ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
002313.SZ,20260701,1min,241,1,09:31:00,15:00:00,1,0,1.2422,0,,0.0,57.5466,0.022787,0.0,31,0.0,70.0,73.764,8.25,neutral_limitup
002326.SZ,20260701,1min,241,1,09:40:00,15:00:00,1,0,0.4228,0,,0.0,62.4635,0.007707,0.0,31,0.0,70.0,75.239,8.25,healthy_limitup
002329.SZ,20260701,1min,241,1,10:48:00,15:00:00,2,1,3.0612,1,131.0,20.0,41.6327,0.017297,0.0,31,0.0,51.0,60.4398,35.05,neutral_limitup
002396.SZ,20260701,1min,241,1,09:33:00,15:00:00,1,2,0.7112,2,1.0,100.0,71.7326,0.179171,0.0,30,12.0,67.0,73.6698,23.35,neutral_limitup
002403.SZ,20260701,1min,241,1,11:04:00,15:00:00,1,0,0.5097,0,,0.0,61.9419,0.038481,0.0,31,0.0,45.0,63.8326,12.0,neutral_limitup
002407.SZ,20260701,1min,241,1,09:32:00,15:00:00,1,0,1.4842,0,,0.0,56.095,0.012811,0.0,31,0.0,70.0,73.3285,8.25,neutral_limitup
002423.SZ,20260701,1min,241,1,10:51:00,15:00:00,1,1,0.5525,1,2.0,95.0,82.9351,0.014829,0.0,31,0.0,66.0,79.5805,14.05,healthy_limitup
002440.SZ,20260701,1min,241,1,13:07:00,15:00:00,1,0,0.5319,0,,0.0,61.8085,0.01226,0.0,31,0.0,45.0,63.7926,12.0,neutral_limitup
002442.SZ,20260701,1min,241,1,10:54:00,15:00:00,2,0,1.845,0,,0.0,53.9299,0.005363,0.0,31,0.0,57.0,66.829,10.2,neutral_limitup
002455.SZ,20260701,1min,241,1,11:08:00,15:00:00,1,0,1.7677,0,,0.0,54.3939,0.00813,0.0,31,0.0,45.0,61.5682,12.0,neutral_limitup
002458.SZ,20260701,1min,241,1,09:30:00,15:00:00,2,0,4.6784,0,,0.0,36.9298,0.041495,0.0,31,0.0,70.0,67.5789,8.25,neutral_limitup
002468.SZ,20260701,1min,241,1,09:30:00,15:00:00,3,3,2.9338,3,17.0,48.0,28.197,0.021186,0.0,31,0.0,49.6,55.7791,43.66,high_open_board_risk
002524.SZ,20260701,1min,241,1,10:12:00,15:00:00,1,0,1.0989,0,,0.0,58.4066,0.03073,0.0,31,0.0,57.0,68.172,10.2,neutral_limitup
002548.SZ,20260701,1min,241,1,10:01:00,15:00:00,1,0,1.2315,0,,0.0,57.6108,0.014733,0.0,31,0.0,57.0,67.9333,10.2,neutral_limitup
002559.SZ,20260701,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.01415,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
002607.SZ,20260701,1min,241,1,09:42:00,15:00:00,3,1,2.5253,1,18.0,47.0,54.2985,0.018659,0.0,31,0.0,69.4,72.5195,25.54,neutral_limitup
002635.SZ,20260701,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.030417,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
002670.SZ,20260701,1min,241,1,10:17:00,15:00:00,2,0,1.405,0,,0.0,56.5702,0.019585,0.0,31,0.0,57.0,67.6211,10.2,neutral_limitup
002698.SZ,20260701,1min,241,1,13:01:00,15:00:00,4,5,0.9036,5,2.8,91.0,31.4283,0.035839,0.0,31,0.0,13.2,40.3685,50.27,high_open_board_risk
002738.SZ,20260701,1min,241,1,09:30:00,15:00:00,1,0,1.6798,0,,0.0,54.9214,0.0418,0.0,31,0.0,70.0,72.9764,8.25,neutral_limitup
002747.SZ,20260701,1min,241,1,09:32:00,15:00:00,1,1,2.679,1,1.0,100.0,71.926,0.016124,0.0,31,0.0,80.0,82.5778,10.7,healthy_limitup
002759.SZ,20260701,1min,241,1,11:14:00,15:00:00,1,1,0.8572,1,1.0,100.0,82.8565,0.01,0.0,31,0.0,55.0,74.607,14.45,neutral_limitup
002808.SZ,20260701,1min,241,1,09:32:00,15:00:00,2,1,4.3478,1,2.0,95.0,60.163,0.000366,0.0,31,0.0,79.0,78.5989,12.1,healthy_limitup
002826.SZ,20260701,1min,241,1,14:17:00,15:00:00,1,0,0.4235,0,,0.0,62.4592,0.015669,0.0,31,0.0,45.0,63.9877,12.0,neutral_limitup
002840.SZ,20260701,1min,241,1,10:50:00,15:00:00,1,0,0.7481,0,,0.0,60.5112,0.048042,0.0,31,0.0,57.0,68.8034,10.2,neutral_limitup
002868.SZ,20260701,1min,241,1,10:51:00,15:00:00,1,0,0.535,0,,0.0,61.7901,0.010064,0.0,31,0.0,57.0,69.187,10.2,neutral_limitup
002881.SZ,20260701,1min,241,1,13:40:00,15:00:00,2,7,1.1477,7,2.8571,90.7143,5.8638,0.113506,0.0,19,48.0,0.0,14.7591,64.3214,high_open_board_risk
002923.SZ,20260701,1min,241,1,13:09:00,15:00:00,1,0,0.3842,0,,0.0,62.6945,0.010471,0.0,31,0.0,45.0,64.0584,12.0,neutral_limitup
002929.SZ,20260701,1min,241,1,13:01:00,15:00:00,1,1,2.134,1,1.0,100.0,75.1959,0.052455,0.0,31,0.0,55.0,72.3088,14.45,neutral_limitup
002930.SZ,20260701,1min,241,1,13:30:00,15:00:00,1,0,0.6917,0,,0.0,60.8498,0.006127,0.0,31,0.0,45.0,63.5049,12.0,neutral_limitup
002940.SZ,20260701,1min,241,1,13:08:00,15:00:00,2,2,0.5508,2,2.0,95.0,70.9454,0.008052,0.0,31,0.0,44.0,66.0836,25.05,neutral_limitup
002943.SZ,20260701,1min,241,1,13:07:00,15:00:00,1,0,0.2878,0,,0.0,63.2734,0.024277,0.0,31,0.0,45.0,64.232,12.0,neutral_limitup
002971.SZ,20260701,1min,241,1,13:40:00,15:00:00,1,0,0.4545,0,,0.0,62.2727,0.008811,0.0,31,0.0,45.0,63.9318,12.0,neutral_limitup
002981.SZ,20260701,1min,241,1,11:17:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.010372,0.0,31,0.0,45.0,64.75,12.0,neutral_limitup
002982.SZ,20260701,1min,241,1,10:50:00,15:00:00,1,0,0.4307,0,,0.0,62.416,0.060823,0.0,31,0.0,57.0,69.3748,10.2,neutral_limitup
003007.SZ,20260701,1min,241,1,10:30:00,15:00:00,2,1,2.9981,1,149.0,20.0,42.0116,0.030896,0.0,31,0.0,51.0,60.5535,35.05,neutral_limitup
300121.SZ,20260701,1min,241,1,10:20:00,15:00:00,7,10,6.6799,10,11.7,61.9,0.0,0.055261,0.0,10,48.0,0.0,13.0,71.525,high_open_board_risk
300175.SZ,20260701,1min,241,1,10:40:00,15:00:00,1,0,0.1799,0,,0.0,63.9209,0.011686,0.0,31,0.0,57.0,69.8263,10.2,neutral_limitup
300287.SZ,20260701,1min,241,1,09:55:00,15:00:00,1,0,0.5195,0,,0.0,61.8831,0.009518,0.0,31,0.0,70.0,75.0649,8.25,healthy_limitup
300343.SZ,20260701,1min,241,1,11:12:00,15:00:00,1,1,1.0294,1,1.0,100.0,81.8235,0.013602,0.0,31,0.0,55.0,74.2971,14.45,neutral_limitup
300345.SZ,20260701,1min,241,1,13:06:00,15:00:00,2,3,1.7118,3,2.6667,91.6667,50.8123,0.03707,0.0,30,12.0,30.3333,50.8937,38.6333,high_open_board_risk
300481.SZ,20260701,1min,241,1,13:06:00,15:00:00,1,1,1.4023,1,1.0,100.0,79.5863,0.007922,0.0,31,0.0,55.0,73.6259,14.45,neutral_limitup
300487.SZ,20260701,1min,241,1,10:16:00,15:00:00,2,1,1.2461,1,6.0,82.0,74.2234,0.013007,0.0,31,0.0,63.4,75.797,17.69,healthy_limitup
300518.SZ,20260701,1min,241,1,09:33:00,15:00:00,1,0,1.2859,0,,0.0,57.2844,0.021839,0.0,31,0.0,70.0,73.6853,8.25,neutral_limitup
300539.SZ,20260701,1min,241,1,10:04:00,15:00:00,1,0,1.3912,0,,0.0,56.653,0.013608,0.0,31,0.0,57.0,67.6459,10.2,neutral_limitup
300561.SZ,20260701,1min,241,1,10:16:00,15:00:00,2,1,2.2432,1,3.0,90.0,71.0407,0.005548,0.0,31,0.0,65.0,75.5622,15.45,healthy_limitup
300607.SZ,20260701,1min,241,1,09:46:00,15:00:00,1,2,1.2126,2,1.0,100.0,68.7243,0.019139,0.0,31,0.0,70.0,77.1173,19.9,healthy_limitup
