ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
002129.SZ,20260626,1min,241,1,09:43:00,15:00:00,4,2,2.681,2,14.0,55.0,44.1642,0.010964,0.0,31,0.0,61.0,65.6993,32.5,neutral_limitup
002141.SZ,20260626,1min,241,1,09:34:00,15:00:00,7,6,4.5139,6,28.1667,36.8333,0.0,0.038721,0.0,31,0.0,17.3667,32.815,63.1867,high_open_board_risk
002180.SZ,20260626,1min,241,1,13:12:00,15:00:00,1,0,1.0997,0,,0.0,58.4021,0.024096,0.0,31,0.0,45.0,62.7706,12.0,neutral_limitup
002253.SZ,20260626,1min,241,1,09:31:00,15:00:00,3,1,3.3119,1,2.0,95.0,66.3788,0.029154,0.0,31,0.0,79.0,80.4636,12.1,healthy_limitup
002354.SZ,20260626,1min,241,1,10:09:00,15:00:00,1,0,5.436,0,,0.0,32.3839,0.063821,0.0,31,0.0,57.0,60.3652,10.2,neutral_limitup
002559.SZ,20260626,1min,241,1,09:47:00,15:00:00,2,1,1.6247,1,2.0,95.0,76.5018,0.023182,0.0,31,0.0,79.0,83.5005,12.1,healthy_limitup
002568.SZ,20260626,1min,241,1,09:30:00,15:00:00,1,0,0.445,0,,0.0,62.3299,0.014756,0.0,31,0.0,70.0,75.199,8.25,healthy_limitup
002674.SZ,20260626,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.072583,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
002910.SZ,20260626,1min,241,1,13:27:00,15:00:00,1,0,0.326,0,,0.0,63.044,0.129989,0.0,31,0.0,45.0,64.1632,12.0,neutral_limitup
002930.SZ,20260626,1min,241,1,14:35:00,15:00:00,1,0,7.4231,0,,0.0,20.4613,0.229673,0.0,26,20.9412,14.7647,32.5472,21.7706,weak_limitup
002962.SZ,20260626,1min,241,1,10:16:00,15:00:00,3,5,1.0858,5,2.0,95.0,31.735,0.009132,0.0,31,0.0,26.0,46.2205,47.35,high_open_board_risk
002965.SZ,20260626,1min,241,1,09:32:00,15:00:00,2,1,2.4672,1,1.0,100.0,73.1966,0.013294,0.0,31,0.0,80.0,82.959,10.7,healthy_limitup
003033.SZ,20260626,1min,241,1,13:17:00,15:00:00,1,0,0.2791,0,,0.0,63.3255,0.020512,0.0,31,0.0,45.0,64.2476,12.0,neutral_limitup
300162.SZ,20260626,1min,241,1,10:21:00,15:00:00,3,4,1.1542,4,1.75,96.25,43.7625,0.01297,0.0,31,0.0,36.25,54.4413,41.3,high_open_board_risk
300264.SZ,20260626,1min,241,1,13:07:00,15:00:00,2,4,1.3306,4,2.5,92.5,41.3914,0.05644,0.0,31,0.0,23.5,47.9924,44.15,high_open_board_risk
300540.SZ,20260626,1min,241,1,13:37:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.020117,0.0,31,0.0,45.0,64.75,12.0,neutral_limitup
301051.SZ,20260626,1min,241,1,09:55:00,15:00:00,3,1,5.2958,1,13.0,58.0,41.5252,0.006001,0.0,31,0.0,71.6,69.6776,22.46,neutral_limitup
301349.SZ,20260626,1min,241,1,09:59:00,15:00:00,1,2,0.3836,2,1.5,97.5,72.8234,0.00689,0.0,31,0.0,69.5,78.122,20.6,healthy_limitup
600118.SH,20260626,1min,241,1,13:35:00,15:00:00,4,3,0.2829,3,2.6667,91.6667,59.386,0.016771,0.0,31,0.0,33.3333,57.8158,35.1833,high_open_board_risk
600228.SH,20260626,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.039533,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
600343.SH,20260626,1min,241,1,11:05:00,15:00:00,3,2,2.9692,2,58.5,20.0,30.185,0.025298,0.0,31,0.0,29.0,47.1055,46.05,weak_limitup
600367.SH,20260626,1min,241,1,09:44:00,15:00:00,3,2,3.3974,2,75.5,20.0,27.6156,0.009138,0.0,31,0.0,54.0,57.5847,42.3,neutral_limitup
600481.SH,20260626,1min,241,1,09:47:00,15:00:00,1,1,1.0331,1,1.0,100.0,81.8017,0.020663,0.0,31,0.0,80.0,85.5405,10.7,healthy_limitup
600539.SH,20260626,1min,241,1,10:27:00,15:00:00,1,0,1.257,0,,0.0,57.4581,0.013215,0.0,31,0.0,57.0,67.8874,10.2,neutral_limitup
600545.SH,20260626,1min,241,1,09:33:00,15:00:00,1,0,2.6761,0,,0.0,48.9437,0.028163,0.0,31,0.0,70.0,71.1831,8.25,neutral_limitup
600552.SH,20260626,1min,241,1,09:47:00,15:00:00,3,5,0.6757,5,20.0,45.0,16.6959,0.015853,0.0,31,0.0,29.0,43.0588,59.4,high_open_board_risk
600962.SH,20260626,1min,241,1,09:39:00,15:00:00,1,0,0.5172,0,,0.0,61.8966,0.03244,0.0,31,0.0,70.0,75.069,8.25,healthy_limitup
601016.SH,20260626,1min,241,1,09:42:00,15:00:00,1,0,2.7919,0,,0.0,48.2487,0.022945,0.0,31,0.0,70.0,70.9746,8.25,neutral_limitup
601133.SH,20260626,1min,241,1,10:02:00,15:00:00,5,5,3.1609,5,32.2,32.8,0.0,0.015182,0.0,31,0.0,13.56,31.102,64.766,high_open_board_risk
601369.SH,20260626,1min,241,1,10:22:00,15:00:00,1,0,0.7735,0,,0.0,60.3591,0.010718,0.0,31,0.0,57.0,68.7577,10.2,neutral_limitup
603155.SH,20260626,1min,241,1,13:36:00,15:00:00,1,0,0.8682,0,,0.0,59.7908,0.017696,0.0,31,0.0,45.0,63.1873,12.0,neutral_limitup
603163.SH,20260626,1min,241,1,09:40:00,15:00:00,1,0,1.1801,0,,0.0,57.9193,0.030794,0.0,31,0.0,70.0,73.8758,8.25,neutral_limitup
603194.SH,20260626,1min,241,1,13:31:00,15:00:00,2,1,1.7349,1,8.0,74.0,68.4907,0.018678,0.0,31,0.0,49.8,67.9572,21.73,neutral_limitup
603261.SH,20260626,1min,241,1,09:50:00,15:00:00,1,0,0.9091,0,,0.0,59.5455,0.036785,0.0,31,0.0,70.0,74.3636,8.25,neutral_limitup
603270.SH,20260626,1min,241,1,09:57:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.03668,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
603650.SH,20260626,1min,241,1,09:37:00,15:00:00,4,6,1.5962,6,2.8333,90.8333,15.2146,0.053207,0.0,31,0.0,28.1667,42.2394,48.0667,high_open_board_risk
603687.SH,20260626,1min,241,1,09:32:00,15:00:00,2,3,2.6582,3,1.3333,98.3333,47.4677,0.011746,0.0,31,0.0,59.6667,66.0903,29.5667,high_open_board_risk
603698.SH,20260626,1min,241,1,10:22:00,15:00:00,1,0,0.8955,0,,0.0,59.6269,0.012981,0.0,31,0.0,57.0,68.5381,10.2,neutral_limitup
603722.SH,20260626,1min,241,1,13:19:00,15:00:00,1,0,0.1768,0,,0.0,63.9394,0.009719,0.0,31,0.0,45.0,64.4318,12.0,neutral_limitup
603861.SH,20260626,1min,241,1,09:31:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.08507,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
603903.SH,20260626,1min,241,1,09:52:00,15:00:00,2,0,1.0125,0,,0.0,58.9252,0.021697,0.0,31,0.0,70.0,74.1776,8.25,neutral_limitup
603928.SH,20260626,1min,241,1,09:52:00,15:00:00,1,0,0.8994,0,,0.0,59.6034,0.020418,0.0,31,0.0,70.0,74.381,8.25,neutral_limitup
603956.SH,20260626,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.052945,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
603977.SH,20260626,1min,241,1,09:46:00,15:00:00,3,2,2.9812,2,10.5,65.5,46.0378,0.054746,0.0,31,0.0,63.1,67.2063,29.56,neutral_limitup
605296.SH,20260626,1min,241,1,11:11:00,15:00:00,3,0,1.5791,0,,0.0,55.5252,0.042293,0.0,31,0.0,45.0,61.9075,12.0,neutral_limitup
605366.SH,20260626,1min,241,1,09:32:00,15:00:00,8,18,2.6426,18,3.9444,90.2222,0.0,0.0267,0.0,29,24.0,0.0,19.0,58.4444,high_open_board_risk
605399.SH,20260626,1min,241,1,13:19:00,15:00:00,1,0,1.9608,0,,0.0,53.2353,0.00748,0.0,31,0.0,45.0,61.2206,12.0,neutral_limitup
688409.SH,20260626,1min,241,1,14:56:00,15:00:00,1,0,0.6004,0,,0.0,61.3974,0.107095,0.0,5,12.0,17.0,48.0692,19.2,weak_limitup
688432.SH,20260626,1min,241,1,13:18:00,15:00:00,2,0,2.0388,0,,0.0,52.767,0.03544,0.0,31,0.0,45.0,61.0801,12.0,neutral_limitup
688596.SH,20260626,1min,241,1,13:52:00,15:00:00,1,0,0.9427,0,,0.0,59.3436,0.009253,0.0,31,0.0,45.0,63.0531,12.0,neutral_limitup
000004.SZ,20260626,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
000056.SZ,20260626,1min,241,1,09:32:00,15:00:00,1,0,2.4155,0,,0.0,50.5072,0.089239,0.0,31,0.0,70.0,71.6522,8.25,neutral_limitup
000609.SZ,20260626,1min,241,1,09:32:00,15:00:00,1,0,2.1969,0,,0.0,51.8186,0.006664,0.0,31,0.0,70.0,72.0456,8.25,neutral_limitup
000766.SZ,20260626,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
000838.SZ,20260626,1min,241,1,10:36:00,15:00:00,5,10,1.1976,10,2.6,92.0,0.0,0.007845,0.0,31,0.0,0.0,25.0,52.0,high_open_board_risk
001399.SZ,20260626,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
001896.SZ,20260626,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
002080.SZ,20260626,1min,241,1,09:38:00,09:49:00,1,1,6.6719,0,,0.0,12.9687,0.068109,4.4512,0,78.7678,40.3081,27.3373,61.3457,late_withdraw_risk
002409.SZ,20260626,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
002512.SZ,20260626,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
002547.SZ,20260626,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
002579.SZ,20260626,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
002584.SZ,20260626,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
002667.SZ,20260626,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
002713.SZ,20260626,1min,241,1,13:12:00,15:00:00,5,5,0.6309,5,5.8,82.8,30.1945,0.013648,0.0,31,0.0,11.56,39.2604,52.566,high_open_board_risk
002726.SZ,20260626,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
002787.SZ,20260626,1min,241,1,09:48:00,09:48:00,1,0,5.0345,0,,0.0,34.7932,0.07217,2.697,0,70.0,52.5,41.563,28.375,late_withdraw_risk
002808.SZ,20260626,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
002822.SZ,20260626,1min,241,1,09:36:00,15:00:00,2,4,2.7586,4,4.5,88.0,31.2483,0.005357,0.0,31,0.0,47.6,55.7945,41.66,high_open_board_risk
002842.SZ,20260626,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
