d_trade_date,trade_date,t_trade_date,t1_trade_date,ts_code,name,label_matured,t_verify_ready,date_order_valid,t_up_hit,t_open_up_hit,t_limitup_hit,t_touch_limitup,t_close_ret,t_intraday_ret,t_open_ret,t_high_profit_hit,t1_open_ret,t1_close_ret,t1_high_ret,t1_low_ret,t1_up_hit,t1_high_profit_hit,t1_accept_hit,t1_fail_hit,t1_big_drawdown_hit,t1_limitdown_risk_hit,rank,close_T,p_premium,e_premium,score_ev,confidence,data_quality,dec_rank,dec_weight,dec_p_fill,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,eret_pred_raw,eret_plus_value,eret_plus_delta,t1_up_rate,market_score,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,turnover_rate,turnover_rate_f,volume_ratio,circ_mv,float_mv,total_mv,pe_ttm,pb,returns_1d,volatility_5d,volatility_10d,volatility_20d,max_drawdown_20d,tail_risk_score,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,open_times,fd_amount,seal_amount,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,auction_strength_score,auction_amount,is_limit_up,break_count_proxy,limit_up_strength,factor_intraday_available,factor_auction_available,factor_intraday_quality,factor_intraday_confidence,factor_intraday_soft_risk,factor_intraday_risk,factor_intraday_hard_risk,factor_late_withdraw,factor_reseal,factor_open_board_count,factor_auction_strength,factor_intraday_attack_edge,factor_intraday_execution_edge,factor_intraday_risk_penalty,r_p50,is_top10,is_top20
20260630,20260630,20260701,20260702,600379.SH,宝光股份,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0205706702057066,0.0444591904445919,0.0,1.0,-0.0112806901128068,-0.0039814200398142,0.0384870603848706,-0.019907100199071,0.0,1.0,1.0,0.0,0.0,0.0,17,15.07,,,,,,,,,0.255574,44.7738,0.627338,45.3574,0.0,0.0680938483055139,0.0680938483055139,0.819401850861735,55.4589,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0658756096226397,0.0,1.0
20260630,20260630,20260701,20260702,002396.SZ,星网锐捷,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1001564945226916,0.1001564945226916,0.0219092331768386,1.0,0.086778968861664,0.0857580398162327,0.1357835630423685,0.046452271567126,1.0,1.0,1.0,0.0,0.0,0.0,18,19.17,,,,,,,,,0.605702,57.2332,0.734081,63.3784,0.0,0.0712061164509587,0.0712061164509587,0.8670857696358858,55.4589,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0687852252841989,0.0,1.0
20260630,20260630,20260701,20260702,603120.SH,肯特催化,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1000937207122774,0.1000937207122774,0.0402999062792877,1.0,0.0353153153153154,0.0877477477477477,0.1441441441441442,0.0,1.0,1.0,1.0,0.0,0.0,0.0,19,53.35,,,,,,,,,0.402119,45.1056,0.672284,52.3966,0.0,0.0705045325053978,0.0705045325053978,0.8437786304312942,55.4589,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0681300630464818,0.0,1.0
20260630,20260630,20260701,20260702,600363.SH,联创光电,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0354946897708214,0.0690329793180548,0.0178870877585244,1.0,-0.0329489291598024,-0.0170236133992313,0.017298187808896,-0.0329489291598024,0.0,0.0,0.0,0.0,0.0,0.0,20,35.78,,,,,,,,,0.443239,53.4865,0.578285,53.5147,0.0,0.0682170027718913,0.0682170027718913,0.7605589559947117,55.4589,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.065990906014503,0.0,1.0
20260630,20260630,20260701,20260702,002106.SZ,莱宝高科,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0302511415525115,0.0473744292237443,-0.0097031963470318,1.0,-0.0259365994236312,-0.0634005763688762,-0.0103746397694524,-0.0634005763688762,0.0,0.0,0.0,1.0,1.0,0.0,21,17.52,,,,,,,,,0.180776,48.5856,0.58251,41.8445,0.0,0.0457024565897381,0.0457024565897381,0.7357943226278478,55.4589,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0446888668495769,0.0,0.0
20260630,20260630,20260701,20260702,688502.SH,茂莱光学,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0340253748558246,0.0229094579008073,-0.0008650519031142,1.0,-0.0909090909090909,-0.1182972582972583,-0.0505050505050505,-0.137085137085137,0.0,0.0,0.0,1.0,1.0,1.0,22,693.6,,,,,,,,,0.690934,60.0129,0.738628,69.2829,0.0,0.0994670862915152,0.0994670862915152,0.9027180808700735,55.4589,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.094825595404554,0.0,0.0
20260630,20260630,20260701,20260702,603222.SH,济民健康,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0201183431952662,0.0650887573964498,0.0650887573964498,1.0,-0.0844444444444444,-0.088888888888889,-0.0233333333333334,-0.0933333333333332,0.0,0.0,0.0,1.0,1.0,1.0,23,8.45,,,,,,,,,0.766921,61.1175,0.836403,73.3475,0.0,0.0979724603402685,0.0979724603402685,0.9253844440593691,55.4589,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0934652611154742,0.0,0.0
20260630,20260630,20260701,20260702,000620.SZ,盈新发展,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.0028571428571428,1.0,0.0769230769230768,0.0512820512820513,0.1282051282051282,0.0512820512820513,1.0,1.0,1.0,0.0,0.0,0.0,24,3.5,,,,,,,,,0.430658,40.1129,0.758745,54.5372,0.0,0.1173282924606844,0.1173282924606844,0.927452656888786,55.4589,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.1109403824206828,0.0,0.0
20260630,20260630,20260701,20260702,603061.SH,金海通,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0413762892756162,0.0951375891043764,0.0055354227231092,1.0,-0.0396039603960396,-0.0679207920792079,-0.0122772277227722,-0.0679207920792079,0.0,0.0,0.0,1.0,1.0,0.0,25,502.22,,,,,,,,,0.712962,69.3809,0.819209,74.9364,0.0,0.0994670862915152,0.0994670862915152,0.9176088559725912,55.4589,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.094825595404554,0.0,0.0
20260630,20260630,20260701,20260702,600076.SH,康欣新材,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0996978851963745,0.0996978851963745,0.0513595166163141,1.0,0.0689655172413794,0.0344827586206897,0.1149425287356322,0.0028735632183909,1.0,1.0,1.0,0.0,0.0,0.0,26,3.31,,,,,,,,,0.915857,62.9621,0.845253,79.9843,0.0,0.1085617814415112,0.1085617814415112,0.946751946902064,55.4589,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.1030634827940336,0.0,0.0
20260630,20260630,20260701,20260702,600391.SH,航发科技,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0266068759342301,0.039760837070254,0.0098654708520178,1.0,0.0094730609828301,-0.0441089402013026,0.0198342214328004,-0.0526939017169922,0.0,0.0,0.0,1.0,1.0,0.0,27,33.45,,,,,,,,,0.191319,38.7175,0.713637,43.509,0.0,0.083487936693145,0.083487936693145,0.8740185178232858,55.4589,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0801854082849922,0.0,0.0
20260630,20260630,20260701,20260702,688048.SH,长光华芯,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0550796812749003,0.0141633466135457,0.0039840637450199,0.0,-0.1071428571428571,-0.1488095238095238,-0.0607936507936507,-0.1567460317460317,0.0,0.0,0.0,1.0,1.0,1.0,28,502.0,,,,,,,,,0.025094,40.393,0.720676,37.662,0.0,0.0994670862915152,0.0994670862915152,0.8749221473272335,55.4589,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.094825595404554,0.0,0.0
20260630,20260630,20260701,20260702,603991.SH,领先股份,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.1000354233085369,0.1000354233085369,-0.0105561459440312,1.0,0.0740369468709722,0.0819132178146928,0.1595302878419018,0.0451095517685808,1.0,1.0,1.0,0.0,0.0,0.0,29,141.15,,,,,,,,,0.696531,56.1152,0.789869,68.0909,0.0,0.1016916770657908,0.1016916770657908,0.9162206330051228,55.4589,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0968468867068542,0.0,0.0
20260630,20260630,20260701,20260702,600113.SH,浙江东日,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.100060277275467,0.100060277275467,0.0726341169379145,1.0,0.0255689800505758,0.0157347569542005,0.0952514751334643,-0.0011239112110145,1.0,1.0,1.0,0.0,0.0,0.0,30,33.18,,,,,,,,,0.28052,47.2402,0.746199,48.175,0.0,0.083487936693145,0.083487936693145,0.9024326941674504,55.4589,5504.0,0.5523255813953488,0.012191438364667068,0.004835594464787651,287.0,0.05214389534883721,412.0,0.07485465116279069,3293173351.5814,0.5545888420233221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0801854082849922,0.0,0.0
20260701,20260701,20260702,20260703,600658.SH,电子城,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0048899755501223,0.0757946210268949,0.0024449877750609,1.0,0.0170731707317073,-0.0341463414634145,0.0195121951219512,-0.0439024390243901,0.0,0.0,0.0,1.0,1.0,0.0,1,4.09,,,,,,,,,0.970557,73.559,0.893604,86.02,0.0,0.1103040067883916,0.1103040067883916,0.93904009580487,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.104633857815507,1.0,1.0
20260701,20260701,20260702,20260703,600975.SH,新五丰,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0443037974683544,0.0063291139240504,1.0,-0.010482180293501,0.0083857442348007,0.0104821802935011,-0.0230607966457021,1.0,0.0,0.0,0.0,0.0,0.0,2,4.74,,,,,,,,,0.9457,83.1299,0.844703,86.1389,0.0,0.1011372122728778,0.1011372122728778,0.8776764391345304,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0963434751097882,1.0,1.0
20260701,20260701,20260702,20260703,603682.SH,锦和商管,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.07002457002457,0.0872235872235871,-0.0024570024570026,1.0,0.0480295566502464,0.1046798029556652,0.1108374384236454,0.0480295566502464,1.0,1.0,1.0,0.0,0.0,0.0,3,8.14,,,,,,,,,0.799395,67.7648,0.839281,76.3587,0.0,0.0976206065977319,0.0976206065977319,0.9093234755707056,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0931447520458775,1.0,1.0
20260701,20260701,20260702,20260703,600076.SH,康欣新材,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0109890109890109,0.0659340659340659,0.0219780219780219,1.0,-0.0779569892473118,-0.0806451612903226,-0.0349462365591398,-0.0994623655913978,0.0,0.0,0.0,1.0,1.0,1.0,4,3.64,,,,,,,,,0.910653,67.5318,0.876351,81.683,0.0,0.1173282924606844,0.1173282924606844,0.9475974608425092,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.1109403824206828,1.0,1.0
20260701,20260701,20260702,20260703,002455.SZ,百川股份,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0290404040404039,0.0138888888888888,0.0101010101010101,0.0,-0.02,-0.055,-0.02,-0.0587499999999999,0.0,0.0,0.0,1.0,1.0,0.0,5,7.92,,,,,,,,,0.650991,50.329,0.803436,66.9388,0.0,0.0976206065977319,0.0976206065977319,0.930253656732862,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0931447520458775,1.0,1.0
20260701,20260701,20260702,20260703,002124.SZ,天邦食品,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0129310344827585,0.0431034482758621,0.021551724137931,1.0,-0.0168776371308017,-0.0421940928270042,-0.0126582278481013,-0.0632911392405063,0.0,0.0,0.0,1.0,1.0,0.0,6,2.32,,,,,,,,,0.931333,78.3805,0.879583,87.2527,0.0,0.12,0.12,0.9248541436010568,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.1133286853070031,1.0,1.0
20260701,20260701,20260702,20260703,002313.SZ,日海智能,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0496894409937889,-0.0124223602484472,-0.0124223602484472,0.0,-0.0452830188679245,0.0213836477987419,0.0566037735849056,-0.0465408805031446,1.0,1.0,1.0,0.0,1.0,0.0,7,8.05,,,,,,,,,0.843866,58.198,0.821058,75.3263,0.0,0.0976206065977319,0.0976206065977319,0.9330195442423136,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0931447520458775,1.0,1.0
20260701,20260701,20260702,20260703,000545.SZ,金浦钛业,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0267175572519084,0.0267175572519082,-0.0229007633587786,1.0,0.015625,-0.0390625,0.015625,-0.05078125,0.0,0.0,0.0,1.0,1.0,0.0,8,2.62,,,,,,,,,0.656331,41.1487,0.773478,64.3024,0.0,0.12,0.12,0.9477577629655471,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.1133286853070031,1.0,1.0
20260701,20260701,20260702,20260703,002607.SZ,中公教育,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0303030303030302,0.025252525252525,0.0050505050505049,1.0,-0.0251256281407035,-0.0452261306532664,0.0050251256281406,-0.0653266331658291,0.0,0.0,0.0,1.0,1.0,0.0,9,1.98,,,,,,,,,0.774878,53.1738,0.749413,71.283,0.0,0.12,0.12,0.9147007018066886,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.1133286853070031,1.0,1.0
20260701,20260701,20260702,20260703,603758.SH,秦安股份,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0101729399796541,0.0783316378433367,0.0203458799593081,1.0,-0.0009970089730807,0.0199401794616151,0.0338983050847456,-0.0079760717846461,1.0,1.0,1.0,0.0,0.0,0.0,10,9.83,,,,,,,,,0.836091,71.7588,0.780024,77.3402,0.0,0.0872708399686287,0.0872708399686287,0.8810918909880532,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0836707399078023,1.0,1.0
20260701,20260701,20260702,20260703,601933.SH,永辉超市,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0096153846153845,0.0384615384615385,-0.0032051282051283,1.0,0.0096463022508039,-0.0064308681672026,0.0192926045016077,-0.0096463022508037,0.0,0.0,1.0,0.0,0.0,0.0,11,3.12,,,,,,,,,0.807916,68.957,0.798781,75.9702,0.0,0.0938061232853063,0.0938061232853063,0.8882484936608115,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.089663470091229,0.0,1.0
20260701,20260701,20260702,20260703,000566.SZ,海南海药,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1001821493624772,0.1001821493624772,0.0910746812386156,1.0,0.0383973288814689,0.0250417362270449,0.0951585976627711,-0.0467445742904841,1.0,1.0,1.0,0.0,1.0,0.0,12,5.49,,,,,,,,,0.880223,66.378,0.75823,79.1525,0.0,0.1068852756671803,0.1068852756671803,0.8977094864966622,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.1015500130056519,0.0,1.0
20260701,20260701,20260702,20260703,688247.SH,宣泰医药,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0554323725055432,0.0953436807095344,-0.0022172949002217,1.0,0.0499999999999998,0.0455555555555555,0.088888888888889,0.021111111111111,1.0,1.0,1.0,0.0,0.0,0.0,13,9.02,,,,,,,,,0.754563,69.8922,0.606708,69.1713,0.0,0.0803764335581088,0.0803764335581088,0.7308852800877894,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0773095299976722,0.0,1.0
20260701,20260701,20260702,20260703,002524.SZ,光正眼科,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0164835164835165,0.0741758241758241,0.0,1.0,0.0054945054945054,0.0,0.0109890109890109,-0.0412087912087911,0.0,0.0,0.0,0.0,1.0,0.0,14,3.64,,,,,,,,,0.860676,58.176,0.81016,77.5765,0.0,0.1173282924606844,0.1173282924606844,0.9434437502046256,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.1109403824206828,0.0,1.0
20260701,20260701,20260702,20260703,000068.SZ,华控赛格,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0418006430868166,0.0771704180064309,0.0771704180064309,1.0,-0.0955223880597015,-0.1074626865671641,-0.0865671641791044,-0.1253731343283581,0.0,0.0,0.0,1.0,1.0,1.0,15,3.11,,,,,,,,,0.872745,62.4103,0.789532,76.7478,0.0,0.0938061232853063,0.0938061232853063,0.9324561758583216,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.089663470091229,0.0,1.0
20260701,20260701,20260702,20260703,002923.SZ,润都股份,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0192122958693563,0.0489913544668587,0.0182516810758885,1.0,0.0207547169811321,0.0283018867924529,0.0415094339622641,-0.0084905660377357,1.0,1.0,1.0,0.0,0.0,0.0,16,10.41,,,,,,,,,0.693658,59.5975,0.787573,70.6168,0.0,0.0961707001684002,0.0961707001684002,0.9003964825049482,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0918229247271443,0.0,1.0
20260701,20260701,20260702,20260703,603330.SH,天洋新材,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.045828437132785,0.0928319623971798,-0.0293772032902467,1.0,0.0593220338983051,0.0593220338983051,0.0859564164648911,0.0326876513317191,1.0,1.0,1.0,0.0,0.0,0.0,17,8.51,,,,,,,,,0.595619,52.1716,0.80334,63.4395,0.0,0.0979724603402685,0.0979724603402685,0.9315442958243731,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0934652611154742,0.0,1.0
20260701,20260701,20260702,20260703,002548.SZ,金新农,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0270935960591134,0.0714285714285714,0.0172413793103449,1.0,0.0048426150121065,-0.0193704600484261,0.0435835351089588,-0.026634382566586,0.0,1.0,0.0,0.0,0.0,0.0,18,4.06,,,,,,,,,0.685755,52.9894,0.78932,66.8935,0.0,0.1103040067883916,0.1103040067883916,0.9496311392887428,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.104633857815507,0.0,1.0
20260701,20260701,20260702,20260703,000863.SZ,三湘印象,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0194805194805194,0.0324675324675323,-0.0151515151515152,1.0,0.0043956043956046,-0.0549450549450549,0.0153846153846155,-0.0615384615384615,0.0,0.0,0.0,1.0,1.0,0.0,19,4.62,,,,,,,,,0.867242,75.1189,0.854041,81.2889,0.0,0.1011372122728778,0.1011372122728778,0.922150381462262,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0963434751097882,0.0,1.0
20260701,20260701,20260702,20260703,002458.SZ,益生股份,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1005847953216374,0.1005847953216374,0.0771929824561403,1.0,0.0423452768729639,-0.01628664495114,0.068403908794788,-0.0217155266015202,0.0,1.0,0.0,0.0,0.0,0.0,20,8.55,,,,,,,,,0.345777,45.4755,0.718976,51.5629,0.0,0.0979724603402685,0.0979724603402685,0.8171324402506668,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0934652611154742,0.0,1.0
20260701,20260701,20260702,20260703,603505.SH,金石资源,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1001353179972934,0.1001353179972934,0.0374379792512402,1.0,0.0495652173913043,-0.0373913043478261,0.05,-0.0456521739130435,0.0,1.0,0.0,1.0,1.0,0.0,21,22.17,,,,,,,,,0.186537,40.3015,0.645374,41.7829,0.0,0.0726782180369164,0.0726782180369164,0.818461725686942,69.8103,5505.0,0.784377838328792,0.021057637217605077,0.02099236641221358,243.0,0.044141689373297,447.0,0.08119891008174387,3681173770.39436,0.6981034611587316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.070158528679011,0.0,0.0
