ts_code,trade_date,minute_freq,minute_rows,has_minute_data,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,reseal_speed_score,reseal_acceptance_score,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,limitup_path_score,limitup_quality_score,intraday_risk_score,intraday_tag
002989.SZ,20260706,1min,241,1,09:38:00,15:00:00,1,0,0.7458,0,,0.0,60.5251,0.022823,0.0,31,0.0,70.0,74.6575,8.25,neutral_limitup
300684.SZ,20260706,1min,241,1,09:51:00,15:00:00,7,5,2.4325,5,11.4,62.8,12.3852,0.021019,0.0,31,0.0,32.56,43.3676,54.416,high_open_board_risk
301191.SZ,20260706,1min,241,1,13:40:00,15:00:00,1,0,0.7703,0,,0.0,60.3781,0.04043,0.0,31,0.0,45.0,63.3634,12.0,neutral_limitup
301317.SZ,20260706,1min,241,1,13:07:00,15:00:00,1,0,0.7716,0,,0.0,60.3705,0.004682,0.0,31,0.0,45.0,63.3612,12.0,neutral_limitup
600172.SH,20260706,1min,241,1,09:47:00,15:00:00,3,1,2.5876,1,41.0,24.0,45.8744,0.023072,0.0,31,0.0,64.8,67.9223,31.98,neutral_limitup
600215.SH,20260706,1min,241,1,09:41:00,15:00:00,2,1,4.2151,1,135.0,20.0,34.7093,0.022855,0.0,31,0.0,64.0,64.2128,33.1,neutral_limitup
600241.SH,20260706,1min,241,1,13:05:00,15:00:00,2,0,4.7233,0,,0.0,36.6599,0.013597,0.0,31,0.0,45.0,56.248,12.0,neutral_limitup
600246.SH,20260706,1min,241,1,11:30:00,15:00:00,1,0,1.301,0,,0.0,57.194,0.009201,0.0,31,0.0,45.0,62.4082,12.0,neutral_limitup
600288.SH,20260706,1min,241,1,11:27:00,15:00:00,1,0,0.8487,0,,0.0,59.9081,0.019943,0.0,31,0.0,45.0,63.2224,12.0,neutral_limitup
600470.SH,20260706,1min,241,1,09:54:00,15:00:00,2,1,2.6906,1,10.0,67.0,60.3065,0.011077,0.0,31,0.0,73.4,76.122,19.94,healthy_limitup
600791.SH,20260706,1min,241,1,13:06:00,15:00:00,1,0,1.7937,0,,0.0,54.2377,0.01011,0.0,31,0.0,45.0,61.5213,12.0,neutral_limitup
600793.SH,20260706,1min,241,1,09:37:00,15:00:00,1,1,2.2147,1,1.0,100.0,74.7121,0.018677,0.0,31,0.0,80.0,83.4136,10.7,healthy_limitup
601101.SH,20260706,1min,241,1,14:50:00,15:00:00,1,0,0.8772,0,,0.0,59.7368,0.195362,0.0,11,14.7652,16.3087,46.5687,19.995,weak_limitup
601368.SH,20260706,1min,241,1,14:20:00,15:00:00,1,0,4.8421,0,,0.0,35.9474,0.27189,0.0,31,16.5402,40.8649,50.0384,16.7553,weak_limitup
603020.SH,20260706,1min,241,1,09:43:00,15:00:00,1,0,1.4295,0,,0.0,56.4227,0.014553,0.0,31,0.0,70.0,73.4268,8.25,neutral_limitup
603067.SH,20260706,1min,241,1,09:34:00,15:00:00,1,0,1.0876,0,,0.0,58.4742,0.048344,0.0,31,0.0,70.0,74.0423,8.25,neutral_limitup
603087.SH,20260706,1min,241,1,09:55:00,15:00:00,1,2,0.4621,2,2.5,92.5,70.6026,0.201416,0.0,26,27.8548,61.5363,66.9084,30.0083,neutral_limitup
603090.SH,20260706,1min,241,1,09:53:00,15:00:00,3,2,1.6423,2,5.0,86.0,61.246,0.010396,0.0,31,0.0,67.2,73.6138,23.82,neutral_limitup
603118.SH,20260706,1min,241,1,13:42:00,15:00:00,1,0,1.1923,0,,0.0,57.8465,0.023229,0.0,31,0.0,45.0,62.6039,12.0,neutral_limitup
603137.SH,20260706,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.073158,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
603155.SH,20260706,1min,241,1,09:38:00,15:00:00,1,0,2.0967,0,,0.0,52.4197,0.051592,0.0,31,0.0,70.0,72.2259,8.25,neutral_limitup
603201.SH,20260706,1min,241,1,09:45:00,15:00:00,1,0,1.2179,0,,0.0,57.6923,0.034056,0.0,31,0.0,70.0,73.8077,8.25,neutral_limitup
603211.SH,20260706,1min,241,1,09:32:00,15:00:00,2,1,3.6428,1,4.0,90.0,62.6432,0.132508,0.0,31,0.0,78.0,78.893,13.5,healthy_limitup
603221.SH,20260706,1min,241,1,11:00:00,15:00:00,2,1,1.2733,1,2.0,95.0,78.6099,0.003848,0.0,31,0.0,66.0,78.283,14.05,healthy_limitup
603268.SH,20260706,1min,241,1,09:45:00,15:00:00,1,2,0.1041,2,2.5,92.5,72.7506,0.007241,0.0,31,0.0,68.5,77.6502,22.0,healthy_limitup
603269.SH,20260706,1min,241,1,09:39:00,15:00:00,1,0,0.8557,0,,0.0,59.8659,0.014803,0.0,31,0.0,70.0,74.4598,8.25,neutral_limitup
603375.SH,20260706,1min,241,1,13:48:00,15:00:00,1,0,0.5893,0,,0.0,61.4643,0.094987,0.0,31,0.0,45.0,63.6893,12.0,neutral_limitup
603477.SH,20260706,1min,241,1,13:22:00,15:00:00,2,1,0.7173,1,2.0,95.0,81.9464,0.011436,0.0,31,0.0,54.0,73.8839,15.85,neutral_limitup
603722.SH,20260706,1min,241,1,09:30:00,15:00:00,1,0,0.0,0,,0.0,65.0,0.053477,0.0,31,0.0,70.0,76.0,8.25,healthy_limitup
603757.SH,20260706,1min,241,1,09:46:00,15:00:00,2,1,3.7631,1,38.0,27.0,39.8714,0.008489,0.0,31,0.0,65.4,66.3914,31.14,neutral_limitup
603800.SH,20260706,1min,241,1,09:51:00,15:00:00,12,13,4.317,13,9.0,70.0,0.0,0.060424,0.0,4,36.0,0.0,16.0,66.5,high_open_board_risk
603815.SH,20260706,1min,241,1,13:19:00,15:00:00,1,0,1.473,0,,0.0,56.162,0.045319,0.0,31,0.0,45.0,62.0986,12.0,neutral_limitup
603819.SH,20260706,1min,241,1,09:45:00,15:00:00,2,2,2.2059,2,1.5,97.5,61.8897,0.012234,0.0,31,0.0,69.5,74.8419,20.6,neutral_limitup
603861.SH,20260706,1min,241,1,09:50:00,15:00:00,1,0,1.5919,0,,0.0,55.4486,0.033639,0.0,31,0.0,70.0,73.1346,8.25,neutral_limitup
603903.SH,20260706,1min,241,1,09:41:00,15:00:00,8,8,4.4316,8,24.0,41.0,0.0,0.007692,0.0,31,0.0,0.0,25.0,64.75,high_open_board_risk
603931.SH,20260706,1min,241,1,11:19:00,15:00:00,1,0,1.7241,0,,0.0,54.6552,0.039851,0.0,31,0.0,45.0,61.6466,12.0,neutral_limitup
605060.SH,20260706,1min,241,1,09:38:00,15:00:00,2,1,3.025,1,36.0,29.0,44.9998,0.009425,0.0,31,0.0,65.8,68.1099,30.58,neutral_limitup
605196.SH,20260706,1min,241,1,09:36:00,15:00:00,1,0,1.0635,0,,0.0,58.6192,0.047087,0.0,31,0.0,70.0,74.0858,8.25,neutral_limitup
605377.SH,20260706,1min,241,1,11:16:00,15:00:00,2,1,1.5464,1,6.0,82.0,72.4216,0.013951,0.0,31,0.0,51.4,69.8565,19.49,neutral_limitup
688039.SH,20260706,1min,241,1,11:28:00,15:00:00,1,0,1.584,0,,0.0,55.4959,0.020804,0.0,31,0.0,45.0,61.8988,12.0,neutral_limitup
688206.SH,20260706,1min,241,1,09:44:00,15:00:00,2,1,5.2912,1,71.0,20.0,28.2527,0.032643,0.0,31,0.0,64.0,62.2758,33.1,neutral_limitup
000004.SZ,20260706,1min,241,1,09:34:00,13:05:00,3,3,18.0,2,1.5,97.5,0.0,0.18678,18.0,0,100.0,34.5,15.525,58.55,late_withdraw_risk
000566.SZ,20260706,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
000657.SZ,20260706,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
000908.SZ,20260706,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
000962.SZ,20260706,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
001399.SZ,20260706,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
002072.SZ,20260706,1min,241,1,09:30:00,09:32:00,1,1,18.1132,0,,0.0,0.0,0.045718,16.1321,0,100.0,35.0,15.75,67.45,late_withdraw_risk
002080.SZ,20260706,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
002106.SZ,20260706,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
002119.SZ,20260706,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
002354.SZ,20260706,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
002636.SZ,20260706,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
002729.SZ,20260706,1min,241,1,09:30:00,09:30:00,1,0,16.3432,0,,0.0,0.0,0.04583,10.7252,0,100.0,45.0,20.25,37.0,late_withdraw_risk
002747.SZ,20260706,1min,241,1,,,0,0,,0,,0.0,0.0,0.0,,0,0.0,0.0,0.0,80.0,no_limit_touch
