trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,realized_ret_t1_to_t2,premium_ret_t1_to_t2,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,close_t2,dataset_split,sample_weight,is_cold_start,feature_coverage_score,eret_truth_version,return_holding_mode,buy_window_start,buy_window_end,open_t1,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_strength_score,prior_theme_boost,prior_seal_amount,prior_open_times,prior_turnover_rate,prior_board,prior_strength_score__is_missing,prior_theme_boost__is_missing,pct_chg_t2__is_missing,amount_t2__is_missing
20260227,20260302,20260303,20260302,20260303,002356.SZ,赫美集团,24,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0515222482435597,0.0515222482435597,4.27,4.27,t1_open,4.49,4.49,4.49,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,4.27,4.66,4.86,4.41,2641304.04,1212735.114,-3.2328,2356,其他商业,深圳,主板,20100209,3.84,4.22,3.82,4.22,9.8958,0.3873052001688724,9.8958,1.032777251184834,0.981138388625592,8.914661611374406,1303059.77,532619.622,9.9376,12.5134,4.52,1.857948823372489e-05,,,,,,,,553349.4079,,,,341542.83,52621.8,161691.04,179851.79,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,53537992.0,53537992.0,111330.0,111330.0,,,,,,4.22,3.46,1.0,0.0,2.1153504921392274,61.773333,0.01,53537992.0,0.0,9.9376,其他商业,0,0,0,0
20260227,20260302,20260303,20260302,20260303,000899.SZ,赣能股份,25,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0772849462365591,-0.0772849462365591,14.88,14.88,t1_open,13.73,13.73,13.73,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,14.88,14.06,15.18,13.64,1268303.42,1814777.7,-6.3438,899,火力发电,江西,主板,19971126,14.18,14.61,13.9,14.61,10.0151,1.326361086145382,10.0151,0.5352991786447633,0.324195277207392,9.690904722792608,358544.2,517670.962,3.6748,12.67,1.18,1.9346458919208225e-05,,,,,,,,1425465.2074,,,,341542.83,52621.8,161691.04,179851.79,,3.0,10.0,1.0,10.0,3.0,0.0,,,,,,0.0,,,,,,,U,0.0,140661588.0,140661588.0,93015.0,93015.0,,,,,,14.61,11.95,1.0,0.0,2.553062980040141,55.72,0.01,140661588.0,0.0,3.6748,火力发电,0,0,0,0
20260227,20260302,20260303,20260302,20260303,603629.SH,利通电子,26,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.022707269846858,0.022707269846858,56.81,56.81,t1_open,58.1,58.1,58.1,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,56.81,61.74,65.66,57.98,403749.24,2445324.546,-9.7406,603629,元器件,江苏,主板,20181224,51.31,58.52,51.31,58.52,10.0,5.32,10.0,1.355263157894737,1.355263157894737,8.644736842105264,389122.8,2186401.121,15.1497,29.1312,1.13,4.573726158458186e-06,,,,,,,,1535447.76,,,,341542.83,52621.8,161691.04,179851.79,,3.0,4.0,1.0,4.0,3.0,0.0,,,,,,0.0,,,,,,,U,6.0,47862571.0,47862571.0,104700.0,133233.0,,,,,,58.52,47.88,1.0,0.0,1.495979634262848,52.52,0.4258611773793213,47862571.0,6.0,15.1497,元器件,0,0,0,0
20260227,20260302,20260303,20260302,20260303,600459.SH,贵研铂业,27,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1113602391629298,-0.1113602391629298,26.76,26.76,t1_open,23.78,23.78,23.78,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,26.76,25.4,25.45,23.71,610900.91,1498471.222,-9.4785,600459,小金属,云南,主板,20030516,23.45,25.85,23.45,25.85,10.0,2.35,10.0,1.0212765957446817,1.0212765957446817,8.978723404255318,722378.36,1819471.825,9.5087,15.4867,2.0,5.496100496087649e-06,,,,,,,,1964101.4207,,,,341542.83,52621.8,161691.04,179851.79,,13.0,1.0,1.0,1.0,13.0,0.0,,,,,,0.0,,,,,,,U,1.0,62898556.0,62898556.0,132421.0,135654.0,,,,,,25.85,21.15,1.0,0.0,1.8855183322797529,52.666667,0.83,62898556.0,1.0,9.5087,小金属,0,0,0,0
20260227,20260302,20260303,20260302,20260303,600456.SH,宝钛股份,28,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1052863436123348,-0.1052863436123348,45.4,45.4,t1_open,40.62,40.62,40.62,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,45.4,43.92,43.92,40.33,326772.58,1364020.091,-7.5347,600456,小金属,陕西,主板,20020412,40.16,44.35,40.16,44.35,9.995,4.033651659845384,9.995,1.0387609921082313,1.0387609921082313,8.956239007891769,449236.84,1959291.432,9.4026,18.582,2.72,5.101334001035941e-06,,,,,,,,2118943.3855,,,,341542.83,52621.8,161691.04,179851.79,,13.0,1.0,1.0,1.0,13.0,0.0,,,,,,0.0,,,,,,,U,3.0,44260634.0,44260634.0,94931.0,142755.0,,,,,,44.35,36.29,1.0,0.0,1.5953619238146663,56.64,0.83,44260634.0,3.0,9.4026,小金属,0,0,0,0
20260227,20260302,20260303,20260302,20260303,002167.SZ,东方锆业,29,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.086875,-0.086875,16.0,16.0,t1_open,14.61,14.61,14.61,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,16.0,15.46,15.86,14.56,1107956.36,1673509.489,-5.6811,2167,小金属,广东,主板,20070913,14.14,15.58,14.11,15.58,10.0282,1.4127418799078726,10.0282,1.0405297817715022,1.0192944801026953,9.008905519897304,850453.99,1293734.435,11.2286,15.0846,2.27,7.751358956446111e-06,,,,,,,,1206941.0014,,,,341542.83,52621.8,161691.04,179851.79,,13.0,1.0,1.0,1.0,13.0,0.0,,,,,,0.0,,,,,,,U,0.0,150887501.0,150887501.0,101639.0,101639.0,,,,,,15.58,12.74,1.0,0.0,2.575095261286754,35.213333,0.83,150887501.0,0.0,11.2286,小金属,0,0,0,0
20260227,20260302,20260303,20260302,20260303,002216.SZ,三全食品,30,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0069444444444445,-0.0069444444444445,12.96,12.96,t1_open,12.87,12.87,12.87,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,12.96,12.6,13.2,12.44,416232.37,537061.774,1.981,2216,食品,河南,主板,20080220,12.21,12.76,11.95,12.76,10.0,1.16,10.0,0.698275862068966,0.4741379310344819,9.525862068965518,250163.59,313216.511,3.9683,8.0917,2.74,3.192679711574975e-05,,,,,,,,1121838.8452,,,,341542.83,52621.8,161691.04,179851.79,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,133650932.0,133650932.0,93603.0,93603.0,,,,,,12.76,10.44,1.0,0.0,2.2879581434631766,61.266667,0.01,133650932.0,0.0,3.9683,食品,0,0,0,0
20260227,20260302,20260303,20260302,20260303,601958.SH,金钼股份,31,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0011853022520742,0.0011853022520742,25.31,25.31,t1_open,25.34,25.34,25.34,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,25.31,26.0,27.65,25.21,1112828.27,2931233.194,-4.3051,601958,小金属,陕西,主板,20080417,22.2,24.53,22.18,24.53,10.0,2.23,10.0,1.0538116591928255,1.044843049327355,8.955156950672645,768453.21,1840975.403,2.3816,8.6154,1.86,5.4319031007716295e-06,,,,,,,,7914860.5932,,,,341542.83,52621.8,161691.04,179851.79,,13.0,1.0,1.0,1.0,13.0,0.0,,,,,,0.0,,,,,,,U,3.0,38795813.0,38795813.0,133338.0,141053.0,,,,,,24.53,20.07,1.0,0.0,1.5835876721430164,66.013333,0.83,38795813.0,3.0,2.3816,小金属,0,0,0,0
20260227,20260302,20260303,20260302,20260303,603618.SH,杭电股份,32,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0053705692803436,0.0053705692803436,18.62,18.62,t1_open,18.72,18.72,18.72,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,18.62,18.69,19.91,18.66,1261615.08,2419508.098,2.1277,603618,电气设备,浙江,主板,20150217,15.36,18.15,15.09,18.15,10.0,1.65,10.0,1.8545454545454536,1.6909090909090905,8.309090909090909,1425736.44,2410461.785,20.6217,43.94,1.06,4.1485826749997615e-06,,,,,,,,1254846.743,,,,341542.83,52621.8,161691.04,179851.79,,8.0,2.0,1.0,2.0,8.0,0.0,79675127.38,3.31,26.45,12548467430.4,26.45,0.0,,,,,,,U,4.0,13707914.0,13707914.0,104214.0,145359.0,,,,,,18.15,14.85,1.0,0.0,1.4795344402551034,53.44,0.679305707944409,13707914.0,4.0,20.6217,电气设备,0,0,0,0
20260227,20260302,20260303,20260302,20260303,300830.SZ,金现代,33,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0827586206896551,-0.0827586206896551,14.5,14.5,t1_open,13.3,13.3,13.3,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,14.5,14.19,14.26,13.27,575410.69,784195.746,-6.338,300830,软件服务,山东,创业板,20200506,12.86,14.88,12.86,14.88,20.0,0.7085714285714286,20.0,2.850806451612905,2.850806451612905,17.149193548387096,681067.47,968049.064,20.2046,24.4569,1.25,2.0660109847490125e-05,,,,,,,,672041.4315,,,,341542.83,52621.8,161691.04,179851.79,,6.0,3.0,1.0,3.0,6.0,0.0,244189520.73,25.22,45.41,5015821407.36,45.41,0.0,,,,,,,U,0.0,131927136.0,131927136.0,93651.0,93651.0,,,,,,14.88,9.92,1.0,0.0,2.5342441319823648,35.44,0.5458931282264484,131927136.0,0.0,20.2046,软件服务,0,0,0,0
20260227,20260302,20260303,20260302,20260303,002734.SZ,利民股份,34,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0385497934832491,-0.0385497934832491,21.79,21.79,t1_open,20.95,20.95,20.95,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,21.79,21.53,22.18,20.4,602172.11,1275212.415,-2.9194,2734,农药化肥,江苏,主板,20150127,20.24,22.48,20.19,22.48,9.9804,2.04728425193982,9.9804,1.1185549822064054,1.094132384341638,8.886267615658362,909899.21,1994915.868,20.9487,25.201,2.98,5.002917747105714e-06,,,,,,,,1069687.4748,,,,341542.83,52621.8,161691.04,179851.79,,3.0,5.0,1.0,5.0,3.0,0.0,,,,,,0.0,,,,,,,U,1.0,36912587.0,36912587.0,132651.0,145636.0,,,,,,22.48,18.4,1.0,0.0,1.829530160125954,50.96,0.328751396590983,36912587.0,1.0,20.9487,农药化肥,0,0,0,0
20260227,20260302,20260303,20260302,20260303,603318.SH,水发燃气,35,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.1547619047619046,0.1547619047619046,8.4,8.4,t1_open,9.7,9.7,9.7,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,8.4,9.7,9.7,9.7,139473.43,135289.227,9.9773,603318,供气供热,辽宁,主板,20150424,7.29,8.02,7.21,8.02,10.0137,0.7281839890318421,10.0137,1.1123562344139646,1.0024938902743137,9.011206109725688,556913.99,433640.393,12.1313,21.2082,5.85,2.309217536383886e-05,,,,,,,,368174.881,,,,341542.83,52621.8,161691.04,179851.79,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,3.0,22160062.0,22160062.0,132855.0,143804.0,,,,,,8.02,6.56,1.0,0.0,1.2977450491145763,55.373333,0.01,22160062.0,3.0,12.1313,供气供热,0,0,0,0
20260227,20260302,20260303,20260302,20260303,605398.SH,新炬网络,37,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0386503067484662,-0.0386503067484662,32.6,32.6,t1_open,31.34,31.34,31.34,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,32.6,32.85,33.25,31.24,73414.31,236399.402,-4.9727,605398,软件服务,上海,主板,20210121,31.45,33.41,31.05,33.41,10.0099,3.0345416397969096,10.0099,0.7777121819814414,0.6458965579167906,9.36400344208321,50282.2,164232.393,3.0902,9.9801,1.04,6.094960815677818e-05,,,,,,,,543635.4222,,,,341542.83,52621.8,161691.04,179851.79,,6.0,3.0,1.0,3.0,6.0,0.0,,,,,,0.0,,,,,,,U,0.0,101111355.0,101111355.0,93407.0,93407.0,,,,,,33.41,27.33,1.0,0.0,2.467849869306158,69.68,0.5394931282264485,101111355.0,0.0,3.0902,软件服务,0,0,0,0
20260227,20260302,20260303,20260302,20260303,002973.SZ,侨银股份,38,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0782552918537524,-0.0782552918537524,15.59,15.59,t1_open,14.37,14.37,14.37,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,15.59,15.4,15.49,14.3,110275.96,163467.982,-5.1485,2973,环境保护,广东,主板,20200106,14.17,15.59,14.1,15.59,10.0212,1.414546510361848,10.0212,1.0533411161000643,1.0038552918537524,9.017344708146249,124696.1,187207.012,4.0027,5.0614,2.81,5.353004619292786e-05,,,,,,,,637109.7842,,,,341542.83,52621.8,161691.04,179851.79,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,86688195.0,86688195.0,130542.0,130542.0,,,,,,15.59,12.75,1.0,0.0,2.1867743929565253,60.306667,0.01,86688195.0,0.0,4.0027,环境保护,0,0,0,0
20260227,20260302,20260303,20260302,20260303,603217.SH,元利科技,39,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1100719424460432,-0.1100719424460432,27.8,27.8,t1_open,24.74,24.74,24.74,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,27.8,27.28,27.38,24.7,71464.96,184530.51,-8.5397,603217,化工原料,山东,主板,20190620,25.74,28.33,25.51,28.33,10.0194,2.570920376790025,10.0194,1.0968834451111882,1.0074213201553122,9.011978679844686,93041.37,255662.1,4.4713,11.8639,3.77,3.9190009000160754e-05,,,,,,,,589512.1708,,,,341542.83,52621.8,161691.04,179851.79,,3.0,6.0,1.0,6.0,3.0,0.0,20851637.79,8.16,38.06,5895121708.0,38.06,0.0,,,,,,,U,0.0,89985032.0,89985032.0,141102.0,141102.0,,,,,,28.33,23.18,1.0,0.0,2.443877606137416,57.346667,0.2518420922806225,89985032.0,0.0,4.4713,化工原料,0,0,0,0
20260227,20260302,20260303,20260302,20260303,600549.SH,厦门钨业,41,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0213513513513512,0.0213513513513512,74.0,74.0,t1_open,75.58,75.58,75.58,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,74.0,74.03,80.0,73.99,1162043.65,8879124.567,0.9079,600549,小金属,福建,主板,20021107,63.77,70.15,63.77,70.15,10.0047,6.374549056312303,10.0047,1.0008551104775485,1.0008551104775485,9.003844889522451,871158.83,5978602.923,5.6062,8.9032,1.17,1.6734177079249387e-06,,,,,,,,11136914.5694,,,,341542.83,52621.8,161691.04,179851.79,,13.0,1.0,1.0,1.0,13.0,0.0,,,,,,0.0,,,,,,,U,0.0,218425002.0,218425002.0,132354.0,132354.0,,,,,,70.15,57.39,1.0,0.0,2.720608450840138,42.76,0.83,218425002.0,0.0,5.6062,小金属,0,0,0,0
20260227,20260302,20260303,20260302,20260303,603738.SH,泰晶科技,42,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0648148148148146,0.0648148148148146,21.6,21.6,t1_open,23.0,23.0,23.0,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,21.6,24.2,24.75,22.5,940450.38,2219225.689,-4.0067,603738,元器件,湖北,主板,20160928,19.4,21.78,19.3,21.78,10.0,1.98,10.0,1.2525252525252526,1.202020202020203,8.797979797979796,601734.77,1261529.957,15.5935,21.7013,1.81,7.926882706599095e-06,,,,,,,,840462.9576,,,,341542.83,52621.8,161691.04,179851.79,,3.0,4.0,1.0,4.0,3.0,0.0,52304526.62,1.64,19.92,8404629575.76,19.92,0.0,,,,,,,U,4.0,6231236.0,6231236.0,133834.0,143852.0,,,,,,21.78,17.82,1.0,0.0,1.4634255341372473,58.0,0.4322611773793213,6231236.0,4.0,15.5935,元器件,0,0,0,0
20260227,20260302,20260303,20260302,20260303,603353.SH,和顺石油,43,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.1001510900064752,0.1001510900064752,46.33,46.33,t1_open,50.97,50.97,50.97,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,46.33,48.0,50.97,47.0,195356.7,981540.681,9.9914,603353,石油贸易,湖南,主板,20200407,38.37,42.13,38.37,42.13,10.0,3.83,10.0,0.9817232375979126,0.9817232375979126,9.018276762402088,84990.3,351093.843,4.9872,15.1877,1.46,2.848241346117824e-05,,,,,,,,724239.978,,,,341542.83,52621.8,161691.04,179851.79,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,62699551.0,62699551.0,102218.0,102218.0,,,,,,42.13,34.47,1.0,0.0,2.135089565270931,68.706667,0.01,62699551.0,0.0,4.9872,石油贸易,0,0,0,0
20260227,20260302,20260303,20260302,20260303,600230.SH,沧州大化,44,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0173124484748556,0.0173124484748556,24.26,24.26,t1_open,24.68,24.68,24.68,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,24.26,25.73,26.0,23.87,375779.01,929661.272,-6.9382,600230,化工原料,河北,主板,20000406,22.9,24.76,22.6,24.76,9.9956,2.251809814835025,9.9956,0.9592284329563812,0.8260022617124407,9.16959773828756,395937.79,932633.787,9.5646,17.7158,1.62,1.071760442236691e-05,,,,,,,,1024967.4731,,,,341542.83,52621.8,161691.04,179851.79,,3.0,6.0,1.0,6.0,3.0,0.0,,,,,,0.0,,,,,,,U,0.0,73536556.0,73536556.0,142618.0,142618.0,,,,,,24.76,20.26,1.0,0.0,2.408438477199964,57.426667,0.2454420922806225,73536556.0,0.0,9.5646,化工原料,0,0,0,0
20260227,20260302,20260303,20260302,20260303,000657.SZ,中钨高新,45,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0853521126760563,-0.0853521126760563,71.0,71.0,t1_open,64.94,64.94,64.94,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,71.0,68.75,71.5,64.77,1122076.3,7593157.629,-5.9113,657,小金属,海南,主板,19961205,60.6,66.22,60.6,66.22,10.0,6.02,10.0,0.9335548172757472,0.9335548172757472,9.066445182724252,954065.58,6175451.95,6.5665,10.6684,0.97,1.619314680280202e-06,,,,,,,,15088918.3368,,,,341542.83,52621.8,161691.04,179851.79,,13.0,1.0,1.0,1.0,13.0,0.0,707736093.41,3.46,33.35,96212716147.24,33.35,0.0,,,,,,,U,0.0,87968700.0,87968700.0,133048.0,133048.0,,,,,,66.22,54.18,1.0,0.0,2.439533310062284,51.026667,0.8363999999999999,87968700.0,0.0,6.5665,小金属,0,0,0,0
20260227,20260302,20260303,20260302,20260303,002633.SZ,申科股份,46,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0870712401055407,-0.0870712401055407,18.95,18.95,t1_open,17.3,17.3,17.3,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,18.95,18.2,18.5,17.15,82380.53,146307.681,-4.8928,2633,机械基件,浙江,主板,20111122,17.64,19.35,17.59,19.35,10.0057,1.7581798522583754,10.0057,1.001035245478037,0.9725967441860468,9.033103255813952,73929.24,139412.094,4.9478,10.2648,2.31,7.177067435770672e-05,,,,,,,,290250.0,,,,341542.83,52621.8,161691.04,179851.79,,3.0,9.0,1.0,9.0,3.0,0.0,,,,,,0.0,,,,,,,U,0.0,41463760.0,41463760.0,95939.0,95939.0,,,,,,19.35,15.83,1.0,0.0,2.339335907890285,69.826667,0.0573942950693908,41463760.0,0.0,4.9478,机械基件,0,0,0,0
20260227,20260302,20260303,20260302,20260303,688118.SH,普元信息,47,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0606232294617563,-0.0606232294617563,35.3,35.3,t1_open,33.16,33.16,33.16,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,35.3,36.2,36.28,32.92,121063.56,410899.4,-8.9011,688118,软件服务,上海,科创板,20191204,31.61,35.5,31.61,35.5,20.0135,1.689390153948652,20.0135,2.3026060563380284,2.3026060563380284,17.710893943661972,63092.98,216329.384,6.7612,8.4467,0.92,9.251401557173574e-05,,,,,,,,331274.3312,,,,341542.83,52621.8,161691.04,179851.79,,6.0,3.0,1.0,3.0,6.0,0.0,52338576.06,24.19,43.2,3312743311.5,43.2,0.0,,,,,,,U,0.0,85835627.0,85835627.0,93431.0,93431.0,,,,,,35.5,23.66,1.0,0.0,2.434937489204473,57.8,0.5458931282264484,85835627.0,0.0,6.7612,软件服务,0,0,0,0
20260227,20260302,20260303,20260302,20260303,002015.SZ,协鑫能科,48,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0231716147719045,0.0231716147719045,13.81,13.81,t1_open,14.13,14.13,14.13,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,13.81,13.95,14.87,13.72,1708782.49,2439304.667,3.0635,2015,新型电力,江苏,主板,20040708,12.87,14.16,12.71,14.16,10.0233,1.2845518129779647,10.0233,1.1287983757062143,1.004241313559323,9.019058686440678,1247110.34,1701247.731,7.6824,14.7813,1.44,5.891734529519852e-06,,,,,,,,2298627.6534,,,,341542.83,52621.8,161691.04,179851.79,,3.0,8.0,1.0,8.0,3.0,0.0,,,,,,0.0,,,,,,,U,0.0,109150335.0,109150335.0,111427.0,111427.0,,,,,,14.16,11.58,1.0,0.0,2.485170285419213,43.453333,0.1115060031977598,109150335.0,0.0,7.6824,新型电力,0,0,0,0
20260227,20260302,20260303,20260302,20260303,003035.SZ,南网能源,49,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0416666666666666,-0.0416666666666666,8.4,8.4,t1_open,8.05,8.05,8.05,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,8.4,8.29,8.5,8.0,2196087.28,1809298.165,-3.3613,3035,新型电力,广东,主板,20210119,7.48,8.22,7.45,8.22,10.0402,0.7445517291353417,10.0402,1.034179318734794,0.9938866180048664,9.046313381995134,1960325.62,1555397.233,5.1753,19.9469,1.54,6.455071275030358e-06,,,,,,,,3113636.3629,,,,341542.83,52621.8,161691.04,179851.79,,3.0,8.0,1.0,8.0,3.0,0.0,,,,,,0.0,,,,,,,U,0.0,83700602.0,83700602.0,130415.0,130415.0,,,,,,8.22,6.72,1.0,0.0,2.430337462657352,49.72,0.1115060031977598,83700602.0,0.0,5.1753,新型电力,0,0,0,0
20260227,20260302,20260303,20260302,20260303,603257.SH,中国瑞林,50,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0288235294117646,0.0288235294117646,68.0,68.0,t1_open,69.96,69.96,69.96,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,68.0,72.63,73.68,68.72,78312.49,556439.776,-4.2562,603257,建筑工程,江西,主板,20250408,60.4,66.43,59.82,66.43,10.0017,6.038157739258479,10.0017,1.0947047568869497,0.998648968839381,9.003051031160618,62463.59,402322.855,25.0858,25.0858,4.61,2.485988522824536e-05,,,,,,,,797160.0,,,,341542.83,52621.8,161691.04,179851.79,,3.0,7.0,1.0,7.0,3.0,0.0,45047848.97,11.2,29.78,1503711000.0,29.78,0.0,,,,,,,U,0.0,122464170.0,122464170.0,141010.0,141010.0,,,,,,66.43,54.35,1.0,0.0,2.5138556612082503,43.666667,0.1800599148755985,122464170.0,0.0,25.0858,建筑工程,0,0,0,0
