trade_date,exec_date,target_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,dataset_split,sample_weight,is_cold_start,feature_coverage_score,label_version,buy_window_start,buy_window_end,open_t1,up_limit_t1,down_limit_t1,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing
20260407,20260408,,002051.SZ,中工国际,66,PFILL_READY,1,0,0,strong_dead_limit_up,,,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,11.53,11.53,9.43,2051,建筑工程,北京,主板,20060619,9.89,10.48,9.87,10.48,9.9685,0.9554633723845558,9.9685,0.6384336832061082,0.6175014312977097,9.350998568702291,1479594.08,1535094.859,11.9579,32.8917,2.01,6.493735511884742e-06,,,,,,,,1296804.566,,,,,,,,,5.0,4.0,1.0,4.0,5.0,0.0,68880211.62,4.49,20.18,12967299274.16,20.18,0.0,,,,,,,U,31.0,16798014.0,16798014.0,93118.0,134321.0,,,,,,10.48,8.58,1.0,0.0,1.328678456126689,0.0320091238900391,52.645161,0.4322611773793213,建筑工程,0,0,0
20260407,20260408,,600810.SH,神马股份,67,PFILL_READY,1,0,1,strong_open_tradable,8.75,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,8.75,9.89,8.09,600810,化纤,河南,主板,19940106,8.24,8.99,8.13,8.99,10.0367,0.814555075339549,10.0367,1.055791101223581,0.9207480533926584,9.11595194660734,402508.3,355028.068,3.6544,8.6171,1.93,2.8270159192033232e-05,,,,,,,,999034.5034,,,,,,,,,5.0,3.0,1.0,3.0,5.0,0.0,,,,,,0.0,,,,,,,U,0.0,81105982.0,81105982.0,100619.0,100619.0,,,,,,8.99,7.35,1.0,0.0,2.478999184599978,0.02475362793574,50.978495,0.5394931282264485,化纤,0,0,0
20260407,20260408,,002631.SZ,德尔未来,68,PFILL_READY,1,0,1,strong_open_tradable,6.88,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,6.88,7.51,6.15,2631,家居用品,江苏,主板,20111111,6.19,6.83,6.17,6.83,9.9839,0.6218192081136936,9.9839,1.0614017569546124,1.0292380673499264,8.954661932650074,267326.38,178667.859,3.3686,7.1261,1.86,5.5879664400075455e-05,,,,,,,,544544.2077,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,1.0,7029436.0,7029436.0,101642.0,141212.0,,,,,,6.83,5.59,1.0,0.0,1.5198473043849927,0.0137040642813391,74.956989,0.01,家居用品,0,0,0
20260407,20260408,,000019.SZ,深粮控股,69,PFILL_READY,1,0,1,strong_open_tradable,7.78,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,7.78,8.62,7.06,19,农业综合,深圳,主板,19921012,7.14,7.84,7.03,7.84,9.9579,0.7154655545314339,9.9579,1.1321299744897957,0.9783839285714288,8.979516071428572,193425.46,145284.409,4.6472,7.1449,0.78,6.854073378238403e-05,,,,,,,,903587.6391,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,80617152.0,80617152.0,103651.0,103651.0,,,,,,7.84,6.42,1.0,0.0,2.2276189945246267,0.0172279007936129,71.236559,0.01,农业综合,0,0,0
20260407,20260408,,002637.SZ,赞宇科技,70,PFILL_READY,1,0,1,strong_open_tradable,12.28,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,12.28,13.51,11.05,2637,日用化工,浙江,主板,20111125,11.24,12.28,11.24,12.28,10.0358,1.1127421664038857,10.0358,0.9346280130293152,0.9346280130293152,9.101171986970686,199104.02,237544.724,4.4973,7.1293,1.36,4.2248044204088496e-05,,,,,,,,577652.428,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,76697196.0,76697196.0,133909.0,133909.0,,,,,,12.28,10.04,1.0,0.0,2.2165511706042187,0.0610776425152386,55.301075,0.01,日用化工,0,0,0
20260407,20260408,,000652.SZ,泰达股份,71,PFILL_READY,1,0,1,strong_open_tradable,4.2,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,4.2,4.62,3.78,652,批发业,天津,主板,19961128,4.03,4.2,4.02,4.2,9.9476,0.3836457305710841,9.9476,0.4691828571428587,0.4431171428571426,9.504482857142856,361287.67,149844.92,2.4503,3.5516,2.94,6.638596757234078e-05,,,,,,,,619741.0178,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,94479394.0,94479394.0,94127.0,94127.0,,,,,,4.2,3.44,1.0,0.0,2.2667584271096066,0.0226087849088348,68.655914,0.01,批发业,0,0,0
20260407,20260408,,600227.SH,赤天化,72,PFILL_READY,1,0,1,strong_open_tradable,3.75,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,3.75,4.2,3.44,600227,农药化肥,贵州,主板,20000221,3.52,3.82,3.49,3.82,10.0865,0.3445632075046227,10.0865,0.957734293193716,0.8706675392670151,9.215832460732983,1968877.99,729279.383,15.4108,18.6553,0.78,1.383077629112134e-05,,,,,,,,645093.9757,,,,,,,,,8.0,2.0,1.0,2.0,8.0,0.0,86854134.42,11.91,25.57,4880431247.46,25.57,0.0,,,,,,,U,1.0,56059978.0,56059978.0,101111.0,103235.0,,,,,,3.82,3.12,1.0,0.0,1.9082828902890627,0.0189119123545818,41.83871,0.679305707944409,农药化肥,0,0,0
20260407,20260408,,002132.SZ,恒星科技,73,PFILL_READY,1,0,1,strong_open_tradable,4.11,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,4.11,4.48,3.66,2132,钢加工,河南,主板,20070427,3.71,4.07,3.71,4.07,10.0,0.37,10.0,0.9729729729729736,0.9729729729729736,9.027027027027025,618331.25,245380.056,4.4183,5.765,1.82,4.075310831292662e-05,,,,,,,,570428.6921,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,113173045.0,113173045.0,100248.0,100248.0,,,,,,4.07,3.33,1.0,0.0,2.319539131203622,0.047935523715623,57.043011,0.01,钢加工,0,0,0
20260407,20260408,,603988.SH,中电电机,74,PFILL_READY,1,0,1,strong_open_tradable,27.0,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,27.0,29.72,24.32,603988,电气设备,江苏,主板,20141104,25.18,27.02,24.69,27.02,10.0163,2.4527291377322697,10.0163,0.9499622131754248,0.7501847520355291,9.26611524796447,206723.32,548254.001,8.7893,18.6102,5.07,1.826945171714305e-05,,,,,,,,635510.4,,,,,,,,,5.0,6.0,1.0,6.0,5.0,0.0,,,,,,0.0,,,,,,,U,4.0,6552350.0,6552350.0,100720.0,145359.0,,,,,,27.02,22.1,1.0,0.0,1.4685002729788004,0.0320511882987048,52.44086,0.2454420922806225,电气设备,0,0,0
20260407,20260408,,002788.SZ,鹭燕医药,75,PFILL_READY,1,0,1,strong_open_tradable,19.25,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,19.25,21.38,17.5,2788,医药商业,福建,主板,20160218,17.3,19.44,16.57,19.44,10.017,1.7645457020967596,10.017,1.6264809670781897,1.2127767489711936,8.804223251028807,886707.59,1617955.209,23.2248,37.8167,0.93,6.191147903402806e-06,,,,,,,,755276.5348,,,,,,,,,,,0.0,,,0.0,116600672.85,7.21,21.07,7422071491.44,21.07,0.0,,,,,,,U,1.0,83238697.0,83238697.0,102921.0,103412.0,,,,,,19.44,15.9,1.0,0.0,1.7350208119071246,0.1042736549274226,35.0,0.0164,医药商业,0,0,0
20260407,20260408,,300927.SZ,江天化学,76,PFILL_READY,1,0,1,strong_open_tradable,28.69,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,28.69,36.59,24.39,300927,化工原料,江苏,创业板,20210107,25.5,30.49,25.5,30.49,19.9921,1.4524511601983603,19.9921,3.435571630042636,3.435571630042636,16.556528369957363,137993.04,392794.683,9.7945,25.8378,2.34,5.0897073879179776e-05,,,,,,,,440153.64,,,,,,,,,23.0,1.0,1.0,1.0,23.0,0.0,30161054.88,7.68,29.8,4295703475.7,29.8,0.0,,,,,,,U,0.0,86996019.0,86996019.0,130418.0,130418.0,,,,,,30.49,20.33,1.0,0.0,2.495629445858188,0.0074936484194433,37.107527,0.8363999999999999,化工原料,0,0,0
20260407,20260408,,601133.SH,柏诚股份,77,PFILL_READY,1,0,1,strong_open_tradable,22.44,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,22.44,23.57,19.29,601133,建筑工程,江苏,主板,20230410,19.76,21.43,19.7,21.43,10.0103,1.946359318093058,10.0103,0.8888389640690624,0.8580121791880533,9.152287820811948,429998.23,903826.637,28.7842,28.7842,1.79,1.1075464685602092e-05,,,,,,,,1131543.4826,,,,,,,,,5.0,4.0,1.0,4.0,5.0,0.0,120388930.6,13.32,33.97,3201357923.92,33.97,0.0,,,,,,,U,7.0,13162306.0,13162306.0,100109.0,135700.0,,,,,,21.43,17.53,1.0,0.0,1.412163193973231,0.0292423408719827,44.946237,0.4322611773793213,建筑工程,0,0,0
20260407,20260408,,600259.SH,中稀有色,78,PFILL_READY,1,0,1,strong_open_tradable,91.56,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,91.56,95.66,78.26,600259,小金属,海南,主板,20000525,79.0,86.96,78.32,86.96,10.0063,7.900929467668517,10.0063,1.0935422263109478,1.0074764029438814,8.998823597056118,189001.7,1573142.285,5.6178,9.1277,1.89,6.360708815350419e-06,,,,,,,,2925646.6734,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,1.0,36883823.0,36883823.0,140042.0,143821.0,,,,,,86.96,71.15,1.0,0.0,1.6041398573033727,0.0639640019967832,48.204301,0.01,小金属,0,0,0
20260407,20260408,,688345.SH,博力威,79,PFILL_READY,1,0,1,strong_open_tradable,52.63,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,52.63,61.92,41.28,688345,电气设备,广东,科创板,20210611,43.34,51.6,43.34,51.6,20.0,2.4571428571428573,20.0,3.361627906976743,3.361627906976743,16.638372093023257,87474.79,426140.615,8.7475,30.7907,2.25,4.693286510604017e-05,,,,,,,,521931.42,,,,,,,,,5.0,6.0,1.0,6.0,5.0,0.0,71571588.03,10.77,31.55,5160000000.0,31.55,0.0,,,,,,,U,11.0,11598493.0,11598493.0,134408.0,141444.0,,,,,,51.6,34.4,1.0,0.0,1.3660811698565205,0.0333998860536106,49.172043,0.2518420922806225,电气设备,0,0,0
20260407,20260408,,600791.SH,京能置业,80,PFILL_READY,1,0,1,strong_open_tradable,12.3,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,12.3,12.97,10.61,600791,全国地产,北京,主板,19970130,10.9,11.79,10.78,11.79,9.9813,1.073643375556628,9.9813,0.940722052586938,0.8289530958439344,9.152346904156063,394016.0,458398.811,8.7111,15.9308,1.67,2.177427113788914e-05,,,,,,,,533945.52,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,24.0,3451227.0,3451227.0,94510.0,144907.0,,,,,,11.79,9.65,1.0,0.0,1.0497443881373565,0.0102614155009923,65.677419,0.01,全国地产,0,0,0
20260407,20260408,,605018.SH,长华集团,81,PFILL_READY,1,0,1,strong_open_tradable,12.35,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,12.35,13.19,10.79,605018,汽车配件,浙江,主板,20200929,10.82,11.99,10.7,11.99,10.0,1.09,10.0,1.1834862385321108,1.0733944954128438,8.926605504587156,232608.5,272107.544,4.9484,22.5372,5.23,3.675017551148821e-05,,,,,,,,563608.8858,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,9.0,1137851.0,1137851.0,135612.0,145303.0,,,,,,11.99,9.81,1.0,0.0,1.103212672416645,0.0060179379214364,66.978495,0.01,汽车配件,0,0,0
20260407,20260408,,603090.SH,宏盛股份,82,PFILL_READY,1,0,1,strong_open_tradable,66.06,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,66.06,70.21,57.45,603090,专用机械,江苏,主板,20160831,58.65,63.83,58.09,63.83,9.9948,5.805471677520282,9.9948,0.9887224189252694,0.8922616951276828,9.102538304872317,45353.0,280878.672,4.5353,9.1288,1.2,3.5584047477980095e-05,,,,,,,,638300.0,,,,,,,,,2.0,10.0,1.0,10.0,2.0,0.0,,,,,,0.0,,,,,,,U,0.0,113547187.0,113547187.0,131745.0,131745.0,,,,,,63.83,52.23,1.0,0.0,2.5705955047387405,0.0245974551434003,59.204301,0.01,专用机械,0,0,0
20260407,20260408,,603353.SH,和顺石油,83,PFILL_READY,1,0,1,strong_open_tradable,38.55,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,38.55,44.52,36.42,603353,石油贸易,湖南,主板,20200407,36.5,40.47,35.05,40.47,10.0027,3.678188081107365,10.0027,1.4735516184828272,1.0793357795898193,8.92336422041018,159881.69,613081.6,9.3817,28.5707,2.09,1.631544642670731e-05,,,,,,,,695703.582,,,,,,,,,,,0.0,,,0.0,9768265.97,0.72,31.75,6896816460.0,31.75,0.0,,,,,,,U,11.0,3460185.0,3460185.0,135618.0,143327.0,,,,,,40.47,33.11,1.0,0.0,1.093103013990983,0.029903280513756,56.430108,0.0164,石油贸易,0,0,0
20260407,20260408,,002873.SZ,新天药业,84,PFILL_READY,1,0,0,strong_dead_limit_up,,,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,13.09,13.09,10.71,2873,中成药,贵州,主板,20170519,10.71,11.9,10.71,11.9,9.9815,1.0836406683968491,9.9815,1.0981499999999995,1.0981499999999995,8.883350000000002,362036.4,421582.372,15.1043,21.1402,2.84,2.3676274585788424e-05,,,,,,,,290483.5291,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,1.0,39817423.0,39817423.0,93209.0,94524.0,,,,,,11.9,9.74,1.0,0.0,1.6124227482982991,0.0330557899600612,54.225806,0.01,中成药,0,0,0
20260407,20260408,,605299.SH,舒华体育,85,PFILL_READY,1,0,1,strong_open_tradable,23.0,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,23.0,25.37,20.75,605299,文教休闲,福建,主板,20201215,19.12,23.06,19.12,23.06,10.0191,2.0927298962710204,10.0191,1.8827083261058095,1.8827083261058095,8.13639167389419,693688.68,1494872.458,16.9512,56.1439,1.21,6.702310920494596e-06,,,,,,,,943676.362,,,,,,,,,5.0,5.0,1.0,5.0,5.0,0.0,76696234.6,5.13,19.64,9436763620.38,19.64,0.0,,,,,,,U,15.0,4985572.0,4985572.0,135344.0,145426.0,,,,,,23.06,18.86,1.0,0.0,1.3265765439812378,0.0171559713854556,46.236559,0.3351513965909831,文教休闲,0,0,0
20260407,20260408,,002840.SZ,华统股份,86,PFILL_READY,1,0,1,strong_open_tradable,13.2,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,13.2,14.23,11.65,2840,食品,浙江,主板,20170110,11.7,12.94,11.6,12.94,10.034,1.1727388073228202,10.034,1.1426244204018547,1.0573539412673882,8.976646058732612,877966.74,1112475.667,11.021,19.0774,1.67,9.019523120949309e-06,,,,,,,,1038003.3125,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,10.0,32542806.0,32542806.0,102509.0,141927.0,,,,,,12.94,10.58,1.0,0.0,1.1827922770173025,0.0588501894363527,43.88172,0.01,食品,0,0,0
20260407,20260408,,002980.SZ,华盛昌,87,PFILL_READY,1,0,1,strong_open_tradable,55.0,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,55.0,55.77,45.63,2980,电器仪表,深圳,主板,20200415,47.72,50.7,46.8,50.7,10.0022,4.608169275235862,10.0022,0.8463230769230782,0.6466776331360955,9.355522366863903,208134.73,1034786.157,20.5281,32.8893,1.3,9.66595845174222e-06,,,,,,,,960263.8812,,,,,,,,,,,0.0,,,0.0,20853913.9,1.32,33.22,5140470160.8,33.22,0.0,,,,,,,U,10.0,34205262.0,34205262.0,93709.0,133157.0,,,,,,50.7,41.48,1.0,0.0,1.1874861486534705,0.0486354374540395,46.397849,0.0164,电器仪表,0,0,0
20260407,20260408,,603348.SH,文灿股份,88,PFILL_READY,1,0,1,strong_open_tradable,21.8,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,21.8,23.62,19.32,603348,汽车配件,广东,主板,20180426,19.72,21.47,19.6,21.47,9.9898,1.95362972938543,9.9898,0.95719264089427,0.8957685142058688,9.094031485794131,180207.06,379285.122,5.7304,10.9564,9.39,2.6338496873600015e-05,,,,,,,,675182.5312,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,4.0,20457517.0,20457517.0,130624.0,143827.0,,,,,,21.47,17.57,1.0,0.0,1.2577609024195058,0.0016555297201097,62.290323,0.01,汽车配件,0,0,0
20260407,20260408,,600195.SH,中牧股份,89,PFILL_READY,1,0,1,strong_open_tradable,8.66,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,8.66,9.5,7.78,600195,农业综合,北京,主板,19990107,7.84,8.64,7.84,8.64,10.0637,0.7809322378589442,10.0637,1.0244166666666674,1.0244166666666674,9.039283333333332,960029.44,816737.895,9.4015,19.1864,4.53,1.2321823269875338e-05,,,,,,,,882272.0966,,,,,,,,,,,0.0,,,0.0,63933995.62,7.83,24.74,8822720966.4,24.74,0.0,,,,,,,U,16.0,6027549.0,6027549.0,101757.0,144203.0,,,,,,8.64,7.07,1.0,0.0,1.075842049773634,0.0394503476119583,45.731183,0.0164,农业综合,0,0,0
20260407,20260408,,605162.SH,新中港,90,PFILL_READY,1,0,1,strong_open_tradable,14.13,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,14.13,15.48,12.66,605162,供气供热,浙江,主板,20210707,12.79,14.07,12.12,14.07,10.0078,1.278184560039245,10.0078,1.525601279317698,1.0014203269367457,9.006379673063254,594774.41,794464.246,14.8474,58.5575,1.3,1.259691679063931e-05,,,,,,,,563632.9398,,,,,,,,,,,0.0,,,0.0,50797019.55,6.39,19.53,5636329397.79,19.53,0.0,,,,,,,U,9.0,18517527.0,18517527.0,102059.0,133911.0,,,,,,14.07,11.51,1.0,0.0,1.1522834257010546,0.0065832924795382,50.784946,0.0164,供气供热,0,0,0
20260407,20260408,,600110.SH,诺德股份,91,PFILL_READY,1,0,1,strong_open_tradable,9.79,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,9.79,10.59,8.67,600110,电气设备,吉林,主板,19971007,8.78,9.63,8.78,9.63,10.0571,0.8709336082697996,10.0571,0.9759641744548302,0.9759641744548302,9.08113582554517,3553237.65,3363554.725,20.4776,29.197,1.21,2.9900212192920398e-06,,,,,,,,1670979.2375,,,,,,,,,5.0,6.0,1.0,6.0,5.0,0.0,,,,,,0.0,,,,,,,U,3.0,76604724.0,76604724.0,94133.0,145457.0,,,,,,9.63,7.88,1.0,0.0,1.7162900799660663,0.0335678538907219,31.333333,0.2454420922806225,电气设备,0,0,0
20260407,20260408,,300165.SZ,天瑞仪器,92,PFILL_READY,1,0,1,strong_open_tradable,5.38,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,5.38,6.49,4.33,300165,电器仪表,江苏,创业板,20110125,4.58,5.41,4.56,5.41,19.9557,0.2581636499854455,19.9557,3.292485212569318,3.2150149722735675,16.740685027726432,669535.2,348851.173,15.921,18.8744,2.86,5.720405016382158e-05,,,,,,,,268071.8432,,,,,,,,,,,0.0,,,1.0,,,,,,1.0,撤销ST,,,,,,U,2.0,9972253.0,9972253.0,104712.0,135009.0,,,,,,5.41,3.61,1.0,0.0,1.361489552508692,0.0149736913939506,46.182796,0.01,电器仪表,0,0,0
20260407,20260408,,300651.SZ,金陵体育,93,PFILL_READY,1,0,1,strong_open_tradable,32.8,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,32.8,38.88,25.92,300651,文教休闲,江苏,创业板,20170509,26.93,32.4,26.9,32.4,20.0,1.5428571428571427,20.0,3.5648148148148158,3.54537037037037,16.45462962962963,263213.42,775931.921,30.1046,38.6323,1.29,2.5775457174418785e-05,,,,,,,,457519.3891,,,,,,,,,5.0,5.0,1.0,5.0,5.0,0.0,135855810.7,17.51,32.67,2832830042.4,32.67,0.0,,,,,,,U,0.0,124763263.0,124763263.0,133418.0,133418.0,,,,,,32.4,21.6,1.0,0.0,2.602263603627074,0.0264926241114671,26.473118,0.3351513965909831,文教休闲,0,0,0
