trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,realized_ret_t1_to_t2,premium_ret_t1_to_t2,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,close_t2,dataset_split,sample_weight,is_cold_start,feature_coverage_score,eret_truth_version,return_holding_mode,buy_window_start,buy_window_end,open_t1,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing,pct_chg_t2__is_missing,amount_t2__is_missing,ret_2d__is_missing,ret_5d__is_missing,ret_10d__is_missing,volatility_5d__is_missing,volatility_10d__is_missing,volatility_20d__is_missing,atr__is_missing,downside_vol__is_missing,max_drawdown_20d__is_missing,tail_risk_score__is_missing,bid_ask_proxy__is_missing,spread_proxy__is_missing
20260610,20260611,20260612,20260611,20260612,600178.SH,东安动力,47,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0318602261048301,0.0318602261048301,9.73,9.73,t1_open,10.04,10.04,10.04,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,9.73,10.69,11.49,10.01,358829.52,383285.061,-5.0142,600178,汽车配件,黑龙江,主板,19981014,8.72,9.61,8.65,9.61,9.9542,0.8772890763360172,9.9542,1.094280124869926,1.014488865764827,8.939711134235173,147690.48,139132.223,3.1661,6.4527,4.21,7.154489294690562e-05,,,,,,,,448283.5907,,,,349872.01,54103.34,166385.91,183486.1,,3.0,5.0,1.0,5.0,3.0,0.0,,,,,,0.0,,,,,,,U,0.0,50206964.0,50206964.0,101539.0,101539.0,,,,,,9.61,7.87,1.0,0.0,2.389374618556543,0.0254250145159876,72.774648,0.328751396590983,汽车配件,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,600843.SH,上工申贝,48,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0213017751479291,0.0213017751479291,8.45,8.45,t1_open,8.63,8.63,8.63,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,8.45,8.16,8.87,8.16,409609.08,349797.232,5.7598,600843,纺织机械,上海,主板,19940311,7.6,8.45,7.56,8.45,10.026,0.7663703972428804,10.026,1.161318343195266,1.109124260355029,8.91687573964497,157734.95,130053.598,3.3616,4.3354,1.38,7.709129277607529e-05,,,,,,,,602625.6756,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,95889155.0,95889155.0,93931.0,93931.0,,,,,,8.45,6.91,1.0,0.0,2.2661884594701696,0.1015086505270604,58.352113,0.01,纺织机械,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,002125.SZ,湘潭电化,49,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0274636510500808,-0.0274636510500808,18.57,18.57,t1_open,18.06,18.06,18.06,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,18.57,18.37,19.1,17.86,860225.36,1580030.09143,-1.4192,2125,化工原料,湖南,主板,20070403,16.64,18.78,16.58,18.78,10.0176,1.7045454545454546,10.0176,1.2906666666666684,1.255466666666667,8.762133333333333,893160.76,1577017.2287,14.1882,24.5578,1.21,6.352245123065598e-06,,,,,,,,1182222.2834,,,,349872.01,54103.34,166385.91,183486.1,,14.0,1.0,1.0,1.0,14.0,0.0,,,,,,0.0,,,,,,,U,0.0,66718579.0,66718579.0,131245.0,131245.0,,,,,,18.78,15.36,1.0,0.0,2.435210890241433,0.0671415485958684,38.802817,0.83,化工原料,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,003026.SZ,中晶科技,50,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0995659251220836,-0.0995659251220836,36.86,36.86,t1_open,33.19,33.19,33.19,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,36.86,36.34,37.3,32.94,336273.36,1170460.04357,-6.3752,3026,半导体,浙江,主板,20201218,34.44,36.14,34.44,36.14,10.0152,3.2809209092889824,10.0152,0.5181472053126738,0.5181472053126738,9.497052794687326,120575.73,428572.99277,8.3408,10.8692,1.25,2.3368714708942952e-05,,,,,,,,678591.9257,,,,349872.01,54103.34,166385.91,183486.1,,8.0,2.0,1.0,2.0,8.0,0.0,51901943.81,6.92,26.4,5224430167.06,26.4,0.0,,,,,,,U,0.0,145750596.0,145750596.0,93400.0,93400.0,,,,,,36.14,29.57,1.0,0.0,2.6546039055834734,0.0673159848194925,43.704225,0.679305707944409,半导体,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,600593.SH,大连圣亚,51,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0520965692503176,0.0520965692503176,39.35,39.35,t1_open,41.4,41.4,41.4,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,39.35,39.35,43.48,38.86,120257.33,487744.938,4.5455,600593,旅游景点,辽宁,主板,20020711,35.43,39.35,34.88,39.35,10.0084,3.5745430761963592,10.0084,1.2505094790343072,1.0966436594663282,8.911756340533671,89390.01,337438.697,6.9402,14.9551,1.45,2.965990589988557e-05,,,,,,,,513301.075,,,,349872.01,54103.34,166385.91,183486.1,,2.0,10.0,1.0,10.0,2.0,0.0,,,,,,0.0,,,,,,,U,0.0,80144145.0,80144145.0,103417.0,103417.0,,,,,,39.35,32.19,1.0,0.0,2.472480284585925,0.1230583663687263,49.422535,0.01,旅游景点,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,002657.SZ,中科金财,52,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0610536681437716,0.0610536681437716,20.31,20.31,t1_open,21.55,21.55,21.55,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,20.31,20.4,21.78,20.33,425026.1,893755.6368,5.8968,2657,软件服务,北京,主板,20120228,18.6,20.68,18.5,20.68,10.0,1.88,10.0,1.1595744680851063,1.1063829787234034,8.893617021276597,303374.62,614013.01965,9.0256,9.8598,1.54,1.6286299605992403e-05,,,,,,,,703227.5257,,,,349872.01,54103.34,166385.91,183486.1,,4.0,4.0,1.0,4.0,4.0,0.0,,,,,,0.0,,,,,,,U,0.0,54191940.0,54191940.0,100409.0,100409.0,,,,,,20.68,16.92,1.0,0.0,2.400436918797541,0.067556966837935,52.0,0.4258611773793213,软件服务,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,000048.SZ,京基智农,53,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0021108179419524,-0.0021108179419524,18.95,18.95,t1_open,18.91,18.91,18.91,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,18.95,19.39,21.18,18.9,821956.05,1652577.59924,-3.5696,48,农业综合,深圳,主板,19941101,17.63,17.83,17.02,17.83,9.9938,1.6218232094453235,9.9938,0.4994379136287149,0.1233180033651145,9.870481996634885,296300.97,524874.14044,5.5979,12.2633,1.41,1.904037412020763e-05,,,,,,,,945351.5033,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,72061990.79,7.32,26.26,9437468032.5,26.26,0.0,,,,,,,U,2.0,43731106.0,43731106.0,93030.0,101339.0,,,,,,17.83,14.59,1.0,0.0,1.4547309589257862,0.0791840720952038,63.521127,0.0164,农业综合,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,000558.SZ,天府文旅,54,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.030848329048843,0.030848329048843,3.89,3.89,t1_open,4.01,4.01,4.01,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,3.89,3.95,4.03,3.82,926848.05,364909.75586,2.5575,558,旅游景点,四川,主板,19940509,3.51,3.89,3.51,3.89,9.887,0.3573068797648571,9.887,1.0635115681233944,1.0635115681233944,8.823488431876607,678080.87,255256.25515,5.2618,7.5075,2.57,3.873362474188911e-05,,,,,,,,501508.1162,,,,349872.01,54103.34,166385.91,183486.1,,2.0,10.0,1.0,10.0,2.0,0.0,,,,,,0.0,,,,,,,U,0.0,33183983.0,33183983.0,102342.0,102342.0,,,,,,3.89,3.19,1.0,0.0,2.342118793974713,0.0612388087366311,68.774648,0.01,旅游景点,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,002459.SZ,晶澳科技,55,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0231788079470199,-0.0231788079470199,9.06,9.06,t1_open,8.85,8.85,8.85,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,9.06,8.93,9.08,8.76,1083247.51,967722.42433,-0.5618,2459,电气设备,河北,主板,20100810,8.23,9.15,8.02,9.15,9.976,0.833637026239067,9.976,1.3555060109289627,1.1035978142076504,8.872402185792351,827308.8,702111.36322,2.5026,4.7671,1.72,1.420857220462634e-05,,,,,,,,3028387.373,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,158690746.0,158690746.0,144903.0,144903.0,,,,,,9.15,7.49,1.0,0.0,2.440525784275729,0.0821791928980248,57.985915,0.01,电气设备,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,600881.SH,亚泰集团,56,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0166666666666667,-0.0166666666666667,1.8,1.8,t1_open,1.77,1.77,1.77,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,1.8,1.66,1.85,1.62,1990278.71,344956.401,5.3571,600881,综合类,吉林,主板,19951115,1.59,1.77,1.56,1.77,9.9379,0.1618226533429634,9.9379,1.2977169491525422,1.1123288135593217,8.82557118644068,1807106.47,303345.228,5.591,6.6048,1.59,3.2761023028191496e-05,,,,,,,,572090.7249,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,44009984.0,44009984.0,135316.0,135316.0,,,,,,1.77,1.45,1.0,0.0,2.122171791400881,0.0570094196313804,66.549296,0.01,综合类,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,600665.SH,天地源,57,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0126903553299493,0.0126903553299493,3.94,3.94,t1_open,3.99,3.99,3.99,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,3.94,3.87,4.18,3.75,973904.48,382874.663,-1.9656,600665,全国地产,陕西,主板,19930709,3.38,3.7,3.33,3.7,10.119,0.3327637377462002,10.119,1.1119000000000003,0.961643243243244,9.157356756756757,623397.24,223022.646,7.2142,16.9807,3.13,4.537207400902238e-05,,,,,,,,319725.3328,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,-8499973.12,-3.81,43.7,3197253327.7,43.7,0.0,,,,,,,U,2.0,18870666.0,18870666.0,100717.0,111644.0,,,,,,3.7,3.02,1.0,0.0,1.3857183346582078,0.0784244549906573,54.985915,0.0164,全国地产,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,920271.BJ,邦德股份,58,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1136890951276101,-0.1136890951276101,12.93,12.93,t1_open,11.46,11.46,11.46,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,12.93,12.0,12.27,11.46,62376.57,73430.22299,-7.3565,920271,汽车配件,山东,北交所,20220602,12.26,14.79,12.26,14.79,29.9649,0.4776375831990415,29.9649,5.2969031102096,5.2969031102096,24.6679968897904,141785.54,201854.14833,24.4921,42.1338,15.57,0.0001484482743996,,,,,,,,193487.217,,,,349872.01,54103.34,166385.91,183486.1,,3.0,5.0,1.0,5.0,3.0,0.0,-29991996.41,-14.86,42.19,856199474.49,42.19,0.0,,,,,,,U,3.0,,,94229.0,,,,,,,14.79,7.97,1.0,0.0,1.5,0.0560328971970453,48.676056,0.3351513965909831,汽车配件,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,603220.SH,中贝通信,59,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0848979591836733,-0.0848979591836733,24.5,24.5,t1_open,22.42,22.42,22.42,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,24.5,23.31,23.39,22.38,342440.8,776800.608,-1.9676,603220,通信设备,湖北,主板,20181115,24.0,24.53,23.6,24.53,10.0,2.23,10.0,0.4170403587443945,0.2376681614349781,9.762331838565022,239623.52,581821.629,5.518,7.6385,0.96,1.718739816735139e-05,,,,,,,,1315658.9972,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,156118216.0,156118216.0,93107.0,93107.0,,,,,,24.53,20.07,1.0,0.0,2.43338443656398,0.0809121398970269,51.267606,0.01,通信设备,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,603002.SH,宏昌电子,60,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0501362397820164,-0.0501362397820164,18.35,18.35,t1_open,17.43,17.43,17.43,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,18.35,17.96,18.5,17.31,1001368.28,1793575.004,-2.5713,603002,化工原料,广东,主板,20120518,17.0,18.25,17.0,18.25,10.006,1.65818644375795,10.006,0.7538356164383562,0.7538356164383562,9.252164383561643,1995909.3,3612235.618,17.5994,37.5421,2.5,2.770029715154645e-06,,,,,,,,2069693.2789,,,,349872.01,54103.34,166385.91,183486.1,,14.0,1.0,1.0,1.0,14.0,0.0,561611369.96,11.6,31.72,20696932789.25,31.72,0.0,,,,,,,U,32.0,15812712.0,15812712.0,93932.0,145314.0,,,,,,18.25,14.93,1.0,0.0,1.3241991460559062,0.014054688501099,41.577465,0.8363999999999999,化工原料,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,603823.SH,百合花,61,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0515892420537897,0.0515892420537897,40.9,40.9,t1_open,43.01,43.01,43.01,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,40.9,40.63,44.27,39.06,288017.08,1200290.69,0.8914,603823,染料涂料,浙江,主板,20161220,35.0,38.81,34.0,38.81,10.0057,3.5263545253823025,10.0057,1.364014867302242,1.0804358928111315,8.925264107188868,215748.77,812674.208,5.1817,16.2883,0.84,1.2312067863731194e-05,,,,,,,,1615923.0592,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,3.0,31202580.0,31202580.0,95624.0,104821.0,,,,,,38.81,31.75,1.0,0.0,1.33661841583331,0.0446587048653449,60.760563,0.01,染料涂料,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,603011.SH,合锻智能,62,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0032041012495995,-0.0032041012495995,31.21,31.21,t1_open,31.11,31.11,31.11,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,31.21,32.64,34.13,30.43,723429.3,2295112.762,-7.4107,603011,专用机械,安徽,主板,20141107,29.0,31.9,28.98,31.9,10.0,2.9,10.0,1.0068965517241373,0.9999999999999996,9.0,699938.52,2130379.45,14.1569,20.2308,0.8,4.693999465682041e-06,,,,,,,,1577182.054,,,,349872.01,54103.34,166385.91,183486.1,,4.0,3.0,1.0,3.0,4.0,0.0,,,,,,0.0,,,,,,,U,0.0,89617499.0,89617499.0,130604.0,130604.0,,,,,,31.9,26.1,1.0,0.0,2.498778331609862,0.0382354609575603,42.450704,0.5394931282264485,专用机械,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,600732.SH,爱旭股份,63,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.0521955260977629,0.0521955260977629,12.07,12.07,t1_open,12.7,12.7,12.7,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,12.07,12.45,13.27,12.31,761841.91,973667.453,1.2759,600732,电气设备,上海,主板,19960816,10.73,12.07,10.54,12.07,10.0273,1.0945562377009783,10.0273,1.3978267605633812,1.2242404308202153,8.803059569179785,642602.81,725347.273,3.0608,4.161,2.23,1.3824136897251422e-05,,,,,,,,2555520.6571,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,8520321.26,1.17,36.28,25340490685.21,36.28,0.0,,,,,,,U,0.0,69060194.0,69060194.0,143257.0,143257.0,,,,,,12.07,9.87,1.0,0.0,2.191711217515381,0.0751596931531262,49.0,0.0164,电气设备,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,300264.SZ,佳创视讯,64,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0151515151515152,-0.0151515151515152,9.24,9.24,t1_open,9.1,9.1,9.1,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,9.24,10.22,10.49,8.88,645642.45,612989.29505,-17.0465,300264,软件服务,深圳,创业板,20110916,7.71,9.34,7.59,9.34,20.0514,0.44367595504337,20.0514,3.944320128479658,3.673852462526767,16.377547537473234,460696.47,403218.32503,12.4383,13.1506,2.19,4.972839465693467e-05,,,,,,,,402420.9218,,,,349872.01,54103.34,166385.91,183486.1,,4.0,4.0,1.0,4.0,4.0,0.0,35923783.13,8.91,36.27,3459409471.02,36.27,0.0,,,,,,,U,0.0,95373616.0,95373616.0,145603.0,145603.0,,,,,,9.34,6.22,1.0,0.0,2.51475732231804,0.059136136919426,35.901408,0.4322611773793213,软件服务,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,002669.SZ,康达新材,65,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1301907968574635,-0.1301907968574635,17.82,17.82,t1_open,15.5,15.5,15.5,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,17.82,16.6,16.88,15.5,650068.49,1037705.67421,-9.9884,2669,化工原料,上海,主板,20120416,18.09,19.13,17.85,19.13,10.0058,1.7381744171255151,10.0058,0.7364048092002078,0.5983289074751695,9.407471092524831,775528.66,1423002.23425,25.6189,36.0215,1.84,7.03147174275071e-06,,,,,,,,580404.2,,,,349872.01,54103.34,166385.91,183486.1,,14.0,1.0,1.0,1.0,14.0,0.0,7551918.12,0.43,27.45,5790991514.0,27.45,0.0,,,,,,,U,0.0,95648546.0,95648546.0,105806.0,105806.0,,,,,,19.13,15.65,1.0,0.0,2.515520528471668,0.0236707596301683,32.577465,0.8363999999999999,化工原料,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,000970.SZ,中科三环,66,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0294943820224719,-0.0294943820224719,14.24,14.24,t1_open,13.82,13.82,13.82,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,14.24,13.89,14.41,13.72,1233689.65,1727815.85703,-1.4968,970,矿物制品,北京,主板,20000420,12.9,14.52,12.78,14.52,10.0,1.32,10.0,1.3181818181818183,1.2272727272727266,8.772727272727272,1718313.82,2386518.95906,14.1341,18.7355,2.7,4.1902034601639165e-06,,,,,,,,1765233.8224,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,313927110.97,13.15,33.07,17652338223.96,33.07,0.0,,,,,,,U,0.0,136201317.0,136201317.0,101945.0,101945.0,,,,,,14.52,11.88,1.0,0.0,2.3780950906287392,0.1102452607325626,33.464789,0.0164,矿物制品,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,688485.SH,九州一轨,67,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.1257613758509494,-0.1257613758509494,55.82,55.82,t1_open,48.8,48.8,48.8,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,55.82,52.7,54.6,48.73,68016.98,351528.742,-6.888,688485,运输设备,北京,科创板,20230118,47.35,56.83,44.78,56.83,19.9958,2.7067318225549872,19.9958,4.4518632764385,3.5023787436213256,16.493421256378674,129758.38,675421.279,14.6193,14.6193,1.97,2.9604930465923328e-05,,,,,,,,854109.7883,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,62492790.76,9.25,33.56,5044115889.74,33.56,0.0,,,,,,,U,0.0,72612486.0,72612486.0,141816.0,141816.0,,,,,,56.83,37.89,1.0,0.0,2.201572386226985,0.090523829406261,35.507042,0.0164,运输设备,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,605006.SH,山东玻纤,68,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0418799441600743,-0.0418799441600743,21.49,21.49,t1_open,20.59,20.59,20.59,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,21.49,21.6,22.95,20.54,886662.97,1908262.721,-7.5022,605006,玻璃,山东,主板,20200903,19.6,21.07,19.53,21.07,10.0261,1.9109204523811685,10.0261,0.8058943521594679,0.7692627906976738,9.256837209302324,942947.13,1945230.593,15.0065,41.3929,1.49,5.154196132879759e-06,,,,,,,,1323954.7012,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,184210936.2,6.98,23.95,13239547012.02,23.95,0.0,,,,,,,U,1.0,65046903.0,65046903.0,103528.0,131704.0,,,,,,21.07,17.24,1.0,0.0,1.6805703147856037,0.0645907325378165,37.619718,0.0164,玻璃,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,002430.SZ,杭氧股份,69,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,-0.0706638115631691,-0.0706638115631691,28.02,28.02,t1_open,26.04,26.04,26.04,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,28.02,26.91,27.22,26.0,397373.16,1048150.88668,-6.0606,2430,化工机械,浙江,主板,20100610,24.24,26.94,24.19,26.94,10.0041,2.4481784062304053,10.0041,1.1232841499628805,1.1028608017817385,8.901239198218262,306362.93,801104.19502,3.1327,7.764,2.07,1.2487888669401165e-05,,,,,,,,2635698.5237,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,,,,,,0.0,,,,,,,U,0.0,79750616.0,79750616.0,104618.0,104618.0,,,,,,26.94,22.04,1.0,0.0,2.2213878474039848,0.0127162857617629,51.676056,0.01,化工机械,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
20260610,20260611,20260612,20260611,20260612,688456.SH,有研粉材,70,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,0.1314368948676207,0.1314368948676207,116.71,116.71,t1_open,132.05,132.05,132.05,raw_train_pool,1.25,0,1.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,09:30:00,10:30:00,116.71,128.1,142.38,125.1,174398.17,2324449.082,-3.6131,688456,铜,北京,科创板,20210317,94.5,115.98,93.8,115.98,20.0,5.522857142857143,20.0,4.016037247801346,3.889291257113296,16.110708742886704,182215.58,1939859.905,17.5782,27.8452,2.01,1.031002287765724e-05,,,,,,,,1202248.68,,,,349872.01,54103.34,166385.91,183486.1,,,,0.0,,,0.0,42193647.77,1.05,34.82,12022486800.0,34.82,0.0,,,,,,,U,1.0,61681991.0,61681991.0,135651.0,141533.0,,,,,,115.98,77.32,1.0,0.0,1.6712293132768024,0.0639838591137134,33.112676,0.0164,铜,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
