trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_t_opening_auction,entry_price_proxy_t1,entry_price_proxy_mode,take_profit_price_tplus1,stop_loss_price_tplus1,latest_exit_time,exit_policy_version,exit_price_tplus1_timed,exit_price_tplus1_open,exit_price_source,exit_on_time,exit_reason,exit_price_t2_close,close_t2,realized_ret_open_to_tplus1_timed_exit,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,execution_contract,run_id,run_attempt,commit_sha,generated_at_utc,buy_window_start,buy_window_end,open_t1,high_t1,low_t1,close_t1,market_target_date,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2,down_limit_t2,minute_open_t2,minute_open_available_t2
20260615,20260616,20260617,20260616,20260617,603052.SH,可川科技,32,0.1086229778270172,61.197279,0.83,元器件,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_stop_loss_daily_proxy,92.4,92.4,92.4,t_daily_open_proxy,95.17,90.09,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,90.09,90.87,daily_ohlc_conservative_proxy,1,stop_loss_daily_proxy,91.84,91.84,-0.025000000000000022,-0.025000000000000022,-0.0060606060606061,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,92.4,92.8,89.65,91.53,20260617,90.87,92.55,90.0,57349.75,524949.777,0.3387,82.38,,0
20260615,20260616,20260617,20260616,20260617,603007.SH,顺景科技,33,0.1872695399810638,53.979592,0.2518420922806225,建筑工程,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,5.97,5.97,5.97,t_daily_open_proxy,6.15,5.82,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,5.6,5.6,daily_ohlc_conservative_proxy,1,stop_gap_at_open,5.68,5.68,-0.061976549413735316,-0.061976549413735316,-0.048576214405360196,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,5.97,6.08,5.67,5.67,20260617,5.6,5.68,5.43,526968.85,290766.426,0.1764,5.1,,0
20260615,20260616,20260617,20260616,20260617,002426.SZ,胜利精密,34,0.1194451677708123,54.537415,0.83,元器件,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_gap_conservative,3.94,3.94,3.94,t_daily_open_proxy,4.06,3.84,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,4.06,4.06,daily_ohlc_conservative_proxy,1,take_profit_gap_conservative,4.09,4.09,0.030456852791878042,0.030456852791878042,0.038071065989847774,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,3.94,4.18,3.87,4.1,20260617,4.06,4.16,4.0,2815249.1,1147927.52442,-0.2439,3.69,,0
20260615,20260616,20260617,20260616,20260617,002137.SZ,实益达,35,0.1171694570870991,54.061224,0.83,元器件,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,10.15,10.15,10.15,t_daily_open_proxy,10.45,9.9,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,9.68,9.68,daily_ohlc_conservative_proxy,1,stop_gap_at_open,10.16,10.16,-0.0463054187192119,-0.0463054187192119,0.0009852216748769127,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,10.15,10.16,9.63,9.84,20260617,9.68,10.3,9.57,927707.77,917079.40982,3.252,8.86,,0
20260615,20260616,20260617,20260616,20260617,603327.SH,福蓉科技,36,0.062930337583177,71.938776,0.83,元器件,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,10.68,10.68,10.68,t_daily_open_proxy,11.0,10.41,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,11.0,10.78,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,10.8,10.8,0.029962546816479474,0.029962546816479474,0.011235955056179803,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,10.68,10.78,10.44,10.78,20260617,10.78,11.04,10.67,326818.67,352684.553,0.1855,9.7,,0
20260615,20260616,20260617,20260616,20260617,601022.SH,宁波远洋,37,0.1300456861120928,78.142857,0.0573942950693908,水运,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,8.27,8.27,8.27,t_daily_open_proxy,8.52,8.06,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,7.87,7.87,daily_ohlc_conservative_proxy,1,stop_gap_at_open,8.0,8.0,-0.048367593712212775,-0.048367593712212775,-0.03264812575574361,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,8.27,8.3,7.93,7.93,20260617,7.87,8.18,7.85,158380.2,127064.141,0.8827,7.14,,0
20260615,20260616,20260617,20260616,20260617,603267.SH,鸿远电子,38,0.1016480319127297,58.285714,0.83,元器件,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,71.33,71.33,71.33,t_daily_open_proxy,73.47,69.55,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,73.47,71.35,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,75.0,75.0,0.030001401934669936,0.030001401934669936,0.051451002383289035,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,71.33,73.2,70.7,72.23,20260617,71.35,75.4,71.35,247212.22,1831418.807,3.835,65.01,,0
20260615,20260616,20260617,20260616,20260617,002859.SZ,洁美科技,39,0.1006966113351165,56.102041,0.83,元器件,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,86.5,86.5,86.5,t_daily_open_proxy,89.1,84.34,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,89.1,89.0,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,90.66,90.66,0.030057803468207966,0.030057803468207966,0.048092485549132924,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,86.5,91.09,85.51,89.0,20260617,89.0,93.69,88.26,314905.05,2866473.67562,1.8652,80.1,,0
20260615,20260616,20260617,20260616,20260617,002664.SZ,信质集团,40,0.1495895705880779,63.061224,0.1736599148755986,汽车配件,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_time_exit_close_proxy,19.43,19.43,19.43,t_daily_open_proxy,20.01,18.94,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,19.38,19.56,daily_ohlc_conservative_proxy,1,time_exit_close_proxy,19.38,19.38,-0.00257334019557387,-0.00257334019557387,-0.00257334019557387,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,19.43,20.12,19.21,19.56,20260617,19.56,19.78,19.23,72640.23,141037.23821,-0.9202,17.6,,0
20260615,20260616,20260617,20260616,20260617,001257.SZ,盛龙股份,41,0.1866925516462034,43.755102,0.3351513965909831,小金属,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_gap_conservative,31.06,31.06,31.06,t_daily_open_proxy,31.99,30.28,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,31.99,35.0,daily_ohlc_conservative_proxy,1,take_profit_gap_conservative,32.72,32.72,0.029942047649710313,0.029942047649710313,0.053444945267224764,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,31.06,33.56,31.06,33.56,20260617,35.0,36.92,31.88,864820.27,2913160.2719,-2.503,30.2,,0
20260615,20260616,20260617,20260616,20260617,603373.SH,安邦护卫,43,0.1273749911479589,74.122449,0.01,仓储物流,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,37.93,37.93,37.93,t_daily_open_proxy,39.07,36.98,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,39.07,38.98,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,39.95,39.95,0.030055365146322233,0.030055365146322233,0.05325599789085156,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,37.93,39.6,37.02,38.5,20260617,38.98,40.25,38.38,50371.6,198766.262,3.7662,34.65,,0
20260615,20260616,20260617,20260616,20260617,000733.SZ,振华科技,44,0.1162464250149902,45.945578,0.83,元器件,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_gap_conservative,53.79,53.79,53.79,t_daily_open_proxy,55.4,52.45,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,55.4,56.1,daily_ohlc_conservative_proxy,1,take_profit_gap_conservative,58.13,58.13,0.029931213980293636,0.029931213980293636,0.08068414203383534,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,53.79,57.07,53.4,56.34,20260617,56.1,58.85,55.68,548628.27,3159899.69664,3.1771,50.71,,0
20260615,20260616,20260617,20260616,20260617,603800.SH,洪田股份,45,0.0828547732396196,62.489796,0.6729057079444091,专用机械,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_gap_conservative,77.2,77.2,77.2,t_daily_open_proxy,79.52,75.27,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,79.52,79.84,daily_ohlc_conservative_proxy,1,take_profit_gap_conservative,81.33,81.33,0.03005181347150243,0.03005181347150243,0.05349740932642488,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,77.2,81.19,76.01,80.6,20260617,79.84,81.8,77.5,105645.08,846229.423,0.9057,72.54,,0
20260615,20260616,20260617,20260616,20260617,002851.SZ,麦格米特,46,0.1437676731602234,49.789116,0.4258611773793213,电气设备,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_gap_conservative,158.58,158.58,158.58,t_daily_open_proxy,163.34,154.62,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,163.34,169.07,daily_ohlc_conservative_proxy,1,take_profit_gap_conservative,178.9,178.9,0.03001639551015245,0.03001639551015245,0.12813721780804643,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,158.58,163.64,157.0,163.64,20260617,169.07,179.98,168.0,620832.87,10940333.8267,9.3253,147.28,,0
20260615,20260616,20260617,20260616,20260617,001359.SZ,平安电工,47,0.1686703618176558,56.102041,0.01,矿物制品,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_both_hit_stop_first_conservative,122.18,122.18,122.18,t_daily_open_proxy,125.85,119.13,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,119.13,119.33,daily_ohlc_conservative_proxy,1,both_hit_stop_first_conservative,129.15,129.15,-0.024963169094778248,-0.024963169094778248,0.057046979865771785,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,122.18,122.99,116.53,121.4,20260617,119.33,130.51,117.93,53739.46,682755.26344,6.3839,109.26,,0
20260615,20260616,20260617,20260616,20260617,002975.SZ,博杰股份,48,0.1139902897151169,49.687075,0.6729057079444091,专用机械,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,136.0,136.0,136.0,t_daily_open_proxy,140.08,132.6,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,140.08,136.63,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,142.57,142.57,0.030000000000000027,0.030000000000000027,0.04830882352941179,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,136.0,140.98,135.46,136.87,20260617,136.63,147.25,135.5,132243.59,1883814.93119,4.1645,123.18,,0
20260615,20260616,20260617,20260616,20260617,603002.SH,宏昌电子,49,0.0891896975271156,63.353741,0.5394931282264485,化工原料,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_gap_conservative,19.89,19.89,19.89,t_daily_open_proxy,20.49,19.39,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,20.49,21.5,daily_ohlc_conservative_proxy,1,take_profit_gap_conservative,23.2,23.2,0.030165912518853588,0.030165912518853588,0.16641528406234274,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,19.89,21.09,19.88,21.09,20260617,21.5,23.2,21.5,785334.34,1801844.538,10.0047,18.98,,0
20260615,20260616,20260617,20260616,20260617,002040.SZ,南 京 港,50,0.1450843449692379,62.748299,0.01,港口,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,9.06,9.06,9.06,t_daily_open_proxy,9.33,8.83,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,8.73,8.73,daily_ohlc_conservative_proxy,1,stop_gap_at_open,8.58,8.58,-0.03642384105960261,-0.03642384105960261,-0.052980132450331174,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,9.06,9.06,8.64,8.74,20260617,8.73,8.84,8.53,145927.67,126324.34562,-1.8307,7.87,,0
20260615,20260616,20260617,20260616,20260617,000506.SZ,招金黄金,51,0.1684150177123709,54.129252,0.01,黄金,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,15.11,15.11,15.11,t_daily_open_proxy,15.56,14.73,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,15.56,15.27,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,15.46,15.46,0.02978160158835208,0.02978160158835208,0.023163467902051815,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,15.11,15.7,14.72,15.2,20260617,15.27,15.63,14.81,657353.46,999998.52946,1.7105,13.68,,0
20260615,20260616,20260617,20260616,20260617,000777.SZ,中核科技,52,0.1218758379678029,70.394558,0.01,机械基件,FULLY_READY,1,1,0,strong_opening_auction_limit_up_unconfirmed,0,not_filled_no_trade,,,,,,,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,,21.86,,0,missing_entry_reference,21.86,21.86,,,,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,19.87,19.87,19.87,19.87,20260617,21.86,21.86,20.72,791286.22,1701761.98332,10.0151,17.88,,0
20260615,20260616,20260617,20260616,20260617,002903.SZ,宇环数控,53,0.1658031931091429,54.537415,0.01,机床制造,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,51.58,51.58,51.58,t_daily_open_proxy,53.13,50.29,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,53.13,52.52,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,53.32,53.32,0.03005040713454843,0.03005040713454843,0.03373400542846072,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,51.58,53.99,50.59,53.21,20260617,52.52,54.65,52.05,101935.96,543670.2882,0.2067,47.89,,0
20260615,20260616,20260617,20260616,20260617,002613.SZ,北玻股份,54,0.1328201294712739,40.544218,0.6729057079444091,专用机械,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,4.8,4.8,4.8,t_daily_open_proxy,4.94,4.68,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,4.94,4.74,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,5.1,5.1,0.029166666666666785,0.029166666666666785,0.0625,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,4.8,4.97,4.68,4.87,20260617,4.74,5.27,4.74,2021643.66,1023235.02214,4.7228,4.38,,0
20260615,20260616,20260617,20260616,20260617,600545.SH,卓郎智能,55,0.1186095009122098,70.020408,0.01,纺织机械,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_gap_conservative,6.13,6.13,6.13,t_daily_open_proxy,6.31,5.98,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,6.31,6.65,daily_ohlc_conservative_proxy,1,take_profit_gap_conservative,6.59,6.59,0.029363784665578985,0.029363784665578985,0.07504078303425765,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,6.13,6.58,6.1,6.58,20260617,6.65,6.91,6.4,2161486.37,1444278.005,0.152,5.92,,0
20260615,20260616,20260617,20260616,20260617,001256.SZ,炜冈科技,56,0.1125850800584744,71.768707,0.01,轻工机械,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,26.26,26.26,26.26,t_daily_open_proxy,27.05,25.6,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,25.22,25.22,daily_ohlc_conservative_proxy,1,stop_gap_at_open,25.61,25.61,-0.03960396039603975,-0.03960396039603975,-0.024752475247524885,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,26.26,26.53,25.3,25.73,20260617,25.22,25.89,25.06,37041.89,93929.98037,-0.4664,23.16,,0
20260615,20260616,20260617,20260616,20260617,002585.SZ,双星新材,57,0.1939058777491455,42.47619,0.01,塑料,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,13.77,13.77,13.77,t_daily_open_proxy,14.18,13.43,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,14.18,13.56,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,14.86,14.86,0.02977487291212788,0.02977487291212788,0.0791575889615106,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,13.77,14.01,13.74,14.01,20260617,13.56,15.18,13.52,2890014.51,4255695.58253,6.0671,12.61,,0
20260615,20260616,20260617,20260616,20260617,603726.SH,朗迪集团,58,0.1253311023547539,66.428571,0.01,家用电器,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,28.39,28.39,28.39,t_daily_open_proxy,29.24,27.68,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,29.24,28.48,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,29.08,29.08,0.029940119760478945,0.029940119760478945,0.02430433251144759,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,28.39,29.26,27.98,28.48,20260617,28.48,29.37,28.24,71224.8,205501.987,2.1067,25.63,,0
20260615,20260616,20260617,20260616,20260617,003036.SZ,泰坦股份,59,0.1358874183870939,61.741497,0.01,纺织机械,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_take_profit_daily_proxy,95.0,95.0,95.0,t_daily_open_proxy,97.85,92.63,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,97.85,97.32,daily_ohlc_conservative_proxy,1,take_profit_daily_proxy,104.79,104.79,0.030000000000000027,0.030000000000000027,0.1030526315789475,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,95.0,99.11,91.89,98.21,20260617,97.32,104.79,95.49,114195.49,1151010.3482,6.6999,88.39,,0
20260615,20260616,20260617,20260616,20260617,603678.SH,火炬电子,60,0.0721370605090279,52.040816,0.83,元器件,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,68.36,68.36,68.36,t_daily_open_proxy,70.41,66.65,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,66.3,66.3,daily_ohlc_conservative_proxy,1,stop_gap_at_open,69.71,69.71,-0.030134581626682255,-0.030134581626682255,0.01974839087185476,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,68.36,69.36,65.68,67.7,20260617,66.3,69.73,65.5,543768.71,3706825.31,2.969,60.93,,0
20260615,20260616,20260617,20260616,20260617,002428.SZ,云南锗业,61,0.1906462328207014,29.353741,0.3351513965909831,小金属,FULLY_READY,1,1,1,strong_daily_open_auction_proxy,1,strong_daily_ohlc_conservative_proxy_stop_gap_at_open,103.33,103.33,103.33,t_daily_open_proxy,106.43,100.75,14:50,tplus1_first_touch_tp3_sl2p5_time1450_v1,97.97,97.97,daily_ohlc_conservative_proxy,1,stop_gap_at_open,99.26,99.26,-0.05187264105293721,-0.05187264105293721,-0.03938836736668916,eret_truth_v3_tplus1_first_touch_exit,manual_buy_t_0925_auction_to_tplus1_first_touch_exit,D_signal_manual_T_0925_auction_guidance_Tplus1_timed_exit,27560754098,1,efe1fac1ebbaac767daf6c59fb0273f85f26493a,2026-06-15T16:28:55Z,09:20:00,09:24:50,103.33,108.66,100.0,101.2,20260617,97.97,100.3,96.12,1003182.27,9872188.71861,-1.917,91.08,,0
