trade_date,exec_date,target_date,ts_code,name,rank,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,dataset_split,sample_weight,is_cold_start,feature_coverage_score,label_version,buy_window_start,buy_window_end,open_t1,up_limit_t1,down_limit_t1,open_times_t1,symbol,board,area,market,list_date,open,high,low,close,pct_chg,pre_close_est,returns_1d,high_low_range,candle_body,gap_open,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,amihud_illiquidity,volatility_5d,volatility_10d,volatility_20d,atr,downside_vol,max_drawdown_20d,tail_risk_score,ret_2d,ret_5d,ret_10d,bid_ask_proxy,spread_proxy,total_mv,float_mv,pe_ttm,pb,north_money_market,south_money_market,hgt_market,sgt_market,market_regime,hot_boards_score,board_crowding_rank,is_hot_board,board_rank,board_limit_up_count,is_st_like,top_list_net_buy,top_net_rate,amount_rate,float_values,abnormal_volume,has_namechange_record,latest_change_reason,auction_vol,auction_price,auction_amount,auction_strength_score,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,intraday_available,intraday_status,intraday_missing_reason,minute_freq,minute_rows,first_limit_time,last_limit_time,limit_touch_count,open_board_count,max_drawdown_after_limit,reseal_count,reseal_minutes_avg,late_volume_ratio,late_price_weakness,late_limit_hold_minutes,late_withdraw_score,reseal_score,intraday_quality_score,intraday_confidence_score,intraday_risk_score,intraday_soft_risk_score,intraday_hard_risk_flag,intraday_tag,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_limit_up,break_count_proxy,limit_up_strength,prior_prob_prior,prior_strength_score,prior_theme_boost,prior_board,open_times_t1__is_missing,prior_prob_prior__is_missing,prior_strength_score__is_missing,prior_theme_boost__is_missing
20260624,20260625,20260626,002303.SZ,美盈森,11,PFILL_READY,1,0,1,strong_open_tradable,3.99,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,3.99,4.25,3.47,1.0,2303,造纸,深圳,主板,20091103,3.65,3.86,3.63,3.86,9.9715,3.5100003182642774,9.9715,0.0655270595854922,0.059829054404145,0.0398859455958549,584249.5,221949.202,6.0426,7.1927,0.83,4.492694684254824e-05,0.0456767194138219,0.0450481663968078,0.036188156004646,0.0494732115501361,0.0110184289184518,-0.088757396449704,0.1359639813728019,0.0489130434782607,0.0604395604395604,0.2176656151419558,0.0595854922279792,0.0655270595854922,591090.9482,,,,424355.82,54194.99,187730.5,236625.32,,,,0.0,,,0.0,,,,,,0.0,,1077300.0,3.65,3932145.0,0.8267416545718432,U,0.0,60994755.0,60994755.0,94012.0,94012.0,1.0,ok,,1min,241.0,09:41:00,15:00:00,1.0,0.0,1.0363,0.0,,0.009813,0.0,31.0,0.0,58.7824,74.1347,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,3.86,3.16,1.0,0.0,2.0742695553197383,0.6572953158383372,76.034694,0.005,造纸,0,0,0,0
20260624,20260625,20260626,002427.SZ,尤夫股份,12,PFILL_READY,1,0,1,strong_open_tradable,4.62,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,4.62,5.21,4.27,,2427,化纤,浙江,主板,20100608,4.3,4.74,4.29,4.74,9.9768,4.309999927257385,9.9768,0.1044083544303798,0.1020881687763714,-0.0023201687763713,214993.0,98837.23261,2.1837,5.3123,1.47,0.0001009417173725,0.047231038308743,0.0358023219665304,0.0287609036649706,0.0462676902050691,0.0067906130992683,-0.1111111111111109,0.1466626278753499,0.1100702576112413,0.0533333333333334,0.0580357142857141,0.0949367088607595,0.1044083544303798,467095.1472,,,,424355.82,54194.99,187730.5,236625.32,,,,0.0,,,0.0,,,,,,0.0,,81400.0,4.3,350020.0,0.4194484760522496,U,0.0,39909586.0,39909586.0,94730.0,94730.0,1.0,ok,,1min,241.0,09:48:00,15:00:00,1.0,0.0,2.9536,0.0,,0.022741,0.0,31.0,0.0,47.2785,70.6835,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,4.74,3.88,1.0,0.0,2.0485954440708034,0.6490242880047002,78.695918,0.005,化纤,1,0,0,0
20260624,20260625,20260626,605151.SH,西上海,13,PFILL_READY,1,0,1,strong_open_tradable,21.21,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,21.21,23.5,19.22,,605151,汽车配件,上海,主板,20201215,19.41,21.36,19.41,21.36,9.9897,19.42000023638577,9.9897,0.100411945224719,0.100411945224719,-0.0005149452247191,37225.97,77533.369,2.7666,8.2518,2.18,0.0001288438788207,0.047134510565518,0.037439238561884,0.0302260235204587,0.0458005088214255,0.0091100046330059,-0.171903052064632,0.2112390802180968,0.1577235772357723,0.1078838174273857,0.0696044066099148,0.0912921348314606,0.100411945224719,287407.7712,,,,424355.82,54194.99,187730.5,236625.32,,3.0,7.0,1.0,7.0,3.0,0.0,,,,,,0.0,,9400.0,19.41,182454.0,0.2922714078374456,U,0.0,27045092.0,27045092.0,95343.0,95343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.36,17.48,1.0,0.0,2.2829311422993896,0.6690889461052975,75.683673,0.1736599148755986,汽车配件,1,0,0,0
20260624,20260625,20260626,002025.SZ,航天电器,14,PFILL_READY,1,0,1,strong_open_tradable,69.8,t1_open,raw_train_pool,1.25,0,1.0,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,69.8,73.27,59.95,14.0,2025,元器件,贵州,主板,20040726,61.85,66.61,61.8,66.61,10.0083,60.54997668357752,10.0083,0.0794385111845068,0.0786127470349797,0.0214702529650201,143766.68,938724.85595,3.1676,5.3805,0.74,1.06615904932777e-05,0.0492728977666628,0.0438473757701536,0.0492101609075843,0.0707548886997948,0.0199829683274533,-0.1535952347184797,0.2227883639535173,0.1068461282818211,0.0552915082382763,0.0855606258148631,0.0722113796727218,0.0794385111845068,3024225.8878,,,,424355.82,54194.99,187730.5,236625.32,,15.0,1.0,1.0,1.0,15.0,0.0,,,,,,0.0,,196400.0,61.85,12147340.0,0.9274310595065312,U,0.0,225770598.0,225770598.0,93448.0,93448.0,1.0,ok,,1min,241.0,09:35:00,15:00:00,1.0,0.0,1.0209,0.0,,0.019003,0.0,31.0,0.0,58.8748,74.1624,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,66.61,54.5,1.0,0.0,2.524906947617568,0.6511531541465918,60.655102,0.415,元器件,0,0,0,0
20260624,20260625,20260626,002876.SZ,三利谱,15,PFILL_READY,1,0,1,strong_open_tradable,35.0,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,35.0,38.79,31.73,,2876,元器件,深圳,主板,20170525,32.05,35.26,31.52,35.26,10.0156,32.0500001817924,10.0156,0.1166926670448099,0.1001560056721497,-5.6721497830150414e-09,202374.11,680092.20182,13.5875,14.3816,2.26,1.4726826705551356e-05,0.0425118561496814,0.0384307944275115,0.0415735607198545,0.0567377118312589,0.0200523835537622,-0.0960951799877974,0.1577211242614143,0.0796080832823025,0.1039448966812772,0.1272378516624039,0.1060692002268859,0.1166926670448099,613118.1574,,,,424355.82,54194.99,187730.5,236625.32,,15.0,1.0,1.0,1.0,15.0,0.0,,,,,,0.0,,15900.0,32.05,509595.0,0.491654571843251,U,2.0,15958676.0,15958676.0,141203.0,141857.0,1.0,ok,,1min,241.0,14:11:00,15:00:00,4.0,0.0,0.5105,0.0,,0.028351,0.0,31.0,0.0,61.937,63.8311,45.0,12.0,12.0,0.0,neutral_limitup,,,,,,35.26,28.85,1.0,0.0,1.60276522989578,0.6617475822654861,55.879592,0.415,元器件,1,0,0,0
20260624,20260625,20260626,301132.SZ,满坤科技,16,PFILL_READY,1,0,1,strong_open_tradable,56.96,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,56.96,65.69,43.79,,301132,元器件,江西,创业板,20220810,46.77,54.74,46.77,54.74,19.9912,45.62001213422318,19.9912,0.174704030690537,0.174704030690537,0.0252079693094628,68844.47,359078.82411,7.2671,14.3671,0.61,5.567356986185269e-05,0.0852486503990929,0.0783219037659145,0.0649114013037884,0.0895196795324723,0.017121740591718,-0.1539919450367212,0.2360250869322277,0.1288925551660136,0.242678774120318,0.4166666666666667,0.1455973693825356,0.174704030690537,810623.8588,,,,424355.82,54194.99,187730.5,236625.32,,15.0,1.0,1.0,1.0,15.0,0.0,,,,,,0.0,,105500.0,46.77,4934235.0,0.8499637155297532,U,1.0,130905236.0,130905236.0,93633.0,93657.0,1.0,ok,,1min,241.0,09:37:00,15:00:00,1.0,0.0,2.8316,0.0,,0.008192,0.0,31.0,0.0,48.0106,70.9032,70.0,8.25,8.25,0.0,neutral_limitup,,,,,,54.74,36.5,1.0,0.0,1.9093952408980968,0.6475601269705398,58.434694,0.415,元器件,1,0,0,0
20260624,20260625,20260626,600596.SH,新安股份,17,PFILL_READY,1,0,1,strong_open_tradable,17.3,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,17.3,19.02,15.56,,600596,化工原料,浙江,主板,20010906,15.72,17.29,15.65,17.29,9.9873,15.719996763262666,9.9873,0.1043257212261422,0.0998727941006361,2.0589936396221921e-07,1083904.56,1814682.989,8.0313,11.4922,1.06,5.503605897305294e-06,0.0600661273310257,0.0495572442461201,0.0542429019992282,0.0784693886453918,0.0198013265918962,-0.0575988896599584,0.1316431182510828,0.0447129909365557,0.086737900691389,0.1572958500669343,0.0948525159051474,0.1043257212261422,2333453.213,,,,424355.82,54194.99,187730.5,236625.32,,10.0,3.0,1.0,3.0,10.0,0.0,,,,,,0.0,,588900.0,15.72,9257508.0,0.9074746008708272,U,2.0,32634771.0,32634771.0,130044.0,134035.0,1.0,ok,,1min,241.0,13:01:00,15:00:00,1.0,0.0,0.5205,0.0,,0.008405,0.0,31.0,0.0,61.8768,63.813,45.0,12.0,12.0,0.0,neutral_limitup,,,,,,17.29,14.15,1.0,0.0,1.623070683374849,0.6400924834419556,65.806122,0.2697465641132242,化工原料,1,0,0,0
20260624,20260625,20260626,605020.SH,永和股份,18,PFILL_READY,1,0,1,strong_open_tradable,39.86,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,39.86,43.1,35.26,,605020,化工原料,浙江,主板,20210709,35.64,39.18,34.93,39.18,9.9944,35.61999519975562,9.9944,0.1193150076569678,0.099382382848392,0.000561617151608,439948.92,1662384.224,8.7478,13.557,0.92,6.012087852922262e-06,0.0757568812732338,0.0553505518298722,0.0470095808910227,0.0766174538494444,0.0218483294658715,-0.1095505617977529,0.1784084721546472,0.0422984836392656,0.109286523216308,0.2359621451104101,0.1084737110770801,0.1193150076569678,2001387.6666,,,,424355.82,54194.99,187730.5,236625.32,,10.0,3.0,1.0,3.0,10.0,0.0,,,,,,0.0,,197500.0,35.64,7038900.0,0.8853410740203193,U,3.0,47110032.0,47110032.0,104202.0,110629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.18,32.06,1.0,0.0,1.5573629835506124,0.6522230145287115,60.102041,0.5394931282264485,化工原料,1,0,0,0
20260624,20260625,20260626,002897.SZ,意华股份,19,PFILL_READY,1,0,1,strong_open_tradable,93.0,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,93.0,102.48,83.84,,2897,元器件,浙江,主板,20170907,84.69,93.16,84.02,93.16,10.0012,84.68998520016144,10.0012,0.1079230322026621,0.100011825246887,1.74753112991161e-07,210293.93,1878270.72401,11.4028,19.0804,1.18,5.324685026580201e-06,0.077106635863949,0.0655622041527823,0.0610905099613178,0.092338510254411,0.0329622746245471,-0.1785751430057202,0.2726279275915853,-0.0099893730074388,0.0591177808094589,0.0926577527562748,0.0981107771575783,0.1079230322026621,1806192.6012,,,,424355.82,54194.99,187730.5,236625.32,,15.0,1.0,1.0,1.0,15.0,0.0,,,,,,0.0,,132600.0,84.69,11229894.0,0.9227140783744556,U,1.0,77443535.0,77443535.0,133948.0,140300.0,1.0,ok,,1min,241.0,13:40:00,15:00:00,1.0,0.0,0.6763,0.0,,0.00764,0.0,31.0,0.0,60.9425,63.5327,45.0,12.0,12.0,0.0,neutral_limitup,,,,,,93.16,76.22,1.0,0.0,1.844298221328024,0.6494215282937426,51.977551,0.415,元器件,1,0,0,0
20260624,20260625,20260626,600703.SH,三安光电,20,PFILL_READY,1,0,1,strong_open_tradable,22.35,t1_open,raw_train_pool,1.25,0,0.8,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,22.35,23.99,19.63,,600703,半导体,湖北,主板,19960528,19.3,21.81,19.3,21.81,9.9849,19.829994844746867,9.9849,0.126575928014672,0.126575928014672,-0.026726928014672,2303850.84,4846963.86,4.6178,7.0033,0.56,2.060031864978667e-06,0.0377168340244435,0.0726784050535761,0.0615545636884811,0.0822316415029998,0.0335928466495188,-0.1953757225433526,0.2905231328813527,0.1306376360808709,0.2951306413301662,0.260693641618497,0.1150848234754698,0.126575928014672,10881049.7847,,,,424355.82,54194.99,187730.5,236625.32,,11.0,2.0,1.0,2.0,11.0,0.0,-818570755.82,-3.56,23.63,108810498435.87,23.63,0.0,,4795337.0,19.3,92550004.0,0.9918359941944848,U,0.0,650435224.0,650435224.0,94612.0,94612.0,1.0,ok,,1min,241.0,09:47:00,15:00:00,1.0,0.0,0.4585,0.0,,0.006764,0.0,31.0,0.0,62.249,75.1747,70.0,8.25,8.25,0.0,healthy_limitup,,,,,,21.81,17.85,1.0,0.0,3.0419948994101924,0.6376595419690652,58.97347,0.3396528539722045,半导体,1,0,0,0
