trade_date,exec_date,target_date,ts_code,name,rank,prob,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,entry_price_proxy_t1,entry_price_proxy_mode,label_version,buy_window_start,buy_window_end,run_id,run_attempt,commit_sha,generated_at_utc,limit_type,open_times,fd_amount,seal_amount,first_seal_time,last_seal_time,open_times_break,fd_amount_break,seal_amount_break,first_time_break,last_time_break,up_limit,down_limit,is_hot_board,board_rank,board_limit_up_count,is_st_like,is_limit_up,break_count_proxy,limit_up_strength,open_t1,up_limit_t1,down_limit_t1
20260407,20260408,20260409,600423.SH,柳化股份,54,0.0185111454749225,59.795699,0.6729057079444091,农药化肥,FULLY_READY,1,1,1,strong_open_tradable,3.68,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,1.0,21189978.0,21189978.0,101702.0,104356.0,,,,,,3.61,2.95,1.0,2.0,8.0,0.0,1.0,0.0,1.8098289739429017,3.68,3.97,3.25
20260407,20260408,20260409,600470.SH,六国化工,55,0.0263231833104651,57.021505,0.6729057079444091,农药化肥,FULLY_READY,1,1,1,strong_open_tradable,6.9,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,0.0,72016455.0,72016455.0,130124.0,130124.0,,,,,,7.05,5.77,1.0,2.0,8.0,0.0,1.0,0.0,2.4533353035881005,6.9,7.76,6.35
20260407,20260408,20260409,003042.SZ,中农联合,56,0.0084853739017361,62.053763,0.6729057079444091,农药化肥,FULLY_READY,1,1,1,strong_open_tradable,18.26,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,0.0,59840759.0,59840759.0,103012.0,103012.0,,,,,,18.26,14.94,1.0,2.0,8.0,0.0,1.0,0.0,2.4189577596982152,18.26,20.09,16.43
20260407,20260408,20260409,002025.SZ,航天电器,57,0.1512816239889897,35.322581,0.0637942950693908,元器件,FULLY_READY,1,1,1,strong_open_tradable,71.03,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,0.0,204017216.0,204017216.0,133057.0,133057.0,,,,,,66.72,54.59,1.0,9.0,3.0,0.0,1.0,0.0,2.826033665536009,71.03,73.39,60.05
20260407,20260408,20260409,603421.SH,鼎信通讯,58,0.0725914199257725,61.021505,0.1115060031977598,通信设备,FULLY_READY,1,1,1,strong_open_tradable,8.91,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,0.0,103756059.0,103756059.0,93549.0,93549.0,,,,,,8.91,7.29,1.0,8.0,4.0,0.0,1.0,0.0,2.5429506840606058,8.91,9.8,8.02
20260407,20260408,20260409,002470.SZ,金正大,59,0.0291612584883657,53.935484,0.6729057079444091,农药化肥,FULLY_READY,1,1,1,strong_open_tradable,2.94,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,0.0,52896000.0,52896000.0,104236.0,104236.0,,,,,,3.0,2.46,1.0,2.0,8.0,0.0,1.0,0.0,2.3993495371105973,2.94,3.3,2.7
20260407,20260408,20260409,301630.SZ,同宇新材,60,0.0595228679353987,36.774194,0.8363999999999999,化工原料,FULLY_READY,1,1,1,strong_open_tradable,227.0,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,4.0,48612328.0,48612328.0,93209.0,94103.0,,,,,,211.92,141.28,1.0,1.0,23.0,0.0,1.0,0.0,1.5872547770090089,227.0,254.3,169.54
20260407,20260408,20260409,600743.SH,华远控股,61,0.0139417655214165,82.44086,0.01,区域地产,FULLY_READY,1,1,1,strong_open_tradable,2.04,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,4.0,3523752.0,3523752.0,134414.0,142450.0,,,,,,1.99,1.63,0.0,,,0.0,1.0,0.0,1.209949159295458,2.04,2.19,1.79
20260407,20260408,20260409,002119.SZ,康强电子,62,0.1248207939773707,42.139785,0.01,半导体,FULLY_READY,1,1,1,strong_open_tradable,22.16,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,0.0,117096747.0,117096747.0,111906.0,111906.0,,,,,,21.11,17.27,0.0,,,0.0,1.0,0.0,2.3306175317908107,22.16,23.22,19.0
20260407,20260408,20260409,600063.SH,皖维高新,63,0.0012686396656487,63.473118,0.5394931282264485,化纤,FULLY_READY,1,1,1,strong_open_tradable,6.99,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,16.0,4765208.0,4765208.0,103442.0,144718.0,,,,,,7.19,5.89,1.0,3.0,5.0,0.0,1.0,0.0,1.3222778852994634,6.99,7.91,6.47
20260407,20260408,20260409,000912.SZ,泸天化,64,0.0040789855207914,56.956989,0.6729057079444091,农药化肥,FULLY_READY,1,1,1,strong_open_tradable,5.19,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,1.0,20814803.0,20814803.0,104230.0,133106.0,,,,,,5.27,4.31,1.0,2.0,8.0,0.0,1.0,0.0,1.8087696837775689,5.19,5.8,4.74
20260407,20260408,20260409,301373.SZ,凌玮科技,65,0.0441627539335503,35.870968,0.8363999999999999,化工原料,FULLY_READY,1,1,1,strong_open_tradable,83.36,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,0.0,65151326.0,65151326.0,100142.0,100142.0,,,,,,82.86,55.24,1.0,1.0,23.0,0.0,1.0,0.0,2.43395191281461,83.36,99.43,66.29
20260407,20260408,20260409,002051.SZ,中工国际,66,0.0320091238900391,52.645161,0.4322611773793213,建筑工程,FULLY_READY,1,1,0,strong_dead_limit_up,,,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,31.0,16798014.0,16798014.0,93118.0,134321.0,,,,,,10.48,8.58,1.0,4.0,5.0,0.0,1.0,0.0,1.328678456126689,11.53,11.53,9.43
20260407,20260408,20260409,600810.SH,神马股份,67,0.02475362793574,50.978495,0.5394931282264485,化纤,FULLY_READY,1,1,1,strong_open_tradable,8.75,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,0.0,81105982.0,81105982.0,100619.0,100619.0,,,,,,8.99,7.35,1.0,3.0,5.0,0.0,1.0,0.0,2.478999184599978,8.75,9.89,8.09
20260407,20260408,20260409,002631.SZ,德尔未来,68,0.0137040642813391,74.956989,0.01,家居用品,FULLY_READY,1,1,1,strong_open_tradable,6.88,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,1.0,7029436.0,7029436.0,101642.0,141212.0,,,,,,6.83,5.59,0.0,,,0.0,1.0,0.0,1.5198473043849927,6.88,7.51,6.15
20260407,20260408,20260409,000019.SZ,深粮控股,69,0.0172279007936129,71.236559,0.01,农业综合,FULLY_READY,1,1,1,strong_open_tradable,7.78,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,0.0,80617152.0,80617152.0,103651.0,103651.0,,,,,,7.84,6.42,0.0,,,0.0,1.0,0.0,2.2276189945246267,7.78,8.62,7.06
20260407,20260408,20260409,002637.SZ,赞宇科技,70,0.0610776425152386,55.301075,0.01,日用化工,FULLY_READY,1,1,1,strong_open_tradable,12.28,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,0.0,76697196.0,76697196.0,133909.0,133909.0,,,,,,12.28,10.04,0.0,,,0.0,1.0,0.0,2.2165511706042187,12.28,13.51,11.05
20260407,20260408,20260409,000652.SZ,泰达股份,71,0.0226087849088348,68.655914,0.01,批发业,FULLY_READY,1,1,1,strong_open_tradable,4.2,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,0.0,94479394.0,94479394.0,94127.0,94127.0,,,,,,4.2,3.44,0.0,,,0.0,1.0,0.0,2.2667584271096066,4.2,4.62,3.78
20260407,20260408,20260409,600227.SH,赤天化,72,0.0189119123545818,41.83871,0.679305707944409,农药化肥,FULLY_READY,1,1,1,strong_open_tradable,3.75,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,1.0,56059978.0,56059978.0,101111.0,103235.0,,,,,,3.82,3.12,1.0,2.0,8.0,0.0,1.0,0.0,1.9082828902890627,3.75,4.2,3.44
20260407,20260408,20260409,002132.SZ,恒星科技,73,0.047935523715623,57.043011,0.01,钢加工,FULLY_READY,1,1,1,strong_open_tradable,4.11,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,0.0,113173045.0,113173045.0,100248.0,100248.0,,,,,,4.07,3.33,0.0,,,0.0,1.0,0.0,2.319539131203622,4.11,4.48,3.66
20260407,20260408,20260409,603988.SH,中电电机,74,0.0320511882987048,52.44086,0.2454420922806225,电气设备,FULLY_READY,1,1,1,strong_open_tradable,27.0,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,4.0,6552350.0,6552350.0,100720.0,145359.0,,,,,,27.02,22.1,1.0,6.0,5.0,0.0,1.0,0.0,1.4685002729788004,27.0,29.72,24.32
20260407,20260408,20260409,002788.SZ,鹭燕医药,75,0.1042736549274226,35.0,0.0164,医药商业,FULLY_READY,1,1,1,strong_open_tradable,19.25,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,1.0,83238697.0,83238697.0,102921.0,103412.0,,,,,,19.44,15.9,0.0,,,0.0,1.0,0.0,1.7350208119071246,19.25,21.38,17.5
20260407,20260408,20260409,300927.SZ,江天化学,76,0.0074936484194433,37.107527,0.8363999999999999,化工原料,FULLY_READY,1,1,1,strong_open_tradable,28.69,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,0.0,86996019.0,86996019.0,130418.0,130418.0,,,,,,30.49,20.33,1.0,1.0,23.0,0.0,1.0,0.0,2.495629445858188,28.69,36.59,24.39
20260407,20260408,20260409,601133.SH,柏诚股份,77,0.0292423408719827,44.946237,0.4322611773793213,建筑工程,FULLY_READY,1,1,1,strong_open_tradable,22.44,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,7.0,13162306.0,13162306.0,100109.0,135700.0,,,,,,21.43,17.53,1.0,4.0,5.0,0.0,1.0,0.0,1.412163193973231,22.44,23.57,19.29
20260407,20260408,20260409,600259.SH,中稀有色,78,0.0639640019967832,48.204301,0.01,小金属,FULLY_READY,1,1,1,strong_open_tradable,91.56,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,1.0,36883823.0,36883823.0,140042.0,143821.0,,,,,,86.96,71.15,0.0,,,0.0,1.0,0.0,1.6041398573033727,91.56,95.66,78.26
20260407,20260408,20260409,688345.SH,博力威,79,0.0333998860536106,49.172043,0.2518420922806225,电气设备,FULLY_READY,1,1,1,strong_open_tradable,52.63,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,11.0,11598493.0,11598493.0,134408.0,141444.0,,,,,,51.6,34.4,1.0,6.0,5.0,0.0,1.0,0.0,1.3660811698565205,52.63,61.92,41.28
20260407,20260408,20260409,600791.SH,京能置业,80,0.0102614155009923,65.677419,0.01,全国地产,FULLY_READY,1,1,1,strong_open_tradable,12.3,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,24.0,3451227.0,3451227.0,94510.0,144907.0,,,,,,11.79,9.65,0.0,,,0.0,1.0,0.0,1.0497443881373565,12.3,12.97,10.61
20260407,20260408,20260409,605018.SH,长华集团,81,0.0060179379214364,66.978495,0.01,汽车配件,FULLY_READY,1,1,1,strong_open_tradable,12.35,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,9.0,1137851.0,1137851.0,135612.0,145303.0,,,,,,11.99,9.81,0.0,,,0.0,1.0,0.0,1.103212672416645,12.35,13.19,10.79
20260407,20260408,20260409,603090.SH,宏盛股份,82,0.0245974551434003,59.204301,0.01,专用机械,FULLY_READY,1,1,1,strong_open_tradable,66.06,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,0.0,113547187.0,113547187.0,131745.0,131745.0,,,,,,63.83,52.23,1.0,10.0,2.0,0.0,1.0,0.0,2.5705955047387405,66.06,70.21,57.45
20260407,20260408,20260409,603353.SH,和顺石油,83,0.029903280513756,56.430108,0.0164,石油贸易,FULLY_READY,1,1,1,strong_open_tradable,38.55,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,11.0,3460185.0,3460185.0,135618.0,143327.0,,,,,,40.47,33.11,0.0,,,0.0,1.0,0.0,1.093103013990983,38.55,44.52,36.42
20260407,20260408,20260409,002873.SZ,新天药业,84,0.0330557899600612,54.225806,0.01,中成药,FULLY_READY,1,1,0,strong_dead_limit_up,,,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,1.0,39817423.0,39817423.0,93209.0,94524.0,,,,,,11.9,9.74,0.0,,,0.0,1.0,0.0,1.6124227482982991,13.09,13.09,10.71
20260407,20260408,20260409,605299.SH,舒华体育,85,0.0171559713854556,46.236559,0.3351513965909831,文教休闲,FULLY_READY,1,1,1,strong_open_tradable,23.0,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,15.0,4985572.0,4985572.0,135344.0,145426.0,,,,,,23.06,18.86,1.0,5.0,5.0,0.0,1.0,0.0,1.3265765439812378,23.0,25.37,20.75
20260407,20260408,20260409,002840.SZ,华统股份,86,0.0588501894363527,43.88172,0.01,食品,FULLY_READY,1,1,1,strong_open_tradable,13.2,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,10.0,32542806.0,32542806.0,102509.0,141927.0,,,,,,12.94,10.58,0.0,,,0.0,1.0,0.0,1.1827922770173025,13.2,14.23,11.65
20260407,20260408,20260409,002980.SZ,华盛昌,87,0.0486354374540395,46.397849,0.0164,电器仪表,FULLY_READY,1,1,1,strong_open_tradable,55.0,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,10.0,34205262.0,34205262.0,93709.0,133157.0,,,,,,50.7,41.48,0.0,,,0.0,1.0,0.0,1.1874861486534705,55.0,55.77,45.63
20260407,20260408,20260409,603348.SH,文灿股份,88,0.0016555297201097,62.290323,0.01,汽车配件,FULLY_READY,1,1,1,strong_open_tradable,21.8,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,4.0,20457517.0,20457517.0,130624.0,143827.0,,,,,,21.47,17.57,0.0,,,0.0,1.0,0.0,1.2577609024195058,21.8,23.62,19.32
20260407,20260408,20260409,600195.SH,中牧股份,89,0.0394503476119583,45.731183,0.0164,农业综合,FULLY_READY,1,1,1,strong_open_tradable,8.66,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,16.0,6027549.0,6027549.0,101757.0,144203.0,,,,,,8.64,7.07,0.0,,,0.0,1.0,0.0,1.075842049773634,8.66,9.5,7.78
20260407,20260408,20260409,605162.SH,新中港,90,0.0065832924795382,50.784946,0.0164,供气供热,FULLY_READY,1,1,1,strong_open_tradable,14.13,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,9.0,18517527.0,18517527.0,102059.0,133911.0,,,,,,14.07,11.51,0.0,,,0.0,1.0,0.0,1.1522834257010546,14.13,15.48,12.66
20260407,20260408,20260409,600110.SH,诺德股份,91,0.0335678538907219,31.333333,0.2454420922806225,电气设备,FULLY_READY,1,1,1,strong_open_tradable,9.79,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,3.0,76604724.0,76604724.0,94133.0,145457.0,,,,,,9.63,7.88,1.0,6.0,5.0,0.0,1.0,0.0,1.7162900799660663,9.79,10.59,8.67
20260407,20260408,20260409,300165.SZ,天瑞仪器,92,0.0149736913939506,46.182796,0.01,电器仪表,FULLY_READY,1,1,1,strong_open_tradable,5.38,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,2.0,9972253.0,9972253.0,104712.0,135009.0,,,,,,5.41,3.61,0.0,,,1.0,1.0,0.0,1.361489552508692,5.38,6.49,4.33
20260407,20260408,20260409,300651.SZ,金陵体育,93,0.0264926241114671,26.473118,0.3351513965909831,文教休闲,FULLY_READY,1,1,1,strong_open_tradable,32.8,t1_open,pfill_truth_v4_maturity_resolved,09:30:00,10:30:00,24135730302,1,18c1c81aac3e60a368b1df2b8dcf931e405c72ff,2026-04-08T12:38:58Z,U,0.0,124763263.0,124763263.0,133418.0,133418.0,,,,,,32.4,21.6,1.0,5.0,5.0,0.0,1.0,0.0,2.602263603627074,32.8,38.88,25.92
