trade_date,exec_date,target_date,entry_date,exit_date,ts_code,name,rank,StrengthScore,ThemeBoost,board,sample_maturity,label_ready_fill,label_ready_ret,y_fill,fill_label_quality,eret_sample_eligible,eret_label_quality,entry_price_t1,entry_price_proxy_t1,entry_price_proxy_mode,exit_price_t2_close,close_t2,realized_ret_t1_to_t2,premium_ret_t1_to_t2,eret_truth_version,return_holding_mode,run_id,run_attempt,commit_sha,generated_at_utc,target_date_x,buy_window_start,buy_window_end,open_t1,target_date_y,open_t2,high_t2,low_t2,vol_t2,amount_t2,pct_chg_t2
20260227,20260302,20260303,20260302,20260303,002015.SZ,协鑫能科,48,43.453333,0.1115060031977598,新型电力,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,13.81,13.81,t1_open,14.13,14.13,0.023171614771904547,0.023171614771904547,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,13.81,20260303,13.95,14.87,13.72,1708782.49,2439304.667,3.0635
20260227,20260302,20260303,20260302,20260303,003035.SZ,南网能源,49,49.72,0.1115060031977598,新型电力,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,8.4,8.4,t1_open,8.05,8.05,-0.04166666666666663,-0.04166666666666663,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,8.4,20260303,8.29,8.5,8.0,2196087.28,1809298.165,-3.3613
20260227,20260302,20260303,20260302,20260303,603257.SH,中国瑞林,50,43.666667,0.1800599148755985,建筑工程,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,68.0,68.0,t1_open,69.96,69.96,0.028823529411764692,0.028823529411764692,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,68.0,20260303,72.63,73.68,68.72,78312.49,556439.776,-4.2562
20260227,20260302,20260303,20260302,20260303,002980.SZ,华盛昌,51,67.626667,0.01,电器仪表,FULLY_READY,1,1,0,strong_dead_limit_up,0,not_filled_no_trade,,,,35.06,35.06,,,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,31.87,20260303,35.06,35.06,32.96,433677.07,1497550.881,10.0094
20260227,20260302,20260303,20260302,20260303,000731.SZ,四川美丰,52,50.8,0.328751396590983,农药化肥,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,8.33,8.33,t1_open,7.74,7.74,-0.07082833133253297,-0.07082833133253297,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,8.33,20260303,8.32,8.44,7.74,1184146.7,948354.957,-10.0
20260227,20260302,20260303,20260302,20260303,603578.SH,三星新材,53,73.106667,0.01,家用电器,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,15.92,15.92,t1_open,15.0,15.0,-0.05778894472361806,-0.05778894472361806,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,15.92,20260303,15.61,15.74,14.96,85666.48,130992.164,-3.9078
20260227,20260302,20260303,20260302,20260303,000628.SZ,高新发展,54,47.56,0.1736599148755986,建筑工程,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,56.16,56.16,t1_open,54.37,54.37,-0.03187321937321941,-0.03187321937321941,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,56.16,20260303,57.13,57.9,54.0,156075.28,860734.641,-4.7477
20260227,20260302,20260303,20260302,20260303,002628.SZ,成都路桥,55,49.586667,0.1736599148755986,建筑工程,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,5.25,5.25,t1_open,5.51,5.51,0.049523809523809526,0.049523809523809526,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,5.25,20260303,5.63,5.97,5.5,1130800.02,646666.675,-1.0772
20260227,20260302,20260303,20260302,20260303,603117.SH,万林物流,56,72.653333,0.01,仓储物流,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,5.91,5.91,t1_open,5.75,5.75,-0.027072758037225086,-0.027072758037225086,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,5.91,20260303,5.97,6.1,5.7,268184.6,157883.431,-1.3722
20260227,20260302,20260303,20260302,20260303,001216.SZ,华瓷股份,57,43.586667,0.01,家居用品,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,20.27,20.27,t1_open,18.86,18.86,-0.06956092747903309,-0.06956092747903309,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,20.27,20260303,20.03,20.2,18.76,146147.0,280650.604,-6.3555
20260227,20260302,20260303,20260302,20260303,688343.SH,云天励飞-U,58,34.213333,0.5458931282264484,软件服务,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,109.11,109.11,t1_open,98.89,98.89,-0.09366694161855005,-0.09366694161855005,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,109.11,20260303,105.57,105.95,96.8,269036.49,2701980.484,-5.819
20260227,20260302,20260303,20260302,20260303,301226.SZ,祥明智能,59,41.786667,0.679305707944409,电气设备,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,43.18,43.18,t1_open,42.87,42.87,-0.007179249652616959,-0.007179249652616959,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,43.18,20260303,47.35,49.38,42.3,151528.82,694358.634,-10.9842
20260227,20260302,20260303,20260302,20260303,002865.SZ,钧达股份,60,35.973333,0.6729057079444091,电气设备,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,91.8,91.8,t1_open,83.02,83.02,-0.0956427015250545,-0.0956427015250545,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,91.8,20260303,90.75,93.18,82.76,221352.76,1912437.006,-8.062
20260227,20260302,20260303,20260302,20260303,002394.SZ,联发股份,61,65.533333,0.01,纺织,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,15.39,15.39,t1_open,14.87,14.87,-0.03378817413905144,-0.03378817413905144,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,15.39,20260303,15.65,15.65,14.79,158425.72,241059.036,-4.6795
20260227,20260302,20260303,20260302,20260303,002177.SZ,御银股份,62,48.04,0.01,其他商业,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,9.41,9.41,t1_open,9.03,9.03,-0.040382571732199835,-0.040382571732199835,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,9.41,20260303,9.37,9.7,9.01,1784022.06,1675316.596,-2.694
20260227,20260302,20260303,20260302,20260303,000035.SZ,中国天楹,63,55.52,0.01,环境保护,FULLY_READY,1,1,1,weak_intraday_break_without_minbar,1,strong_close_t2_over_entry_proxy_t1,7.71,7.71,t1_open_degrade_missing,7.37,7.37,-0.04409857328145261,-0.04409857328145261,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,7.71,20260303,7.64,7.97,6.94,3413163.47,2455082.845,-4.4099
20260227,20260302,20260303,20260302,20260303,002261.SZ,拓维信息,64,39.826667,0.5458931282264484,软件服务,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,36.49,36.49,t1_open,37.51,37.51,0.027952863798300864,0.027952863798300864,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,36.49,20260303,36.17,37.8,35.32,2457981.66,8992377.226,4.6888
20260227,20260302,20260303,20260302,20260303,600126.SH,杭钢股份,65,56.213333,0.01,普钢,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,9.61,9.61,t1_open,9.2,9.2,-0.042663891779396446,-0.042663891779396446,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,9.61,20260303,9.59,9.81,9.12,1858210.46,1746849.632,-4.0667
20260227,20260302,20260303,20260302,20260303,003018.SZ,金富科技,66,52.893333,0.01,塑料,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,26.74,26.74,t1_open,27.27,27.27,0.019820493642483283,0.019820493642483283,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,26.74,20260303,27.12,28.71,26.71,251242.91,695824.659,4.4828
20260227,20260302,20260303,20260302,20260303,000993.SZ,闽东电力,67,61.52,0.01,水力发电,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,14.33,14.33,t1_open,14.04,14.04,-0.02023726448011176,-0.02023726448011176,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,14.33,20260303,14.0,14.7,13.9,573407.3,815561.599,0.2857
20260227,20260302,20260303,20260302,20260303,688028.SH,沃尔德,68,50.453333,0.0637942950693908,机械基件,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,115.0,115.0,t1_open,114.9,114.9,-0.0008695652173912327,-0.0008695652173912327,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,115.0,20260303,123.97,124.0,113.01,111171.96,1312363.508,-7.3312
20260227,20260302,20260303,20260302,20260303,002655.SZ,共达电声,69,40.226667,0.4258611773793213,元器件,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,16.75,16.75,t1_open,16.89,16.89,0.008358208955223878,0.008358208955223878,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,16.75,20260303,18.1,18.15,16.75,481946.24,826429.267,-4.8451
20260227,20260302,20260303,20260302,20260303,603093.SH,南华期货,70,57.613333,0.0164,多元金融,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,20.03,20.03,t1_open,21.16,21.16,0.05641537693459808,0.05641537693459808,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,20.03,20260303,21.07,22.1,20.76,337098.2,723109.53,0.7619
20260227,20260302,20260303,20260302,20260303,300317.SZ,珈伟新能,71,32.52,0.679305707944409,电气设备,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,5.36,5.36,t1_open,5.36,5.36,0.0,0.0,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,5.36,20260303,5.12,5.74,5.12,2624015.57,1435906.115,5.9289
20260227,20260302,20260303,20260302,20260303,002155.SZ,湖南黄金,72,39.786667,0.0164,黄金,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,40.0,40.0,t1_open,40.68,40.68,0.016999999999999904,0.016999999999999904,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,40.0,20260303,40.73,43.67,40.21,2717149.98,11409978.954,-1.905
20260227,20260302,20260303,20260302,20260303,600452.SH,涪陵电力,73,51.36,0.0164,水力发电,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,14.04,14.04,t1_open,13.62,13.62,-0.02991452991452992,-0.02991452991452992,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,14.04,20260303,14.34,14.6,13.47,1548960.18,2163045.038,-6.7762
20260227,20260302,20260303,20260302,20260303,600498.SH,烽火通信,74,46.92,0.0164,通信设备,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,55.0,55.0,t1_open,56.13,56.13,0.020545454545454644,0.020545454545454644,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,55.0,20260303,58.41,60.21,55.0,2435168.25,13990422.735,-1.0227
20260227,20260302,20260303,20260302,20260303,600397.SH,江钨装备,75,43.666667,0.0164,煤炭开采,FULLY_READY,1,1,1,strong_open_tradable,1,strong_close_t2_over_entry_proxy_t1,22.58,22.58,t1_open,19.35,19.35,-0.14304694419840558,-0.14304694419840558,eret_truth_v1_from_fill_truth_and_t2_close,buy_t1_entry_proxy_to_sell_t2_close,23109150722,1,4e8e3a080c3611993ebf61550586894dc4c4040c,2026-03-15T11:10:23Z,20260303,09:30:00,10:30:00,22.58,20260303,21.5,21.6,19.35,1258584.35,2539358.132,-10.0
