trade_date,verify_date,rank,ts_code,name,prob,StrengthScore,ThemeBoost,board,run_id,run_attempt,commit_sha,generated_at_utc,target_trade_date,Probability,signal_date,exec_date,exit_date,p_fill_pred,e_ret_pred,cost_est,risk_penalty,ev_pred,weight_exec,regime,risk_budget,version,generated_at_bjt
20260305,20260306,20,603773.SH,沃格光电,0.2650117382446532,68.362319,1.0,元器件,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.2650117382446532,20260305,20260306,,0.35,0.014950352147339595,0.0008,0.0,0.004432623251568858,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,21,300389.SZ,艾比森,0.2649146469354392,44.0,1.0,元器件,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.2649146469354392,20260305,20260306,,0.35,0.014947439408063177,0.0008,0.0,0.004431603792822111,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,22,002456.SZ,欧菲光,0.2378789687496726,53.666667,1.0,元器件,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.2378789687496726,20260305,20260306,,0.35,0.014136369062490179,0.0008,0.0,0.004147729171871562,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,23,002845.SZ,同兴达,0.2250089875583727,68.507246,1.0,元器件,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.2250089875583727,20260305,20260306,,0.35,0.013750269626751181,0.0008,0.0,0.004012594369362913,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,24,600844.SH,金煤科技,0.2212621597162275,65.405797,0.479801681970459,化工原料,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.2212621597162275,20260305,20260306,,0.35,0.012077269837398201,0.0008,0.0,0.00342704444308937,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,25,600468.SH,百利电气,0.2143559136058405,37.144928,0.8746272018253463,电气设备,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.2143559136058405,20260305,20260306,,0.35,0.013054559013651254,0.0008,0.0,0.003769095654777939,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,26,688031.SH,星环科技-U,0.1731349907909972,36.275362,0.4401210427490234,软件服务,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.1731349907909972,20260305,20260306,,0.35,0.010514412851976986,0.0008,0.0,0.002880044498191945,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,27,603688.SH,石英股份,0.1658369581287772,70.275362,0.0486585167657964,矿物制品,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.1658369581287772,20260305,20260306,,0.35,0.009121084294160704,0.0008,0.0,0.0023923795029562466,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,28,300072.SZ,海新能科,0.1536175598068094,32.26087,0.559801681970459,化工原料,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.1536175598068094,20260305,20260306,,0.35,0.01028793184011566,0.0008,0.0,0.0028007761440404805,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,29,600516.SH,方大炭素,0.1182718776363793,33.811594,0.1286585167657964,矿物制品,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.1182718776363793,20260305,20260306,,0.35,0.007934131879388767,0.0008,0.0,0.0019769461577860683,,,,1,2026-03-05 22:06:45+0800
