rank,trade_date,target_date,ts_code,name,close_T,close_T2_actual,r_actual,r_p50,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,in_p10,in_p50,err_r_p50,err_close_p50,actual_ret,raw_abs_err,plus_abs_err,improve_flag,hit_up
16,20260415,20260417,600605.SH,汇通能源,32.33,30.84,-0.04718304304221294,0.0010958767495350523,0.0,0.0010964774418683516,0.0010964774418683516,flat,high,True,False,-0.048278919791748,-1.5254491156955972,-0.0460872254871636,0.0460872254871636,0.04718370292903195,0,否
17,20260415,20260417,603950.SH,长源东谷,59.84,65.21,0.085938497738889,0.00027850865302861107,0.0,0.0002785474401642844,0.0002785474401642844,flat,high,False,False,0.08565998908586038,5.3533317211805596,0.0897393048128341,0.0897393048128341,0.08946075737266981,1,是
18,20260415,20260417,603687.SH,大胜达,18.04,19.25,0.06491954609931569,0.00014713102350621485,0.0,0.00014714184780611076,0.00014714184780611076,flat,high,True,False,0.06477241507580947,1.2073455610655799,0.06707317073170738,0.06707317073170738,0.06692602888390127,1,是
19,20260415,20260417,001896.SZ,豫能控股,16.57,17.08,0.03031435692195204,0.0001419673003506225,0.0,0.00014197737818470892,0.00014197737818470892,flat,high,True,True,0.030172389621601417,0.5076474348434772,0.030778515389257466,0.030778515389257466,0.03063653801107276,1,是
20,20260415,20260417,002051.SZ,中工国际,11.9,11.52,-0.03245374484973863,0.00013001780487939478,0.0,0.00013002625756051666,0.00013002625756051666,flat,high,True,True,-0.03258376265461803,-0.38154731246497064,-0.031932773109243806,0.031932773109243806,0.032062799366804326,0,否
21,20260415,20260417,600572.SH,康恩贝,4.8,4.68,-0.025317807984289897,-8.00333754097789e-06,0.0,-8.003305514357432e-06,-8.003305514357432e-06,flat,high,True,True,-0.02530980464674892,-0.11996158413353175,-0.025000000000000022,0.025000000000000022,0.024991996694485666,1,否
22,20260415,20260417,000785.SZ,居然智家,2.7,2.63,-0.026267926820610302,-0.00026377035599782766,0.0,-0.0002637355716559027,-0.0002637355716559027,flat,high,True,True,-0.026004156464612474,-0.06928791395652922,-0.02592592592592602,0.02592592592592602,0.025662190354270115,1,否
23,20260415,20260417,600267.SH,海正药业,11.39,11.24,-0.013256932993545814,-0.0003883169693535104,0.0,-0.00038824158407727623,-0.00038824158407727623,flat,high,True,True,-0.012868616024192304,-0.14557792835736016,-0.013169446883230962,0.013169446883230962,0.012781205299153685,1,否
24,20260415,20260417,002589.SZ,瑞康医药,3.59,3.43,-0.04559194132233883,-0.000604704870621597,0.0,-0.0006045220734792844,-0.0006045220734792844,flat,high,True,False,-0.04498723645171723,-0.1578297657562091,-0.04456824512534807,0.04456824512534807,0.04396372305186879,1,否
25,20260415,20260417,002361.SZ,神剑股份,18.54,18.75,0.011263192278710869,-0.000640521121472954,0.0,-0.0006403160316098944,-0.0006403160316098944,flat,high,True,True,0.011903713400183823,0.22187145922604756,0.011326860841424091,0.011326860841424091,0.011967176873033985,0,是
26,20260415,20260417,603629.SH,利通电子,87.95,105.44,0.18137359957062985,-0.0008387069746716962,0.0,-0.0008383553582849235,-0.0008383553582849235,flat,high,False,False,0.18221230654530154,17.56373335376115,0.19886299033541777,0.19886299033541777,0.19970134569370268,0,是
27,20260415,20260417,002580.SZ,圣阳股份,25.27,30.58,0.19072827910081344,-0.0009230715464408955,0.0,-0.0009226456469562827,-0.0009226456469562827,flat,high,False,False,0.19165135064725433,5.3333152554985865,0.21013058963197473,0.21013058963197473,0.21105323527893102,0,是
28,20260415,20260417,000889.SZ,中嘉博创,4.74,5.29,0.10978111016322291,-0.0009352745004391799,0.0,-0.0009348372675651367,-0.0009348372675651367,flat,high,False,False,0.11071638466366208,0.5544311286482584,0.11603375527426163,0.11603375527426163,0.11696859254182676,0,是
29,20260415,20260417,003036.SZ,泰坦股份,29.7,28.35,-0.04652001563489282,-0.001119687484033114,0.0,-0.0011190608678953997,-0.0011190608678953997,flat,high,True,False,-0.0454003281508597,-1.3167638922235056,-0.045454545454545414,0.045454545454545414,0.044335484586650015,1,否
30,20260415,20260417,603063.SH,禾望电气,38.03,40.63,0.0661313880594671,-0.0012829988602015147,0.0,-0.0012821761690387642,-0.0012821761690387642,flat,high,True,False,0.06741438691966861,2.648761159708549,0.06836707862214042,0.06836707862214042,0.06964925479117919,0,是
