rank,trade_date,target_date,ts_code,name,close_T,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
18,20260309,20260311,301606.SZ,绿联科技,80.88,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,74.49439543204022,78.19784481031178,80.88,83.65415205327216,87.81297387623952,18,0.3115029621331798,0.0,0.0,,,,,,,,
19,20260309,20260311,002445.SZ,中南文化,3.06,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,2.818408135781937,2.9585238021705496,3.06,3.164956791332997,3.3223009404215254,19,0.3064744122573614,0.0,0.0,,,,,,,,
20,20260309,20260311,301179.SZ,泽宇智能,24.07,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,22.169635237997134,23.271786901387294,24.07,24.895591492609555,26.133262626126182,20,0.2988324170144281,0.0,0.0,,,,,,,,
21,20260309,20260311,002575.SZ,群兴玩具,8.02,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,7.386808251297756,7.754039507649609,8.02,8.295082832186482,8.707468477836809,21,0.2225145638915358,0.0,0.0,,,,,,,,
22,20260309,20260311,601969.SH,海南矿业,13.52,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,12.452574508422153,13.071647648805826,13.52,13.98373065974579,14.678924416502948,22,0.191219816306819,0.0,0.0,,,,,,,,
23,20260309,20260311,002730.SZ,电光科技,19.17,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,17.65649802710449,18.53428146653903,19.17,19.82752342805672,20.81323824440544,23,0.1885625661989543,0.0,0.0,,,,,,,,
24,20260309,20260311,000815.SZ,美利云,17.94,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,16.523608482329397,17.345070918607732,17.94,18.555334913893454,19.477803552667375,24,0.1609463534069253,0.0,0.0,,,,,,,,
25,20260309,20260311,002903.SZ,宇环数控,27.61,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,25.43014661076447,26.694392868604204,27.61,28.557012094347726,29.976708812104025,25,0.1582770213233337,0.0,0.0,,,,,,,,
26,20260309,20260311,601567.SH,三星医疗,32.35,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,29.79591607599532,31.27720424843702,32.35,33.45959222209884,35.12301811197266,26,0.1238426245053,0.0,0.0,,,,,,,,
27,20260309,20260311,000973.SZ,佛塑科技,14.5,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,13.355201950600682,14.01914873577548,14.5,14.997344272656358,15.742929292847098,27,0.1230694649654202,0.0,0.0,,,,,,,,
28,20260309,20260311,001339.SZ,智微智能,72.96,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,67.19969202178109,70.54048908704682,72.96,75.46249918158675,79.21407732456028,28,0.1112042750543443,0.0,0.0,,,,,,,,
29,20260309,20260311,688229.SH,博睿数据,103.14,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,94.99693304723823,99.71965521433675,103.14,106.67766126081219,111.98108463891377,29,0.0948935541885436,0.0,0.0,,,,,,,,
30,20260309,20260311,301396.SZ,宏景科技,114.29,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,105.26662282304497,110.49989717322617,114.29,118.21010185668243,124.0868544054824,30,0.0737987780426715,0.0,0.0,,,,,,,,
31,20260309,20260311,600227.SH,赤天化,3.62,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,3.3341952455982393,3.499952994724637,3.62,3.7441645701390356,3.930303726903896,31,0.0728329239727385,0.0,0.0,,,,,,,,
32,20260309,20260311,603138.SH,海量数据,23.29,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,21.451217477895852,22.517653383186957,23.29,24.088837800701143,25.286401602097165,32,0.0669385217447171,0.0,0.0,,,,,,,,
33,20260309,20260311,600135.SH,乐凯胶片,10.05,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,9.256536524381852,9.716720330658177,10.05,10.394711030358373,10.911478578835403,33,0.0614356547026963,0.0,0.0,,,,,,,,
34,20260309,20260311,603165.SH,荣晟环保,14.95,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,13.769673735274496,14.454225765506441,14.95,15.46277909491121,16.231502960556146,34,0.0612320595395839,0.0,0.0,,,,,,,,
35,20260309,20260311,001258.SZ,立新能源,9.36,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,8.621013121215336,9.049602218404033,9.36,9.681044302900931,10.162332288348194,35,0.0522140554181754,0.0,0.0,,,,,,,,
36,20260309,20260311,002082.SZ,万邦德,18.66,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,17.1867633378075,18.041194166177274,18.66,19.30003062950122,20.25952142100185,36,0.0380424554311838,0.0,0.0,,,,,,,,
37,20260309,20260311,688316.SH,青云科技-U,89.52,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,82.45225369777745,86.55132378114627,89.52,92.59050064056532,97.19358829625325,37,0.0242178231020791,0.0,0.0,,,,,,,,
38,20260309,20260311,600851.SH,海欣股份,8.78,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,8.086805043191308,8.488836268973014,8.78,9.081150531994677,9.532615116634311,38,0.0195017766767991,0.0,0.0,,,,,,,,
39,20260309,20260311,002930.SZ,宏川智慧,14.67,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,13.511780180366346,14.183511169229398,14.67,15.17317520550819,15.92750156731496,39,0.0117445355966305,0.0,0.0,,,,,,,,
40,20260309,20260311,000601.SZ,韶能股份,6.75,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,6.217076770107214,6.526155445964447,6.75,6.981522333822787,7.328605015635718,40,0.0112328852687902,0.0,0.0,,,,,,,,
41,20260309,20260311,000534.SZ,万泽股份,45.36,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,41.778755895120476,43.85576459688109,45.36,46.91583008328913,49.248225705072024,41,0.0107370047668658,0.0,0.0,,,,,,,,
42,20260309,20260311,002229.SZ,鸿博股份,17.9,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,16.486766545913945,17.306397404853865,17.9,18.51396292969302,19.434374782204348,42,0.0028356969858253,0.0,0.0,,,,,,,,
