rank,trade_date,base_date,buy_date,target_date,ts_code,name,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
71,20260612,20260612,20260615,20260616,000758.SZ,中色股份,铅锌,6.96,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至7.59附近优先兑现；强势放量再看7.85；弱于6.86止损,冲高至7.59附近优先兑现；强势放量再看7.85；弱于6.86止损,放弃,不建议买入,放弃,不建议买入,冲高至7.59附近优先兑现；强势放量再看7.85；弱于6.86止损,冲高至7.59附近优先兑现；强势放量再看7.85；弱于6.86止损,0.323339,0.323339,66.859,66.859,0.676807,0.676807,57.9584,57.9584,0.205893,41.1768,0.831815,45.8753,0.5479530455628964,0.8398048587291935,0.6103745603620365,0.7459703127318361,0.012642420620111058,0.05808508906965288,0.6662239676295967,limitup_probability_engine:model_v1,0.445335,0.323339,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.09006443139272666,0.09006443139272666,up,high,1.0,ehx:model_v1,0.0039941246068340985,0.05251231835234705,0.08623680586351817,0.1199612933746893,0.1684794871202031,6.987854697799952,7.335252189731118,7.586848442493377,7.847074347347576,8.23718748867037,0.9577124804965707,0.9577124804965707,71,21,21,0.0328917888672153,0.0,0.0,,,,,,,,
72,20260612,20260612,20260615,20260616,001206.SZ,依依股份,造纸,17.23,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至18.02附近优先兑现；强势放量再看18.64；弱于16.97止损,冲高至18.02附近优先兑现；强势放量再看18.64；弱于16.97止损,放弃,不建议买入,放弃,不建议买入,冲高至18.02附近优先兑现；强势放量再看18.64；弱于16.97止损,冲高至18.02附近优先兑现；强势放量再看18.64；弱于16.97止损,0.337229,0.337229,67.1742,67.1742,0.613622,0.613622,57.7658,57.7658,0.02,35.6,0.620273,31.7568,0.6581479430593626,0.8822360212780822,0.610771417645724,0.8167612142111154,0.01362638346034186,0.07389461109533237,0.7261178219333958,limitup_probability_engine:model_v1,0.466704,0.337229,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.04570245658973817,0.04570245658973817,up,high,1.0,ehx:model_v1,-0.03755381440710714,0.010964379338405814,0.04468886684957694,0.07841335436074806,0.1269315481062619,16.59494674607981,17.41995572632298,18.01745332704119,18.63544485945892,19.56189612170911,0.8142794814214663,0.8142794814214663,72,91,91,0.0736682548855421,0.0,0.0,,,,,,,,
73,20260612,20260612,20260615,20260616,603036.SH,如通股份,专用机械,14.56,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至15.55附近优先兑现；强势放量再看16.08；弱于14.34止损,冲高至15.55附近优先兑现；强势放量再看16.08；弱于14.34止损,放弃,不建议买入,放弃,不建议买入,冲高至15.55附近优先兑现；强势放量再看16.08；弱于14.34止损,冲高至15.55附近优先兑现；强势放量再看16.08；弱于14.34止损,0.338352,0.338352,66.6265,66.6265,0.625738,0.625738,57.7436,57.7436,0.056794,36.7038,0.691533,35.286,0.644848548798921,0.8657500627790402,0.5975403076197239,0.7955249818758241,0.012975508523121645,0.0746620749741077,0.7108483319606869,limitup_probability_engine:model_v1,0.468432,0.338352,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.06809384830551395,0.06809384830551395,up,high,1.0,ehx:model_v1,-0.0163670716340443,0.03215112211146865,0.06587560962263977,0.0996000971338109,0.1481182908793247,14.323635014781898,15.035726936361105,15.551446431328285,16.0848549012692,16.884504935855208,0.9061665015416239,0.9061665015416239,73,78,78,0.0310622683468787,0.0,0.0,,,,,,,,
74,20260612,20260612,20260615,20260616,000099.SZ,中信海直,空运,17.41,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至18.21附近优先兑现；强势放量再看18.83；弱于17.15止损,冲高至18.21附近优先兑现；强势放量再看18.83；弱于17.15止损,放弃,不建议买入,放弃,不建议买入,冲高至18.21附近优先兑现；强势放量再看18.83；弱于17.15止损,冲高至18.21附近优先兑现；强势放量再看18.83；弱于17.15止损,0.336773,0.336773,67.1461,67.1461,0.611082,0.611082,57.6739,57.6739,0.017665,35.5299,0.620273,31.6459,0.6581479430593626,0.8822360212780822,0.6071428234942516,0.8167612142111154,0.01362638346034186,0.07389461109533237,0.7252106733955277,limitup_probability_engine:model_v1,0.466003,0.336773,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.04570245658973817,0.04570245658973817,up,high,1.0,ehx:model_v1,-0.03755381440710714,0.010964379338405814,0.04468886684957694,0.07841335436074806,0.1269315481062619,16.768312411448026,17.601940173841154,18.20567976922734,18.830127394264647,19.766257195528475,0.8142794814214663,0.8142794814214663,74,89,89,0.0598082101897036,0.0,0.0,,,,,,,,
75,20260612,20260612,20260615,20260616,002997.SZ,瑞鹄模具,汽车配件,29.38,FULL,0,0,TOP20以外,只观察不追,≤29.67,只观察不追,≤29.67,冲高至31.51附近优先兑现；强势放量再看32.59；弱于28.94止损,冲高至31.51附近优先兑现；强势放量再看32.59；弱于28.94止损,只观察不追,≤29.67,只观察不追,≤29.67,冲高至31.51附近优先兑现；强势放量再看32.59；弱于28.94止损,冲高至31.51附近优先兑现；强势放量再看32.59；弱于28.94止损,0.376945,0.376945,66.353,66.353,0.56013,0.56013,57.5933,57.5933,0.204104,41.1231,0.734468,43.3567,0.6665350397967245,0.8317298672237665,0.48541306436713294,0.7831747273387436,0.008947225907801636,0.07618197658932749,0.6800492059273899,limitup_probability_engine:model_v1,0.527806,0.376945,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.07246656243434521,0.07246656243434521,up,high,1.0,ehx:model_v1,-0.012281487140062372,0.03623670660545058,0.0699611941166217,0.10368568162779282,0.15220387537330665,29.021376629712925,30.464158984178052,31.50906760432106,32.58981617740734,34.21000161230107,0.9191270714908906,0.9191270714908906,75,59,59,0.1583159293025142,0.0,0.0,,,,,,,,
76,20260612,20260612,20260615,20260616,300377.SZ,赢时胜,软件服务,14.88,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至15.89附近优先兑现；强势放量再看16.44；弱于14.66止损,冲高至15.89附近优先兑现；强势放量再看16.44；弱于14.66止损,放弃,不建议买入,放弃,不建议买入,冲高至15.89附近优先兑现；强势放量再看16.44；弱于14.66止损,冲高至15.89附近优先兑现；强势放量再看16.44；弱于14.66止损,0.340947,0.340947,67.2367,67.2367,0.615008,0.615008,57.5309,57.5309,0.070099,37.103,0.691533,35.918,0.644848548798921,0.8732588726895316,0.5822111505686781,0.7729021812449222,0.012975508523121645,0.072439128475085,0.705499825080913,limitup_probability_engine:model_v1,0.472424,0.340947,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.06809384830551395,0.06809384830551395,up,high,1.0,ehx:model_v1,-0.0163670716340443,0.03215112211146865,0.06587560962263977,0.0996000971338109,0.1481182908793247,14.63844017994194,15.366182473423985,15.89323646278605,16.43836819580259,17.255592956423452,0.9061665015416239,0.9061665015416239,76,79,79,0.0556733623379316,0.0,0.0,,,,,,,,
77,20260612,20260612,20260615,20260616,002830.SZ,名雕股份,装修装饰,16.76,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至17.53附近优先兑现；强势放量再看18.13；弱于16.51止损,冲高至17.53附近优先兑现；强势放量再看18.13；弱于16.51止损,放弃,不建议买入,放弃,不建议买入,冲高至17.53附近优先兑现；强势放量再看18.13；弱于16.51止损,冲高至17.53附近优先兑现；强势放量再看18.13；弱于16.51止损,0.330941,0.330941,66.4201,66.4201,0.619536,0.619536,57.4146,57.4146,0.015122,35.4537,0.620273,31.5251,0.6464209086968931,0.8706436658905946,0.6192195549437156,0.8160861276799858,0.014051312595771429,0.07389461109533237,0.7211260424044879,limitup_probability_engine:model_v1,0.457031,0.330941,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.04570245658973817,0.04570245658973817,up,high,1.0,ehx:model_v1,-0.03755381440710714,0.010964379338405814,0.04468886684957694,0.07841335436074806,0.1269315481062619,16.142269730951693,16.94477411335886,17.52597317244401,18.127107129688426,19.028286651180775,0.8142794814214663,0.8142794814214663,77,92,92,0.0425038721480396,0.0,0.0,,,,,,,,
78,20260612,20260612,20260615,20260616,600601.SH,方正科技,元器件,12.89,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至13.86附近优先兑现；强势放量再看14.34；弱于12.70止损,冲高至13.86附近优先兑现；强势放量再看14.34；弱于12.70止损,放弃,不建议买入,放弃,不建议买入,冲高至13.86附近优先兑现；强势放量再看14.34；弱于12.70止损,冲高至13.86附近优先兑现；强势放量再看14.34；弱于12.70止损,0.331536,0.331536,66.0636,66.0636,0.629195,0.629195,57.3531,57.3531,0.0915,37.745,0.768011,38.8465,0.614994224904329,0.8494274816155823,0.5697029972863196,0.7928778014523543,0.009849217019664987,0.07242056477497259,0.6889622686598438,limitup_probability_engine:model_v1,0.457946,0.331536,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.07547346099843759,0.07547346099843759,up,high,1.0,ehx:model_v1,-0.009481687801613375,0.039036505943899576,0.0727609934550707,0.10648548096624183,0.15500367471175563,12.768358638264607,13.40313081926134,13.86285291226986,14.338343291483303,15.051166427241647,0.927195799020156,0.927195799020156,78,45,45,0.0343065275655089,0.0,0.0,,,,,,,,
79,20260612,20260612,20260615,20260616,603738.SH,泰晶科技,元器件,51.74,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至55.39附近优先兑现；强势放量再看57.29；弱于50.96止损,冲高至55.39附近优先兑现；强势放量再看57.29；弱于50.96止损,放弃,不建议买入,放弃,不建议买入,冲高至55.39附近优先兑现；强势放量再看57.29；弱于50.96止损,冲高至55.39附近优先兑现；强势放量再看57.29；弱于50.96止损,0.317673,0.317673,63.0492,63.0492,0.670835,0.670835,57.0581,57.0581,0.13258,38.9774,0.710018,39.348,0.5669206860378349,0.7909707440974745,0.654041793824178,0.8052652689972742,0.010751343585015078,0.08436802136927413,0.6804651649432465,limitup_probability_engine:model_v1,0.436618,0.317673,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.07050453250539788,0.07050453250539788,up,high,1.0,ehx:model_v1,-0.014112618210202196,0.034405575535310755,0.06813006304648188,0.101854550557653,0.15037274430316683,51.01494140524599,53.55112217339755,55.38790451182929,57.28768775896001,60.13571478680657,0.913495894379678,0.913495894379678,79,70,70,0.1157501970744935,0.0,0.0,,,,,,,,
80,20260612,20260612,20260615,20260616,600539.SH,狮头股份,互联网,16.34,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至17.09附近优先兑现；强势放量再看17.67；弱于16.09止损,冲高至17.09附近优先兑现；强势放量再看17.67；弱于16.09止损,放弃,不建议买入,放弃,不建议买入,冲高至17.09附近优先兑现；强势放量再看17.67；弱于16.09止损,冲高至17.09附近优先兑现；强势放量再看17.67；弱于16.09止损,0.336132,0.336132,66.7395,66.7395,0.599176,0.599176,56.8034,56.8034,0.041741,36.2522,0.620273,32.7895,0.6464209086968931,0.8706436658905946,0.5901349109321125,0.7755523320459307,0.011796740625610336,0.07179908650110556,0.707774812056479,limitup_probability_engine:model_v1,0.465017,0.336132,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.04570245658973817,0.04570245658973817,up,high,1.0,ehx:model_v1,-0.03755381440710714,0.010964379338405814,0.04468886684957694,0.07841335436074806,0.1269315481062619,15.73774984509252,16.52014373581645,17.086778140676323,17.672847881808405,18.551444145602257,0.8142794814214663,0.8142794814214663,80,88,88,0.1567157160168737,0.0,0.0,,,,,,,,
81,20260612,20260612,20260615,20260616,001233.SZ,海安集团,汽车配件,51.37,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至54.99附近优先兑现；强势放量再看56.88；弱于50.60止损,冲高至54.99附近优先兑现；强势放量再看56.88；弱于50.60止损,放弃,不建议买入,放弃,不建议买入,冲高至54.99附近优先兑现；强势放量再看56.88；弱于50.60止损,冲高至54.99附近优先兑现；强势放量再看56.88；弱于50.60止损,0.310728,0.310728,62.6218,62.6218,0.670835,0.670835,56.6254,56.6254,0.096965,37.9089,0.710018,37.6563,0.5669206860378349,0.7909707440974745,0.654041793824178,0.8052652689972742,0.010751343585015078,0.08436802136927413,0.6804651649432465,limitup_probability_engine:model_v1,0.425934,0.310728,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.07050453250539788,0.07050453250539788,up,high,1.0,ehx:model_v1,-0.014112618210202196,0.034405575535310755,0.06813006304648188,0.101854550557653,0.15037274430316683,50.65012640099509,53.168170584604404,54.99181783480229,56.87801546536095,59.70567585230485,0.913495894379678,0.913495894379678,81,68,68,0.077075871648543,0.0,0.0,,,,,,,,
82,20260612,20260612,20260615,20260616,002969.SZ,嘉美包装,广告包装,16.39,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至17.14附近优先兑现；强势放量再看17.73；弱于16.14止损,冲高至17.14附近优先兑现；强势放量再看17.73；弱于16.14止损,放弃,不建议买入,放弃,不建议买入,冲高至17.14附近优先兑现；强势放量再看17.73；弱于16.14止损,冲高至17.14附近优先兑现；强势放量再看17.73；弱于16.14止损,0.332441,0.332441,66.5124,66.5124,0.599176,0.599176,56.5734,56.5734,0.022814,35.6844,0.620273,31.8905,0.6464209086968931,0.8706436658905946,0.5901349109321125,0.7755523320459307,0.011796740625610336,0.07179908650110556,0.707774812056479,limitup_probability_engine:model_v1,0.459339,0.332441,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.04570245658973817,0.04570245658973817,up,high,1.0,ehx:model_v1,-0.03755381440710714,0.010964379338405814,0.04468886684957694,0.07841335436074806,0.1269315481062619,15.785906974361469,16.57069497123817,17.139063263505808,17.726926363698883,18.60821111055208,0.8142794814214663,0.8142794814214663,82,90,90,0.0884045945155679,0.0,0.0,,,,,,,,
83,20260612,20260612,20260615,20260616,688010.SH,福光股份,元器件,47.84,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至51.21附近优先兑现；强势放量再看52.97；弱于47.12止损,冲高至51.21附近优先兑现；强势放量再看52.97；弱于47.12止损,放弃,不建议买入,放弃,不建议买入,冲高至51.21附近优先兑现；强势放量再看52.97；弱于47.12止损,冲高至51.21附近优先兑现；强势放量再看52.97；弱于47.12止损,0.327025,0.327025,62.6244,62.6244,0.626206,0.626206,56.3098,56.3098,0.069329,37.0799,0.710018,36.3436,0.6145812263131291,0.7965405485017076,0.5902862952513963,0.8151973200147544,0.011116732425981199,0.0931326495455361,0.6840897381500843,limitup_probability_engine:model_v1,0.451006,0.327025,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.07050453250539788,0.07050453250539788,up,high,1.0,ehx:model_v1,-0.014112618210202196,0.034405575535310755,0.06813006304648188,0.101854550557653,0.15037274430316683,47.16959406314202,49.514605426659045,51.21293683505824,52.96952033994293,55.60287196368044,0.913495894379678,0.913495894379678,83,75,75,0.0370273746474248,0.0,0.0,,,,,,,,
84,20260612,20260612,20260615,20260616,605198.SH,安德利,软饮料,64.8,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至69.37附近优先兑现；强势放量再看71.75；弱于63.83止损,冲高至69.37附近优先兑现；强势放量再看71.75；弱于63.83止损,放弃,不建议买入,放弃,不建议买入,冲高至69.37附近优先兑现；强势放量再看71.75；弱于63.83止损,冲高至69.37附近优先兑现；强势放量再看71.75；弱于63.83止损,0.296843,0.296843,64.397,64.397,0.694761,0.694761,56.0893,56.0893,0.154363,39.6309,0.710018,40.3827,0.470860877849782,0.8090780796294804,0.6882227936931896,0.7444774652502896,0.022143050496245546,0.09382527334441901,0.6507981453656346,limitup_probability_engine:model_v1,0.375912,0.296843,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.07050453250539788,0.07050453250539788,up,high,1.0,ehx:model_v1,-0.014112618210202196,0.034405575535310755,0.06813006304648188,0.101854550557653,0.15037274430316683,63.891925068804404,67.06827825350138,69.36869370634977,71.74801250059159,75.31492690732635,0.913495894379678,0.913495894379678,84,66,66,0.1351982343680307,0.0,0.0,,,,,,,,
85,20260612,20260612,20260615,20260616,001359.SZ,平安电工,矿物制品,107.14,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至120.00附近优先兑现；强势放量再看124.11；弱于105.53止损,冲高至120.00附近优先兑现；强势放量再看124.11；弱于105.53止损,放弃,不建议买入,放弃,不建议买入,冲高至120.00附近优先兑现；强势放量再看124.11；弱于105.53止损,冲高至120.00附近优先兑现；强势放量再看124.11；弱于105.53止损,0.34431,0.34431,54.9704,54.9704,0.665093,0.665093,55.3565,55.3565,0.693086,55.7926,0.880977,70.246,0.38524752959349584,0.5442228535306424,0.5725707393627009,0.7586724557930206,0.010701916390483072,0.08928855574035487,0.5278359019500124,limitup_probability_engine:model_v1,0.477599,0.34431,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.12,0.12,up,high,1.0,ehx:model_v1,0.031086004050319097,0.07960419779583205,0.11332868530700317,0.1470531728181743,0.19557136656368812,110.52286189143724,116.01744738048987,119.99680000000001,124.11264284255795,130.28283708744237,0.98829186007614,0.98829186007614,85,3,3,0.054570943329527,0.0,0.0,,,,,,,,
86,20260612,20260612,20260615,20260616,002971.SZ,和远气体,化工原料,58.03,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至62.12附近优先兑现；强势放量再看64.25；弱于57.16止损,冲高至62.12附近优先兑现；强势放量再看64.25；弱于57.16止损,放弃,不建议买入,放弃,不建议买入,冲高至62.12附近优先兑现；强势放量再看64.25；弱于57.16止损,冲高至62.12附近优先兑现；强势放量再看64.25；弱于57.16止损,0.293878,0.293878,61.09,61.09,0.688009,0.688009,55.0314,55.0314,0.171156,40.1347,0.710018,41.1804,0.4571474398036273,0.7506025587596722,0.6785765319023683,0.7634207798293317,0.009613855257027574,0.08296293590336765,0.6318094935711794,limitup_probability_engine:model_v1,0.37135,0.293878,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.07050453250539788,0.07050453250539788,up,high,1.0,ehx:model_v1,-0.014112618210202196,0.034405575535310755,0.06813006304648188,0.101854550557653,0.15037274430316683,57.21679647751111,60.061299182880944,62.121378021288244,64.25211675014398,67.44637667333562,0.913495894379678,0.913495894379678,86,71,71,0.1487067898370788,0.0,0.0,,,,,,,,
87,20260612,20260612,20260615,20260616,605298.SH,必得科技,运输设备,59.37,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至63.56附近优先兑现；强势放量再看65.74；弱于58.48止损,冲高至63.56附近优先兑现；强势放量再看65.74；弱于58.48止损,放弃,不建议买入,放弃,不建议买入,冲高至63.56附近优先兑现；强势放量再看65.74；弱于58.48止损,冲高至63.56附近优先兑现；强势放量再看65.74；弱于58.48止损,0.289176,0.289176,61.4909,61.4909,0.688009,0.688009,54.9003,54.9003,0.127578,38.8273,0.710018,39.1104,0.4654902864656401,0.7660000687155165,0.6785765319023683,0.7601332672318196,0.011353086898335935,0.08382992206578445,0.6380857405022182,limitup_probability_engine:model_v1,0.364117,0.289176,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.07050453250539788,0.07050453250539788,up,high,1.0,ehx:model_v1,-0.014112618210202196,0.034405575535310755,0.06813006304648188,0.101854550557653,0.15037274430316683,58.53801838479811,61.44820493688853,63.55585409484547,65.73579478642164,69.00381497666613,0.913495894379678,0.913495894379678,87,69,69,0.1109077222462849,0.0,0.0,,,,,,,,
88,20260612,20260612,20260615,20260616,603120.SH,肯特催化,化工原料,57.84,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至61.92附近优先兑现；强势放量再看64.04；弱于56.97止损,冲高至61.92附近优先兑现；强势放量再看64.04；弱于56.97止损,放弃,不建议买入,放弃,不建议买入,冲高至61.92附近优先兑现；强势放量再看64.04；弱于56.97止损,冲高至61.92附近优先兑现；强势放量再看64.04；弱于56.97止损,0.28839,0.28839,60.7523,60.7523,0.688009,0.688009,54.6894,54.6894,0.143013,39.2904,0.710018,39.8436,0.4571474398036273,0.7506025587596722,0.6785765319023683,0.7634207798293317,0.009613855257027574,0.08296293590336765,0.6318094935711794,limitup_probability_engine:model_v1,0.362907,0.28839,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.07050453250539788,0.07050453250539788,up,high,1.0,ehx:model_v1,-0.014112618210202196,0.034405575535310755,0.06813006304648188,0.101854550557653,0.15037274430316683,57.02945904289579,59.8646483670142,61.91798216011222,64.04174449126879,67.22554586913205,0.913495894379678,0.913495894379678,88,72,72,0.1253725013578307,0.0,0.0,,,,,,,,
89,20260612,20260612,20260615,20260616,603014.SH,威高血净,医疗保健,36.53,FULL,0,0,TOP20以外,只观察不追,≤36.90,只观察不追,≤36.90,冲高至38.97附近优先兑现；强势放量再看40.31；弱于35.98止损,冲高至38.97附近优先兑现；强势放量再看40.31；弱于35.98止损,只观察不追,≤36.90,只观察不追,≤36.90,冲高至38.97附近优先兑现；强势放量再看40.31；弱于35.98止损,冲高至38.97附近优先兑现；强势放量再看40.31；弱于35.98止损,0.357845,0.357845,65.104,65.104,0.541894,0.541894,54.4723,54.4723,0.309519,44.2856,0.684584,47.1167,0.5793786758819838,0.7898294732344727,0.48074138953526413,0.6399058293725263,0.006538338342273104,0.06079870559406024,0.6164111266570075,limitup_probability_engine:model_v1,0.498421,0.357845,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.06685190528600608,0.06685190528600608,up,high,1.0,ehx:model_v1,-0.01753051399084382,0.03098767975466913,0.06471216726584025,0.09843665477701138,0.14695484852252522,35.895190846609054,37.679701230951835,38.972100100097805,40.30882773997186,42.31275974273097,0.9022093105126365,0.9022093105126365,89,80,80,0.2598876957836636,0.0,0.0,,,,,,,,
90,20260612,20260612,20260615,20260616,002812.SZ,恩捷股份,电气设备,67.54,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至72.30附近优先兑现；强势放量再看74.78；弱于66.53止损,冲高至72.30附近优先兑现；强势放量再看74.78；弱于66.53止损,放弃,不建议买入,放弃,不建议买入,冲高至72.30附近优先兑现；强势放量再看74.78；弱于66.53止损,冲高至72.30附近优先兑现；强势放量再看74.78；弱于66.53止损,0.27918,0.27918,61.5283,61.5283,0.666345,0.666345,53.7702,53.7702,0.063784,36.9135,0.710018,36.0802,0.470860877849782,0.7793818147422968,0.6476281802243746,0.7455813846640937,0.02266502840401992,0.08961847144140003,0.6333910136887055,limitup_probability_engine:model_v1,0.348738,0.27918,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.07050453250539788,0.07050453250539788,up,high,1.0,ehx:model_v1,-0.014112618210202196,0.034405575535310755,0.06813006304648188,0.101854550557653,0.15037274430316683,66.59352807325695,69.90419001915869,72.30187612541458,74.78180191805488,78.49953955742009,0.913495894379678,0.913495894379678,90,73,73,0.0272459074956744,0.0,0.0,,,,,,,,
