rank,trade_date,base_date,buy_date,target_date,ts_code,name,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
49,20260610,20260610,20260611,20260612,600088.SH,中视传媒,15.26,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至16.23附近优先兑现；强势放量再看16.79；弱于15.03止损,冲高至16.23附近优先兑现；强势放量再看16.79；弱于15.03止损,放弃,不建议买入,放弃,不建议买入,冲高至16.23附近优先兑现；强势放量再看16.79；弱于15.03止损,冲高至16.23附近优先兑现；强势放量再看16.79；弱于15.03止损,0.111243,0.111243,38.3373,38.3373,0.691705,0.691705,37.8767,37.8767,0.111243,38.3373,0.691705,37.8767,,,,,,,,rule_fallback:model_missing,0.0,0.0637256267716821,0.0637256267716821,up,high,1.0,ehx:model_v1,-0.020465193166794092,0.02805300057871886,0.06177748808988998,0.0955019756010611,0.14402016934657494,14.950875091760238,15.694149921256747,16.232453064535868,16.789219793005525,17.623886954789473,0.8916870156979131,0.8916870156979131,49,56,56,0.1390328665319655,0.0,0.0,,,,,,,,
50,20260610,20260610,20260611,20260612,688485.SH,九州一轨,56.83,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至60.56附近优先兑现；强势放量再看62.64；弱于55.98止损,冲高至60.56附近优先兑现；强势放量再看62.64；弱于55.98止损,放弃,不建议买入,放弃,不建议买入,冲高至60.56附近优先兑现；强势放量再看62.64；弱于55.98止损,冲高至60.56附近优先兑现；强势放量再看62.64；弱于55.98止损,0.085821,0.085821,37.5746,37.5746,0.736976,0.736976,37.8009,37.8009,0.085821,37.5746,0.736976,37.8009,,,,,,,,rule_fallback:model_missing,0.0,0.06566248609557888,0.06566248609557888,up,high,1.0,ehx:model_v1,-0.018646022817956978,0.029872170927555973,0.0635966584387271,0.09732114594989821,0.14583933969541205,55.78016456751548,58.5532458790607,60.56159908481174,62.638838012242196,65.7528946382031,0.8983015671815987,0.8983015671815987,50,43,43,0.090523829406261,0.0,0.0,,,,,,,,
51,20260610,20260610,20260611,20260612,001210.SZ,金房能源,25.45,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至26.99附近优先兑现；强势放量再看27.92；弱于25.07止损,冲高至26.99附近优先兑现；强势放量再看27.92；弱于25.07止损,放弃,不建议买入,放弃,不建议买入,冲高至26.99附近优先兑现；强势放量再看27.92；弱于25.07止损,冲高至26.99附近优先兑现；强势放量再看27.92；弱于25.07止损,0.114615,0.114615,38.4385,38.4385,0.675462,0.675462,37.6308,37.6308,0.114615,38.4385,0.675462,37.6308,,,,,,,,rule_fallback:model_missing,0.0,0.06049647093405756,0.06049647093405756,up,high,1.0,ehx:model_v1,-0.023505513977426146,0.025012679768086805,0.05873716727925793,0.09246165479042906,0.14097984853594286,24.858760584299468,26.094600688734076,26.989635185271766,27.915369011511725,29.303166783549763,0.879951293882886,0.879951293882886,51,61,61,0.1676471473382979,0.0,0.0,,,,,,,,
52,20260610,20260610,20260611,20260612,603375.SH,盛景微,50.01,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至53.29附近优先兑现；强势放量再看55.12；弱于49.26止损,冲高至53.29附近优先兑现；强势放量再看55.12；弱于49.26止损,放弃,不建议买入,放弃,不建议买入,冲高至53.29附近优先兑现；强势放量再看55.12；弱于49.26止损,冲高至53.29附近优先兑现；强势放量再看55.12；弱于49.26止损,0.079693,0.079693,37.3908,37.3908,0.736976,0.736976,37.5098,37.5098,0.079693,37.3908,0.736976,37.5098,,,,,,,,rule_fallback:model_missing,0.0,0.06566248609557888,0.06566248609557888,up,high,1.0,ehx:model_v1,-0.018646022817956978,0.029872170927555973,0.0635966584387271,0.09732114594989821,0.14583933969541205,49.08615220871809,51.52644424444528,53.293780929639894,55.12173656505776,57.86208447750373,0.8983015671815987,0.8983015671815987,52,41,41,0.0810582711537433,0.0,0.0,,,,,,,,
53,20260610,20260610,20260611,20260612,300721.SZ,怡达股份,35.83,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至38.13附近优先兑现；强势放量再看39.44；弱于35.29止损,冲高至38.13附近优先兑现；强势放量再看39.44；弱于35.29止损,放弃,不建议买入,放弃,不建议买入,冲高至38.13附近优先兑现；强势放量再看39.44；弱于35.29止损,冲高至38.13附近优先兑现；强势放量再看39.44；弱于35.29止损,0.091832,0.091832,37.755,37.755,0.712705,0.712705,37.4796,37.4796,0.091832,37.755,0.712705,37.4796,,,,,,,,rule_fallback:model_missing,0.0,0.06412222636627048,0.06412222636627048,up,high,1.0,ehx:model_v1,-0.020092422530401027,0.028425771215111924,0.06215025872628305,0.09587474623745418,0.14439293998296798,35.11727268738933,36.86310928283296,38.12749937070347,39.43525753916748,41.395760462486685,0.8930670366688673,0.8930670366688673,53,47,47,0.1109978384347312,0.0,0.0,,,,,,,,
54,20260610,20260610,20260611,20260612,600378.SH,昊华科技,58.08,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至61.89附近优先兑现；强势放量再看64.02；弱于57.21止损,冲高至61.89附近优先兑现；强势放量再看64.02；弱于57.21止损,放弃,不建议买入,放弃,不建议买入,冲高至61.89附近优先兑现；强势放量再看64.02；弱于57.21止损,冲高至61.89附近优先兑现；强势放量再看64.02；弱于57.21止损,0.076471,0.076471,37.2941,37.2941,0.736976,0.736976,37.3568,37.3568,0.076471,37.2941,0.736976,37.3568,,,,,,,,rule_fallback:model_missing,0.0,0.06566248609557888,0.06566248609557888,up,high,1.0,ehx:model_v1,-0.018646022817956978,0.029872170927555973,0.0635966584387271,0.09732114594989821,0.14583933969541205,57.00707299104872,59.84114940446675,61.89367719243121,64.01660587279653,67.19915749756882,0.8983015671815987,0.8983015671815987,54,42,42,0.0758121056268421,0.0,0.0,,,,,,,,
55,20260610,20260610,20260611,20260612,000970.SZ,中科三环,14.52,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至15.45附近优先兑现；强势放量再看15.98；弱于14.30止损,冲高至15.45附近优先兑现；强势放量再看15.98；弱于14.30止损,放弃,不建议买入,放弃,不建议买入,冲高至15.45附近优先兑现；强势放量再看15.98；弱于14.30止损,冲高至15.45附近优先兑现；强势放量再看15.98；弱于14.30止损,0.089176,0.089176,37.6753,37.6753,0.691705,0.691705,36.8285,36.8285,0.089176,37.6753,0.691705,36.8285,,,,,,,,rule_fallback:model_missing,0.0,0.0637256267716821,0.0637256267716821,up,high,1.0,ehx:model_v1,-0.020465193166794092,0.02805300057871886,0.06177748808988998,0.0955019756010611,0.14402016934657494,14.225865421517605,14.933096779596852,15.445296100724825,15.975063656254274,16.769255477296404,0.8916870156979131,0.8916870156979131,55,58,58,0.1102452607325626,0.0,0.0,,,,,,,,
56,20260610,20260610,20260611,20260612,001316.SZ,润贝航科,36.86,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至39.22附近优先兑现；强势放量再看40.57；弱于36.31止损,冲高至39.22附近优先兑现；强势放量再看40.57；弱于36.31止损,放弃,不建议买入,放弃,不建议买入,冲高至39.22附近优先兑现；强势放量再看40.57；弱于36.31止损,冲高至39.22附近优先兑现；强势放量再看40.57；弱于36.31止损,0.073981,0.073981,37.2194,37.2194,0.712705,0.712705,36.6317,36.6317,0.073981,37.2194,0.712705,36.6317,,,,,,,,rule_fallback:model_missing,0.0,0.06412222636627048,0.06412222636627048,up,high,1.0,ehx:model_v1,-0.020092422530401027,0.028425771215111924,0.06215025872628305,0.09587474623745418,0.14439293998296798,36.126784014992204,37.92280793093003,39.22354526386073,40.56889737353373,42.58575860025842,0.8930670366688673,0.8930670366688673,56,49,49,0.0833830379712232,0.0,0.0,,,,,,,,
57,20260610,20260610,20260611,20260612,688216.SH,气派科技,38.32,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至40.78附近优先兑现；强势放量再看42.18；弱于37.75止损,冲高至40.78附近优先兑现；强势放量再看42.18；弱于37.75止损,放弃,不建议买入,放弃,不建议买入,冲高至40.78附近优先兑现；强势放量再看42.18；弱于37.75止损,冲高至40.78附近优先兑现；强势放量再看42.18；弱于37.75止损,0.071911,0.071911,37.1573,37.1573,0.712705,0.712705,36.5334,36.5334,0.071911,37.1573,0.712705,36.5334,,,,,,,,rule_fallback:model_missing,0.0,0.06412222636627048,0.06412222636627048,up,high,1.0,ehx:model_v1,-0.020092422530401027,0.028425771215111924,0.06215025872628305,0.09587474623745418,0.14439293998296798,37.557741819167155,39.42490504376665,40.77716371435548,42.17580432321792,44.27255207709991,0.8930670366688673,0.8930670366688673,57,48,48,0.079795666622146,0.0,0.0,,,,,,,,
58,20260610,20260610,20260611,20260612,601678.SH,滨化股份,5.65,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至5.95附近优先兑现；强势放量再看6.15；弱于5.57止损,冲高至5.95附近优先兑现；强势放量再看6.15；弱于5.57止损,放弃,不建议买入,放弃,不建议买入,冲高至5.95附近优先兑现；强势放量再看6.15；弱于5.57止损,冲高至5.95附近优先兑现；强势放量再看6.15；弱于5.57止损,0.110464,0.110464,38.3139,38.3139,0.633381,0.633381,36.3816,36.3816,0.110464,38.3139,0.633381,36.3816,,,,,,,,rule_fallback:model_missing,0.0,0.05268906850768927,0.05268906850768927,up,high,1.0,ehx:model_v1,-0.030894773278178043,0.017623420467334908,0.05134790797850603,0.08507239548967716,0.133590589235191,5.478113401466964,5.75045490518817,5.947693237068445,6.151696765825199,6.457525109428509,0.8477799168744782,0.8477799168744782,58,71,71,0.2224171778457129,0.0,0.0,,,,,,,,
59,20260610,20260610,20260611,20260612,000815.SZ,美利云,16.87,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至17.87附近优先兑现；强势放量再看18.48；弱于16.62止损,冲高至17.87附近优先兑现；强势放量再看18.48；弱于16.62止损,放弃,不建议买入,放弃,不建议买入,冲高至17.87附近优先兑现；强势放量再看18.48；弱于16.62止损,冲高至17.87附近优先兑现；强势放量再看18.48；弱于16.62止损,0.092264,0.092264,37.7679,37.7679,0.665645,0.665645,36.3237,36.3237,0.092264,37.7679,0.665645,36.3237,,,,,,,,rule_fallback:model_missing,0.0,0.05938381708285548,0.05938381708285548,up,high,1.0,ehx:model_v1,-0.024555246794571203,0.023962946950941748,0.05768743446211287,0.09141192197328399,0.13993011571879782,16.460797580629762,17.279137406227132,17.871804994187773,18.484800846318155,19.403762921313774,0.8756983920004474,0.8756983920004474,59,64,64,0.1478011882961805,0.0,0.0,,,,,,,,
60,20260610,20260610,20260611,20260612,003026.SZ,中晶科技,36.14,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至38.46附近优先兑现；强势放量再看39.78；弱于35.60止损,冲高至38.46附近优先兑现；强势放量再看39.78；弱于35.60止损,放弃,不建议买入,放弃,不建议买入,冲高至38.46附近优先兑现；强势放量再看39.78；弱于35.60止损,冲高至38.46附近优先兑现；强势放量再看39.78；弱于35.60止损,0.065121,0.065121,36.9536,36.9536,0.712705,0.712705,36.2108,36.2108,0.065121,36.9536,0.712705,36.2108,,,,,,,,rule_fallback:model_missing,0.0,0.06412222636627048,0.06412222636627048,up,high,1.0,ehx:model_v1,-0.020092422530401027,0.028425771215111924,0.06215025872628305,0.09587474623745418,0.14439293998296798,35.42110619375524,37.18204771090101,38.45737726087701,39.776450110675775,41.753915241816046,0.8930670366688673,0.8930670366688673,60,50,50,0.0673159848194925,0.0,0.0,,,,,,,,
61,20260610,20260610,20260611,20260612,603823.SH,百合花,38.81,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至41.30附近优先兑现；强势放量再看42.72；弱于38.23止损,冲高至41.30附近优先兑现；强势放量再看42.72；弱于38.23止损,放弃,不建议买入,放弃,不建议买入,冲高至41.30附近优先兑现；强势放量再看42.72；弱于38.23止损,冲高至41.30附近优先兑现；强势放量再看42.72；弱于38.23止损,0.054295,0.054295,36.6289,36.6289,0.712705,0.712705,35.6966,35.6966,0.054295,36.6289,0.712705,35.6966,,,,,,,,rule_fallback:model_missing,0.0,0.06412222636627048,0.06412222636627048,up,high,1.0,ehx:model_v1,-0.020092422530401027,0.028425771215111924,0.06215025872628305,0.09587474623745418,0.14439293998296798,38.03799478084231,39.929033526841955,41.298583605274956,42.715108710440695,44.83866769603986,0.8930670366688673,0.8930670366688673,61,52,52,0.0446587048653449,0.0,0.0,,,,,,,,
62,20260610,20260610,20260611,20260612,002430.SZ,杭氧股份,26.94,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至28.68附近优先兑现；强势放量再看29.67；弱于26.54止损,冲高至28.68附近优先兑现；强势放量再看29.67；弱于26.54止损,放弃,不建议买入,放弃,不建议买入,冲高至28.68附近优先兑现；强势放量再看29.67；弱于26.54止损,冲高至28.68附近优先兑现；强势放量再看29.67；弱于26.54止损,0.043451,0.043451,36.3035,36.3035,0.725165,0.725165,35.493,35.493,0.043451,36.3035,0.725165,35.493,,,,,,,,rule_fallback:model_missing,0.0,0.06471048924952842,0.06471048924952842,up,high,1.0,ehx:model_v1,-0.019539760131034603,0.028978433614478348,0.06270292112564947,0.09642740863682059,0.14494560238233442,26.41870840419223,27.73210048754032,28.683300580382298,29.667126460694977,31.142011925685424,0.895089614407004,0.895089614407004,62,45,45,0.0127162857617629,0.0,0.0,,,,,,,,
63,20260610,20260610,20260611,20260612,002261.SZ,拓维信息,30.91,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至32.76附近优先兑现；强势放量再看33.88；弱于30.45止损,冲高至32.76附近优先兑现；强势放量再看33.88；弱于30.45止损,放弃,不建议买入,放弃,不建议买入,冲高至32.76附近优先兑现；强势放量再看33.88；弱于30.45止损,冲高至32.76附近优先兑现；强势放量再看33.88；弱于30.45止损,0.068774,0.068774,37.0632,37.0632,0.671688,0.671688,35.359,35.359,0.068774,37.0632,0.671688,35.359,,,,,,,,rule_fallback:model_missing,0.0,0.059869972774788414,0.059869972774788414,up,high,1.0,ehx:model_v1,-0.024096447850539653,0.0244217458949733,0.05814623340614442,0.09187072091731555,0.14038891466282938,30.174080923022945,31.674169360363585,32.760580858468714,33.88425584183801,35.56879365844641,0.8775699660478051,0.8775699660478051,63,62,62,0.106656437121769,0.0,0.0,,,,,,,,
64,20260610,20260610,20260611,20260612,920271.BJ,邦德股份,14.79,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至15.73附近优先兑现；强势放量再看16.27；弱于14.57止损,冲高至15.73附近优先兑现；强势放量再看16.27；弱于14.57止损,放弃,不建议买入,放弃,不建议买入,冲高至15.73附近优先兑现；强势放量再看16.27；弱于14.57止损,冲高至15.73附近优先兑现；强势放量再看16.27；弱于14.57止损,0.058069,0.058069,36.7421,36.7421,0.691705,0.691705,35.3509,35.3509,0.058069,36.7421,0.691705,35.3509,,,,,,,,rule_fallback:model_missing,0.0,0.0637256267716821,0.0637256267716821,up,high,1.0,ehx:model_v1,-0.020465193166794092,0.02805300057871886,0.06177748808988998,0.0955019756010611,0.14402016934657494,14.490395976876403,15.210778331283569,15.732502019953177,16.27212062506892,17.081080475841173,0.8916870156979131,0.8916870156979131,64,57,57,0.0560328971970453,0.0,0.0,,,,,,,,
65,20260610,20260610,20260611,20260612,002208.SZ,合肥城建,16.74,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至17.73附近优先兑现；强势放量再看18.34；弱于16.49止损,冲高至17.73附近优先兑现；强势放量再看18.34；弱于16.49止损,放弃,不建议买入,放弃,不建议买入,冲高至17.73附近优先兑现；强势放量再看18.34；弱于16.49止损,冲高至17.73附近优先兑现；强势放量再看18.34；弱于16.49止损,0.069389,0.069389,37.0817,37.0817,0.665645,0.665645,35.2371,35.2371,0.069389,37.0817,0.665645,35.2371,,,,,,,,rule_fallback:model_missing,0.0,0.05938381708285548,0.05938381708285548,up,high,1.0,ehx:model_v1,-0.024555246794571203,0.023962946950941748,0.05768743446211287,0.09141192197328399,0.13993011571879782,16.33395088913706,17.145984598710264,17.734085097967,18.342357212054882,19.25423777728468,0.8756983920004474,0.8756983920004474,65,63,63,0.1114912458840906,0.0,0.0,,,,,,,,
66,20260610,20260610,20260611,20260612,603220.SH,中贝通信,24.53,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至26.02附近优先兑现；强势放量再看26.91；弱于24.16止损,冲高至26.02附近优先兑现；强势放量再看26.91；弱于24.16止损,放弃,不建议买入,放弃,不建议买入,冲高至26.02附近优先兑现；强势放量再看26.91；弱于24.16止损,冲高至26.02附近优先兑现；强势放量再看26.91；弱于24.16止损,0.059289,0.059289,36.7787,36.7787,0.681141,0.681141,35.1447,35.1447,0.059289,36.7787,0.681141,35.1447,,,,,,,,rule_fallback:model_missing,0.0,0.06080756297169809,0.06080756297169809,up,high,1.0,ehx:model_v1,-0.023212211334430716,0.025305982411082235,0.05903046992225336,0.09275495743342449,0.1412731511789383,23.967162083807587,25.15867684144041,26.021609519695758,26.914140447966158,28.25216267273429,0.8811210358513353,0.8811210358513353,66,59,59,0.0809121398970269,0.0,0.0,,,,,,,,
67,20260610,20260610,20260611,20260612,000048.SZ,京基智农,17.83,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至18.87附近优先兑现；强势放量再看19.52；弱于17.56止损,冲高至18.87附近优先兑现；强势放量再看19.52；弱于17.56止损,放弃,不建议买入,放弃,不建议买入,冲高至18.87附近优先兑现；强势放量再看19.52；弱于17.56止损,冲高至18.87附近优先兑现；强势放量再看19.52；弱于17.56止损,0.050073,0.050073,36.5022,36.5022,0.655815,0.655815,34.0738,34.0738,0.050073,36.5022,0.655815,34.0738,,,,,,,,rule_fallback:model_missing,0.0,0.05829231636466184,0.05829231636466184,up,high,1.0,ehx:model_v1,-0.025586094522050067,0.022932099223462885,0.05665658673463401,0.09038107424580513,0.13889926799131896,17.379586665338866,18.243603603218233,18.86935200078192,19.51656332121817,20.486818920700184,0.8714205318220023,0.8714205318220023,67,67,67,0.0791840720952038,0.0,0.0,,,,,,,,
68,20260610,20260610,20260611,20260612,002125.SZ,湘潭电化,18.78,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至19.87附近优先兑现；强势放量再看20.56；弱于18.50止损,冲高至19.87附近优先兑现；强势放量再看20.56；弱于18.50止损,放弃,不建议买入,放弃,不建议买入,冲高至19.87附近优先兑现；强势放量再看20.56；弱于18.50止损,冲高至19.87附近优先兑现；强势放量再看20.56；弱于18.50止损,0.045405,0.045405,36.3622,36.3622,0.655815,0.655815,33.8521,33.8521,0.045405,36.3622,0.655815,33.8521,,,,,,,,rule_fallback:model_missing,0.0,0.05829231636466184,0.05829231636466184,up,high,1.0,ehx:model_v1,-0.025586094522050067,0.022932099223462885,0.05665658673463401,0.09038107424580513,0.13889926799131896,18.305588198264946,19.215640811465985,19.87472970132835,20.556425079779995,21.578376855342093,0.8714205318220023,0.8714205318220023,68,66,66,0.0671415485958684,0.0,0.0,,,,,,,,
69,20260610,20260610,20260611,20260612,603276.SH,XD恒兴新,17.25,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至18.27附近优先兑现；强势放量再看18.90；弱于16.99止损,冲高至18.27附近优先兑现；强势放量再看18.90；弱于16.99止损,放弃,不建议买入,放弃,不建议买入,冲高至18.27附近优先兑现；强势放量再看18.90；弱于16.99止损,冲高至18.27附近优先兑现；强势放量再看18.90；弱于16.99止损,0.036617,0.036617,36.0985,36.0985,0.665645,0.665645,33.6804,33.6804,0.036617,36.0985,0.665645,33.6804,,,,,,,,rule_fallback:model_missing,0.0,0.05938381708285548,0.05938381708285548,up,high,1.0,ehx:model_v1,-0.024555246794571203,0.023962946950941748,0.05768743446211287,0.09141192197328399,0.13993011571879782,16.831580217300736,17.668353305122583,18.274370844679257,18.901174546472326,19.84083641924497,0.8756983920004474,0.8756983920004474,69,65,65,0.0325165866220007,0.0,0.0,,,,,,,,
70,20260610,20260610,20260611,20260612,603002.SH,宏昌电子,18.25,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至19.31附近优先兑现；强势放量再看19.98；弱于17.98止损,冲高至19.31附近优先兑现；强势放量再看19.98；弱于17.98止损,放弃,不建议买入,放弃,不建议买入,冲高至19.31附近优先兑现；强势放量再看19.98；弱于17.98止损,冲高至19.31附近优先兑现；强势放量再看19.98；弱于17.98止损,0.029352,0.029352,35.8805,35.8805,0.655815,0.655815,33.0896,33.0896,0.029352,35.8805,0.655815,33.0896,,,,,,,,rule_fallback:model_missing,0.0,0.05829231636466184,0.05829231636466184,up,high,1.0,ehx:model_v1,-0.025586094522050067,0.022932099223462885,0.05665658673463401,0.09038107424580513,0.13889926799131896,17.788976816737765,18.67334636896987,19.313834773655078,19.97629167763498,20.969402428647133,0.8714205318220023,0.8714205318220023,70,68,68,0.014054688501099,0.0,0.0,,,,,,,,
71,20260610,20260610,20260611,20260612,603011.SH,合锻智能,31.9,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至33.67附近优先兑现；强势放量再看34.83；弱于31.42止损,冲高至33.67附近优先兑现；强势放量再看34.83；弱于31.42止损,放弃,不建议买入,放弃,不建议买入,冲高至33.67附近优先兑现；强势放量再看34.83；弱于31.42止损,冲高至33.67附近优先兑现；强势放量再看34.83；弱于31.42止损,0.030279,0.030279,35.9084,35.9084,0.642528,0.642528,32.8015,32.8015,0.030279,35.9084,0.642528,32.8015,,,,,,,,rule_fallback:model_missing,0.0,0.05561895655628812,0.05561895655628812,up,high,1.0,ehx:model_v1,-0.028115397684227328,0.020402796061285623,0.05412728357245675,0.08785177108362788,0.1363699648291417,31.01560956492151,32.55753415258678,33.67424471414559,34.82925800687723,36.560776105160286,0.8604949335062912,0.8604949335062912,71,70,70,0.0382354609575603,0.0,0.0,,,,,,,,
