rank,trade_date,target_date,ts_code,name,close_T,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
11,20260305,20260309,600703.SH,三安光电,16.13,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,14.856510859530275,15.595094421245411,16.13,16.68325262882393,17.512651689215424,11,0.7501774674056684,0.0,0.0,,,,,,,,
12,20260305,20260309,300895.SZ,铜牛信息,61.54,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,56.68131917517007,59.49920091031883,61.54,63.65079769236359,66.81516335736623,12,0.6916099756730268,0.0,0.0,,,,,,,,
13,20260305,20260309,605268.SH,王力安防,12.67,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,11.669683359593838,12.249835481536229,12.67,13.104575995486622,13.756063044163636,13,0.6782167206403199,0.0,0.0,,,,,,,,
14,20260305,20260309,000509.SZ,华塑控股,3.63,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,3.3434057297021016,3.5096213731631027,3.63,3.7545075661891425,3.9411609195196524,14,0.616240231221874,0.0,0.0,,,,,,,,
15,20260305,20260309,000920.SZ,沃顿科技,13.63,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,12.553889833564643,13.17799981162895,13.63,14.097503616296974,14.798353535276272,15,0.6097694354060755,0.0,0.0,,,,,,,,
16,20260305,20260309,002520.SZ,日发精机,6.77,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,6.235497738314939,6.545492202841379,6.77,7.002208325923001,7.350319400867231,16,0.5041382332051333,0.0,0.0,,,,,,,,
17,20260305,20260309,600744.SH,华银电力,9.04,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,8.326277629891734,8.740214108373126,9.04,9.350068429297478,9.814902124643982,17,0.4986446427186189,0.0,0.0,,,,,,,,
18,20260305,20260309,300269.SZ,联建光电,8.64,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,7.957858265737235,8.353478970834493,8.64,8.936348587293166,9.38061442001372,18,0.4966390706828272,0.0,0.0,,,,,,,,
19,20260305,20260309,600828.SH,茂业商业,6.53,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,6.014446119822239,6.313451120318199,6.53,6.753976420720414,7.089746778089072,19,0.3091440831701945,0.0,0.0,,,,,,,,
20,20260305,20260309,603773.SH,沃格光电,39.67,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,36.537990440022696,38.35445726539402,39.67,41.030665330777765,43.07048310670651,20,0.2650117382446532,0.0,0.0,,,,,,,,
21,20260305,20260309,300389.SZ,艾比森,20.64,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,19.01043919037228,19.95553309699351,20.64,21.347943847422563,22.40924555892166,21,0.2649146469354392,0.0,0.0,,,,,,,,
22,20260305,20260309,002456.SZ,欧菲光,9.78,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,9.007853453577564,9.4556741128196,9.78,10.115450137005459,10.618334378209973,22,0.2378789687496726,0.0,0.0,,,,,,,,
23,20260305,20260309,002845.SZ,同兴达,15.7,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,14.460460043064186,15.179354148391381,15.7,16.238503798669296,17.045792406737892,23,0.2250089875583727,0.0,0.0,,,,,,,,
24,20260305,20260309,600844.SH,金煤科技,3.65,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,3.361826697909827,3.5289581300400346,3.65,3.775193558289358,3.962875304751166,24,0.2212621597162275,0.0,0.0,,,,,,,,
25,20260305,20260309,600468.SH,百利电气,8.55,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,7.874963908802472,8.266463564888301,8.55,8.843261622842196,9.28289968647191,25,0.2143559136058405,0.0,0.0,,,,,,,,
26,20260305,20260309,688031.SH,星环科技-U,223.21,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,205.58721568231576,215.8078751249962,223.21,230.8660148344569,242.3433963763035,26,0.1731349907909972,0.0,0.0,,,,,,,,
27,20260305,20260309,603688.SH,石英股份,53.04,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,48.852407686886906,51.281079237622855,53.04,54.859251049771935,57.58654963397311,27,0.1658369581287772,0.0,0.0,,,,,,,,
28,20260305,20260309,300072.SZ,海新能科,5.88,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,5.415764653071173,5.685006521817918,5.88,6.081681677463404,6.384029258064892,28,0.1536175598068094,0.0,0.0,,,,,,,,
29,20260305,20260309,600516.SH,方大炭素,6.88,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,6.336813063457427,6.651844365664503,6.88,7.115981282474188,7.469748519640554,29,0.1182718776363793,0.0,0.0,,,,,,,,
30,20260305,20260309,600800.SH,渤海化学,4.81,-0.08224268125668407,-0.033724487511171124,0.0,0.033724487511171124,0.08224268125668495,4.430242853957881,4.650490028902072,4.81,4.974981100101866,5.222309648178934,30,0.1171391495994511,0.0,0.0,,,,,,,,
