rank,trade_date,base_date,buy_date,target_date,ts_code,name,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_up_prob_model,t_high_profit_prob_model,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_accept_prob_model,t1_fail_prob_model,t1_big_drawdown_prob_model,t_close_ret_pred,t_intraday_ret_pred,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,model_can_rank,model_rank_mode,model_quality_flag,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,limitup_alpha_score,t1_alpha_score,strength_alpha_score,execution_alpha_score,premium_adaptive_score,自适应排序评分,rank_adaptive_score,adaptive_weight_limitup,adaptive_weight_t1,adaptive_weight_strength,adaptive_weight_execution,t_up_prob_model_blend,t_high_profit_prob_model_blend,t_touch_limitup_prob_blend,t1_accept_prob_blend,t1_fail_prob_blend,t1_big_drawdown_prob_blend,eret_plus_score,market_score,intraday_attack_edge,intraday_execution_edge,intraday_risk_penalty,intraday_hard_risk_flag,execution_safety_score,execution_score,risk_penalty_score,t1_close_ret_pred_score,t1_high_ret_pred_score,t_up_attack_score,t1_accept_score,premium_final_score,premium_final_score_raw,premium_eligible,premium_force_excluded,premium_bucket,premium_exclude_reason,premium_rank_mode,rank_premium_final,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
55,20260629,20260629,20260630,20260701,000017.SZ,深中华A,服饰,5.56,FULL,0,0,Outside TOP20,只观察不追,≤5.59,只观察不追,≤5.59,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤5.59,只观察不追,≤5.59,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.263435,0.263435,39.6491,39.6491,0.641027,0.641027,44.9902,44.9902,0.135401,41.4017,0.741142,40.6827,0.5186679650521555,0.9620209589441006,0.4043997679014407,0.38480770442658485,0.6541191731019974,0.4275485155433802,0.5321311477987201,0.5049292560068154,0.5927607199010917,0.07317638998995915,0.10250241468135884,-0.03533772628835562,0.0035038832085585257,0.48558113060999775,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.3237,0.263435,historical_bin_blend_v1,29.8588,50.109,38.5064,65.2271,37.196,37.196,60,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.606766,0.502733,0.384808,0.5312,0.40246,0.259918,92.0283,41.7819,56.13,71.13,0.334,0.0,74.9851,74.9851,0.209672,4.4259,17.5943,47.5576,47.7651,38.0111,0.380111,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,57,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.10688527566718037,0.10688527566718037,up,high,0.93506,ehx:model_v1,-0.04381098849609885,0.04194318593179963,0.10155001300565195,0.16115684007950426,0.2469110145074043,5.321669765302479,5.798163875218454,6.154282132709522,6.532272868462288,7.117162514655761,0.8747434486284243,0.8747434486284243,68,15,15,0.462626219687284,0.0,0.4534946671657142,,,,,,,,
56,20260629,20260629,20260630,20260701,002407.SZ,多氟多,化工原料,45.66,FULL,0,0,Outside TOP20,只观察不追,≤45.89,只观察不追,≤45.89,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤45.89,只观察不追,≤45.89,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.207013,0.207013,38.1994,38.1994,0.611093,0.611093,48.7454,48.7454,0.045193,30.535,0.655508,32.2658,0.7653092145081629,0.9387179017998811,0.3190548049612896,0.43309042879113313,0.5676260721550322,0.6316710642614883,0.6711894489947339,0.2563673628394362,0.587433143658618,0.09067864750812758,0.1090591145048642,0.006832356960002554,0.04223137620815288,0.5666194810083425,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.236896,0.207013,historical_bin_blend_v1,26.5205,65.3284,45.5611,65.9126,38.0503,38.0503,56,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.654274,0.493278,0.43309,0.631303,0.362403,0.247659,49.7069,41.7819,60.65,74.65,0.292,0.0,76.1671,76.1671,0.190319,68.5415,84.0785,45.0835,67.0881,37.6212,0.376212,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,58,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.07050453250539788,0.07050453250539788,up,high,0.954646,ehx:model_v1,-0.06087809692037098,0.015228892837032985,0.06813006304648188,0.12103123325593076,0.1971382230133361,42.96322615854057,46.36067294194023,48.879236954196465,51.534623067628324,55.60987893246345,0.8074829130772101,0.8074829130772101,47,78,78,0.5971540911493283,0.0,0.5465871398575807,,,,,,,,
57,20260629,20260629,20260630,20260701,603606.SH,东方电缆,电气设备,41.82,FULL,0,0,Outside TOP20,只观察不追,≤42.03,只观察不追,≤42.03,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤42.03,只观察不追,≤42.03,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.196052,0.196052,38.768,38.768,0.594592,0.594592,46.1084,46.1084,0.058149,36.6407,0.571184,34.0393,0.615891034161124,0.9291841002750144,0.2894115313286179,0.40186149770447466,0.5770526222658912,0.5802799855295312,0.651906100932653,0.3168354376748814,0.5679733016447565,0.07572109117418517,0.10202976060383825,0.00395395655388396,0.03429346560441023,0.5196600866987593,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.220033,0.196052,historical_bin_blend_v1,25.2261,62.9391,40.6193,87.553,38.3275,38.3275,53,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.600556,0.47542,0.401861,0.592032,0.411328,0.254153,39.4434,41.7819,47.18,48.98,0.0,0.0,83.4222,83.4222,0.143262,62.7963,71.6453,40.5693,61.173,37.5751,0.375751,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,59,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.06685190528600608,0.06685190528600608,up,high,0.941907,ehx:model_v1,-0.07426170275552693,0.00772445149223995,0.06471216726584025,0.12169988303944056,0.20368603728720894,38.82688780320561,42.14428742018827,44.61574667906078,47.23213924306589,51.26769010741524,0.7781362843470345,0.7781362843470345,61,93,93,0.5613003560309616,0.0,0.514528535990904,,,,79.0,,,0.8397880744323356,
58,20260629,20260629,20260630,20260701,003043.SZ,华亚智能,半导体,90.35,FULL,0,0,Outside TOP20,只观察不追,≤90.80,只观察不追,≤90.80,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤90.80,只观察不追,≤90.80,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.204493,0.204493,44.6835,44.6835,0.457367,0.457367,48.485,48.485,0.578471,52.7221,0.815167,64.7744,0.7961581612787092,0.9712655277278454,0.08496781017626724,0.39324409898145307,0.33217811417162024,0.47037317082476726,0.44654347787630644,0.3864010787775964,0.7555065174971346,0.08915946764727586,0.11260852084114337,-0.029881463079363704,0.03190641995557425,0.4231876061736838,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.233019,0.204493,historical_bin_blend_v1,26.2702,35.3214,48.3195,85.3074,38.7273,38.7273,50,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.552229,0.48714,0.393244,0.464093,0.438965,0.310813,89.8821,41.7819,60.65,74.65,0.292,0.0,86.9442,86.9442,0.220788,11.2295,67.2699,44.8802,48.7522,37.2084,0.372084,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,61,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.10274990424139988,0.10274990424139988,up,high,0.95875,ehx:model_v1,-0.02312647010809407,0.04821692654998668,0.0978069731667259,0.14739701978346512,0.21874041644154718,88.28449935266813,94.81313396395454,99.63345384821048,104.69883981999166,112.4413141435965,0.9082908139835592,0.9082908139835592,50,17,17,0.6212886503115428,0.0,0.5718067177023486,,,,38.0,,,0.7961718428728003,
59,20260629,20260629,20260630,20260701,301528.SZ,多浦乐,电器仪表,74.4,FULL,0,0,Outside TOP20,只观察不追,≤74.77,只观察不追,≤74.77,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤74.77,只观察不追,≤74.77,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.078271,0.078271,30.6406,30.6406,0.551276,0.551276,42.6111,42.6111,0.042669,20.8178,0.61969,28.7461,0.7991383358545807,0.9687558194000978,0.08684790610722384,0.3718916318358393,0.5025759372127004,0.5294148185318885,0.6036863101541914,0.3674998300583926,0.753882188249044,0.0942753165510638,0.12117290331219309,-0.017202892192603306,0.03645985421009686,0.4841961524819399,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.073594,0.078271,historical_bin_blend_v1,15.3936,48.7692,24.7995,64.5969,25.3086,25.3086,104,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.620677,0.43331,0.371892,0.557398,0.387886,0.303829,81.6038,41.7819,60.65,74.65,0.292,0.0,75.1145,75.1145,0.208896,21.9793,74.4234,41.3074,56.0631,37.046,0.37046,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,62,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.09743945404233027,0.09743945404233027,up,high,0.917053,ehx:model_v1,-0.06317004770335409,0.0289488310215701,0.09297969728581769,0.15701056355006526,0.24912944227499112,69.84551636293297,76.58527093861109,81.64949538074937,87.04859321154369,95.44836151385392,0.8363166112432623,0.8363166112432623,90,31,31,0.5710808260445324,0.0,0.4882250834619419,,,,,,,,
60,20260629,20260629,20260630,20260701,002038.SZ,双鹭药业,生物制药,5.58,FULL,0,0,Outside TOP20,只观察不追,≤5.61,只观察不追,≤5.61,观察池：t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,只观察不追,≤5.61,只观察不追,≤5.61,观察池：t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,观察池：t1_accept<0.52;t1_high_profit<0.50；若竞价弱于预期不追,0.397785,0.397785,60.5764,60.5764,0.654279,0.654279,56.4333,56.4333,0.35014,50.4476,0.703934,52.4981,0.7167535783831609,0.9695896948872976,0.5874400139429705,0.6732889393840172,0.6797607038577878,0.4692710753277617,0.5584969360565188,0.4528459524557691,0.6655493982529979,0.08239286008852069,0.10906723532964664,-0.0176052611079469,-0.004449855061290028,0.6150449132174272,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.51625,0.397785,historical_bin_blend_v1,46.8174,54.4865,65.7798,87.7371,56.4365,56.4365,20,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.671772,0.657072,0.673289,0.524809,0.4333,0.284588,60.1512,41.7819,60.65,74.65,0.292,0.0,88.275,88.275,0.213361,21.2488,10.982,58.8787,49.8702,36.7289,0.367289,0,0,WATCH,t1_accept<0.52;t1_high_profit<0.50,professional_score_rule_guarded,63,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.0758283114114249,0.0758283114114249,up,high,0.957025,ehx:model_v1,-0.0468839603847552,0.023893922911626578,0.07309088712294791,0.12228785133426924,0.1930657346306523,5.324425486993361,5.71493371814625,6.003121977675751,6.305842771968854,6.768330886944874,0.8418463452630758,0.8418463452630758,29,64,64,0.6503756466320024,0.0,0.6064911114094944,,,,10.0,,,0.8344805863550493,
61,20260629,20260629,20260630,20260701,301520.SZ,万邦医药,生物制药,28.26,FULL,0,0,Outside TOP20,只观察不追,≤28.40,只观察不追,≤28.40,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤28.40,只观察不追,≤28.40,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.25492,0.25492,41.7729,41.7729,0.623405,0.623405,47.2263,47.2263,0.24903,49.9803,0.64103,44.8687,0.5318484749587236,0.8747454941891493,0.3369854298981919,0.3630137547831701,0.5964991412799167,0.47566729319280804,0.6684975248090945,0.3341642272290518,0.6140076606497226,0.07654385060937526,0.0979361874520298,0.0014792306920630215,0.0350217071523891,0.4982751094275523,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.310599,0.25492,historical_bin_blend_v1,29.0658,63.712,44.309,65.2133,39.0413,39.0413,49,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.597769,0.467385,0.363014,0.616296,0.378748,0.260788,55.4914,41.7819,58.39,72.89,0.313,0.0,75.2908,75.2908,0.200939,58.3953,72.7776,43.9918,63.4335,36.0218,0.360218,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,64,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.07246656243434521,0.07246656243434521,up,high,0.934666,ehx:model_v1,-0.08076161298937502,0.008155701539958794,0.0699611941166217,0.13176668669328462,0.22068400122262005,26.067407110855292,28.4914225493769,30.3079050543946,32.2401981576833,35.238223152761435,0.777415510899464,0.777415510899464,56,70,70,0.6152351977869894,0.0,0.5642399672179853,,,,,,,,
62,20260629,20260629,20260630,20260701,300204.SZ,舒泰神,生物制药,23.28,FULL,0,0,Outside TOP20,只观察不追,≤23.40,只观察不追,≤23.40,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤23.40,只观察不追,≤23.40,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.250455,0.250455,38.2857,38.2857,0.558478,0.558478,43.4362,43.4362,0.053108,34.9517,0.590925,33.8927,0.534525458513739,0.9518081084871894,0.4111402691256727,0.4050831074632161,0.5601736755041787,0.5090635021527704,0.5287910282177628,0.4399695016800259,0.5707400791015906,0.07468944447055438,0.09877762200232658,0.0041594816141694475,0.030782519546734687,0.4904845386847342,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.303731,0.250455,historical_bin_blend_v1,29.1528,60.5555,32.028,87.3789,38.348,38.348,52,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.551771,0.5025,0.405083,0.560592,0.441867,0.261154,54.6656,41.7819,60.65,74.65,0.292,0.0,87.9759,87.9759,0.20945,63.7761,62.343,44.2847,60.7274,35.4147,0.354147,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,65,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.0717374637131465,0.0717374637131465,up,high,0.945338,ehx:model_v1,-0.05927779642966444,0.016564172435144492,0.06928112940224967,0.12199808636935486,0.19784005523416515,21.940117852924086,23.668825329003475,24.95004815524205,26.300625159715374,28.37290606740899,0.8123046155312987,0.8123046155312987,83,71,71,0.6120500491176268,0.0,0.5360904789955854,,,,44.0,,,0.8352631235772027,
63,20260629,20260629,20260630,20260701,000751.SZ,锌业股份,铅锌,6.22,FULL,0,0,Outside TOP20,只观察不追,≤6.25,只观察不追,≤6.25,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤6.25,只观察不追,≤6.25,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.23171,0.23171,29.6081,29.6081,0.626133,0.626133,43.5186,43.5186,0.01,21.3189,0.645571,30.4569,0.5950313885917291,0.9583016158669212,0.38841687823305854,0.3513424186245619,0.6504901238434967,0.4842762884762444,0.5569962461077422,0.46913338797709725,0.4935751459525155,0.0749578309353722,0.1013884971490999,-0.02963011551418814,0.016507567100126443,0.503502021954704,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.274892,0.23171,historical_bin_blend_v1,25.9681,53.0222,28.3309,91.3873,35.5444,35.5444,67,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.617425,0.478223,0.351342,0.525226,0.431353,0.235283,68.1132,41.7819,56.13,71.13,0.334,0.0,89.7214,89.7214,0.209539,12.5293,37.0238,43.2941,51.4381,34.7216,0.347216,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,66,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.08735704985750038,0.08735704985750038,up,high,0.963796,ehx:model_v1,-0.031197762660760686,0.03661446136871274,0.08375002693370691,0.13088559249870108,0.19869781652817572,6.028945646296273,6.45196262920055,6.763360850113653,7.089788428380589,7.587238743303513,0.8846245880678906,0.8846245880678906,79,54,54,0.4773679875020196,0.0,0.4349535266360291,,,,101.0,,,0.8869909404525439,
64,20260629,20260629,20260630,20260701,605060.SH,联德股份,机械基件,53.6,FULL,0,0,Outside TOP20,只观察不追,≤53.87,只观察不追,≤53.87,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤53.87,只观察不追,≤53.87,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.153337,0.153337,39.4152,39.4152,0.592436,0.592436,46.2147,46.2147,0.016108,35.4172,0.614837,33.4192,0.7350343965518844,0.9540310948968961,0.2632102097105974,0.420805281765673,0.5696835953107563,0.5393961853063172,0.6245708102811679,0.46905752935784495,0.7738070905763031,0.08319880398397629,0.10323703938198481,-0.0145786053319199,0.02792595816533099,0.5271982055523783,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.18908,0.153337,historical_bin_blend_v1,22.5563,52.7102,41.385,90.8156,36.6451,36.6451,63,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.632364,0.47382,0.420805,0.536743,0.461716,0.32268,49.7069,41.7819,47.18,48.98,0.0,0.0,85.2284,85.2284,0.169786,27.3438,55.991,41.6194,52.8735,34.5662,0.345662,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,67,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.07050453250539788,0.07050453250539788,up,high,0.941822,ehx:model_v1,-0.07107881857292069,0.011045978263726969,0.06813006304648188,0.1252141478292368,0.20733894466588593,49.92242244887249,54.19534647368629,57.37904294228933,60.749765121838166,65.94941526214834,0.7895918834684159,0.7895918834684159,60,84,84,0.4896930611617975,0.0,0.4676109775824891,,,,99.0,,,0.890027388284846,
65,20260629,20260629,20260630,20260701,003004.SZ,声迅股份,IT设备,76.65,FULL,0,0,Outside TOP20,只观察不追,≤77.03,只观察不追,≤77.03,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,只观察不追,≤77.03,只观察不追,≤77.03,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,观察池：t_attack<0.55;t1_accept<0.52；若竞价弱于预期不追,0.159498,0.159498,41.2166,41.2166,0.485131,0.485131,47.8795,47.8795,0.459218,47.2577,0.738499,56.9396,0.7991383358545807,0.9687558194000978,0.08684790610722384,0.3718916318358393,0.3801181064251663,0.5445418993021972,0.5134648337228324,0.38713016648830656,0.7409663789716253,0.0942753165510638,0.12117290331219309,-0.035744694985605265,0.032942514555671584,0.4511255521932565,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.198559,0.159498,historical_bin_blend_v1,22.2996,36.8606,45.4847,87.9188,36.1224,36.1224,66,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.573053,0.462552,0.371892,0.471996,0.446361,0.307681,78.5377,41.7819,60.65,74.65,0.292,0.0,88.443,88.443,0.221516,3.0808,69.7183,42.7606,49.2096,34.5409,0.345409,0,0,WATCH,t_attack<0.55;t1_accept<0.52,professional_score_rule_guarded,68,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.09517235055351621,0.09517235055351621,up,high,0.964844,ehx:model_v1,-0.022596170426397222,0.04436661732778319,0.09091174864850368,0.13745687996922418,0.2044196677234058,74.9374252201828,80.12726816291014,83.94496066992703,87.9445485093606,94.03520872475492,0.9061494608635527,0.9061494608635527,52,35,35,0.6109923232652554,0.0,0.5503418107163619,,,,47.0,,,0.8330663038501889,
66,20260629,20260629,20260630,20260701,688432.SH,有研硅,半导体,37.08,FULL,0,0,Outside TOP20,只观察不追,≤37.27,只观察不追,≤37.27,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,只观察不追,≤37.27,只观察不追,≤37.27,观察池：t_attack<0.55；若竞价弱于预期不追,观察池：t_attack<0.55；若竞价弱于预期不追,0.194681,0.194681,40.635,40.635,0.573049,0.573049,43.49,43.49,0.011173,39.4861,0.511733,31.2735,0.5356526936167252,0.9015775457649169,0.30653185420950113,0.4140087712139056,0.5770526222658912,0.5186889215473564,0.6132940962559849,0.3923048185753971,0.6003802713590949,0.0780481600369815,0.09712684325699543,3.853613757911708e-05,0.027618980052605765,0.4938972573879973,limitup_probability_engine:model_v1,False,disabled_validation_not_pass:days=16;samples=480;t1_accept_auc=0.49488864549105516;t1_accept_brier=0.2700313117103626;t1_ret_spearman_ic=-0.05027410609663284,degraded,0.217924,0.194681,historical_bin_blend_v1,25.5327,59.3392,34.5697,86.1038,36.6402,36.6402,64,0.5810016180667515,0.06615763925261817,0.2425780105929333,0.11026273208769696,0.562578,0.47157,0.414009,0.555545,0.4497,0.274039,39.4434,41.7819,47.18,48.98,0.0,0.0,82.4183,82.4183,0.155709,56.4421,54.675,40.4607,56.3041,34.4933,0.344933,0,0,WATCH,t_attack<0.55,professional_score_rule_guarded,69,5506.0,0.44605884489647657,-0.0004935864819946849,-0.0031299594427791066,199.0,0.036142390119869236,343.0,0.06229567744278968,3537407779.76045,0.4178186772234361,0.0,0.06685190528600608,0.06685190528600608,up,high,0.918545,ehx:model_v1,-0.09420825656563273,-0.0004548453713961037,0.06471216726584025,0.12987917990307662,0.22363259109731493,33.746256212614014,37.0631381686823,39.55886864800511,42.22265480024672,46.37267253738145,0.7485016223612785,0.7485016223612785,80,94,94,0.5218937011252254,0.0,0.4540498634485026,,,,92.0,,,0.8300727755107989,
