prediction_id,signal_date,expected_buy_date,expected_exit_date,ts_code,name,stage,source_rank,d_close,recommended_max_price,max_auction_change_pct,predicted_net_return,predicted_return_lcb,predicted_return_ucb,predicted_fill_probability,predicted_profit_probability,predicted_big_loss_probability,conservative_ev,selected,action,price_action,model_ready,model_promoted,model_reason,model_version,generated_at_utc,source_snapshot_sha256,feature_contract,actual_buy_date,actual_buy_price,actual_exit_date,actual_exit_price,actual_gross_return,actual_net_return,truth_source,verification_status,actual_fill,actual_fill_reason,price_guidance_success,direction_success,trade_success,risk_prediction_success,forecast_error,correct_rejection,missed_opportunity,exit_reason
20260715-000504.SZ-auction_v3_walkforward_3,20260715,20260716,20260717,000504.SZ,南华生物,1→2,22.0,8.51,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,8.99,20260717,9.19,0.022246941045606095,0.017746941045606094,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260715-000908.SZ-auction_v3_walkforward_3,20260715,20260716,20260717,000908.SZ,石药景峰,1→2,23.0,7.5,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,7.43,20260717,7.31,-0.016150740242261152,-0.020650740242261153,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
20260715-002432.SZ-auction_v3_walkforward_3,20260715,20260716,20260717,002432.SZ,九安医疗,2→3,24.0,66.99,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,70.33,20260717,79.2,0.12611972131380655,0.12161972131380655,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260715-000935.SZ-auction_v3_walkforward_3,20260715,20260716,20260717,000935.SZ,四川双马,1→2,25.0,28.13,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,27.85,20260717,27.14,-0.0254937163375224,-0.0299937163375224,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
20260715-002900.SZ-auction_v3_walkforward_3,20260715,20260716,20260717,002900.SZ,哈三联,1→2,26.0,11.19,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,11.16,20260717,11.31,0.013440860215053974,0.008940860215053973,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260715-001388.SZ-auction_v3_walkforward_3,20260715,20260716,20260717,001388.SZ,信通电子,3→4,27.0,35.68,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,34.01,20260717,20.9,-0.07698269373601163,-0.08148269373601164,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
20260715-003010.SZ-auction_v3_walkforward_3,20260715,20260716,20260717,003010.SZ,若羽臣,1→2,28.0,24.56,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,24.83,20260717,26.15,0.05316149818767624,0.04866149818767624,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260715-002141.SZ-auction_v3_walkforward_3,20260715,20260716,20260717,002141.SZ,贤丰控股,2→3,29.0,5.61,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,5.79,20260717,5.95,0.02763385146804853,0.02313385146804853,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260715-688192.SH-auction_v3_walkforward_3,20260715,20260716,20260717,688192.SH,迪哲医药-U,2→3,30.0,67.6,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,66.0,20260717,62.1,-0.05909090909090908,-0.06359090909090909,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
20260715-600732.SH-auction_v3_walkforward_3,20260715,20260716,20260717,600732.SH,爱旭股份,1→2,31.0,12.44,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,12.5,20260717,12.44,-0.0048000000000001375,-0.009300000000000138,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
20260715-001317.SZ-auction_v3_walkforward_3,20260715,20260716,20260717,001317.SZ,三羊马,1→2,32.0,51.07,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,51.97,20260717,51.5,-0.009043679045603215,-0.013543679045603215,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
20260715-000676.SZ-auction_v3_walkforward_3,20260715,20260716,20260717,000676.SZ,智度股份,1→2,33.0,5.65,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,5.65,20260717,6.65,0.1769911504424777,0.1724911504424777,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260715-600844.SH-auction_v3_walkforward_3,20260715,20260716,20260717,600844.SH,金煤科技,2→3,34.0,2.97,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,3.06,20260717,2.82,-0.07843137254901966,-0.08293137254901967,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
20260715-002062.SZ-auction_v3_walkforward_3,20260715,20260716,20260717,002062.SZ,宏润建设,1→2,35.0,7.56,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,7.56,20260717,7.6,0.005291005291005346,0.0007910052910053466,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260715-002980.SZ-auction_v3_walkforward_3,20260715,20260716,20260717,002980.SZ,华盛昌,1→2,36.0,102.14,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,98.9,20260717,106.3,0.07482305358948427,0.07032305358948426,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260715-002786.SZ-auction_v3_walkforward_3,20260715,20260716,20260717,002786.SZ,银宝山新,1→2,37.0,8.06,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,7.98,20260717,7.97,-0.0012531328320803947,-0.005753132832080394,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
20260715-600746.SH-auction_v3_walkforward_3,20260715,20260716,20260717,600746.SH,江苏索普,2→3,38.0,6.31,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,6.23,20260717,6.12,-0.01765650080256831,-0.02215650080256831,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
20260715-603725.SH-auction_v3_walkforward_3,20260715,20260716,20260717,603725.SH,天安新材,1→2,39.0,13.11,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,13.62,20260717,13.94,0.023494860499265746,0.018994860499265746,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260715-300231.SZ-auction_v3_walkforward_3,20260715,20260716,20260717,300231.SZ,银信科技,1→2,40.0,9.08,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,8.88,20260717,9.58,0.07882882882882858,0.07432882882882857,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260715-605028.SH-auction_v3_walkforward_3,20260715,20260716,20260717,605028.SH,世茂能源,2→3,41.0,24.23,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,25.23,20260717,23.82,-0.05588585017835901,-0.060385850178359006,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
20260715-600539.SH-auction_v3_walkforward_3,20260715,20260716,20260717,600539.SH,狮头股份,1→2,42.0,16.42,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,16.65,20260717,17.23,0.03483483483483485,0.03033483483483485,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260715-000722.SZ-auction_v3_walkforward_3,20260715,20260716,20260717,000722.SZ,湖南发展,1→2,43.0,12.0,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,12.08,20260717,12.18,0.008278145695364003,0.0037781456953640035,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,0,1,fixed_open_0930
20260715-600403.SH-auction_v3_walkforward_3,20260715,20260716,20260717,600403.SH,大有能源,2→3,44.0,5.63,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,5.63,20260717,5.08,-0.09769094138543521,-0.10219094138543522,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
20260715-000959.SZ-auction_v3_walkforward_3,20260715,20260716,20260717,000959.SZ,首钢股份,1→2,45.0,3.83,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,3.86,20260717,3.71,-0.03886010362694303,-0.04336010362694303,market_repo_auction,COUNTERFACTUAL_READY,0,price_above_cap,1,,,,,1,0,fixed_open_0930
