signal_date,stage,board,samples,hits
20241212,3.0,SH_MAIN,7,2.0
20241212,3.0,SZ_MAIN,6,5.0
20241213,2.0,SH_MAIN,8,6.0
20241213,2.0,SZ_MAIN,5,3.0
20241213,3.0,SH_MAIN,2,2.0
20241213,3.0,SZ_MAIN,5,2.0
20241216,2.0,SH_MAIN,7,1.0
20241216,2.0,SZ_MAIN,4,0.0
20241216,3.0,SH_MAIN,6,1.0
20241216,3.0,SZ_MAIN,3,1.0
20241217,2.0,SH_MAIN,4,4.0
20241217,2.0,SZ_MAIN,1,1.0
20241217,3.0,SH_MAIN,1,1.0
20241218,2.0,SH_MAIN,4,1.0
20241218,2.0,SZ_MAIN,5,1.0
20241218,3.0,SH_MAIN,4,2.0
20241218,3.0,SZ_MAIN,1,0.0
20241219,2.0,SH_MAIN,4,2.0
20241219,2.0,SZ_MAIN,3,0.0
20241219,3.0,SH_MAIN,1,0.0
20241219,3.0,SZ_MAIN,1,0.0
20241220,2.0,SH_MAIN,2,0.0
20241220,2.0,SZ_MAIN,8,2.0
20241220,3.0,SH_MAIN,2,2.0
20241223,2.0,SH_MAIN,2,2.0
20241223,2.0,SZ_MAIN,5,1.0
20241223,3.0,SZ_MAIN,2,1.0
20241224,2.0,SH_MAIN,4,1.0
20241224,2.0,SZ_MAIN,3,0.0
20241224,3.0,SH_MAIN,2,1.0
20241224,3.0,SZ_MAIN,1,1.0
20241225,2.0,SH_MAIN,5,2.0
20241225,2.0,SZ_MAIN,2,1.0
20241225,3.0,SH_MAIN,1,0.0
20241226,2.0,SH_MAIN,6,2.0
20241226,2.0,SZ_MAIN,5,2.0
20241226,3.0,SH_MAIN,2,0.0
20241226,3.0,SZ_MAIN,1,0.0
20241227,2.0,SH_MAIN,5,2.0
20241227,2.0,SZ_MAIN,1,1.0
20241227,3.0,SH_MAIN,2,1.0
20241227,3.0,SZ_MAIN,2,1.0
20241230,2.0,SH_MAIN,1,0.0
20241230,2.0,SZ_MAIN,3,2.0
20241230,3.0,SH_MAIN,2,1.0
20241230,3.0,SZ_MAIN,1,1.0
20241231,2.0,SH_MAIN,3,2.0
20241231,2.0,SZ_MAIN,2,0.0
20241231,3.0,SZ_MAIN,2,0.0
20250102,2.0,SH_MAIN,7,1.0
20250102,2.0,SZ_MAIN,3,2.0
20250102,3.0,SH_MAIN,2,1.0
20250103,2.0,SH_MAIN,3,2.0
20250103,2.0,SZ_MAIN,5,0.0
20250103,3.0,SH_MAIN,1,1.0
20250103,3.0,SZ_MAIN,2,1.0
20250106,2.0,SH_MAIN,6,1.0
20250106,2.0,SZ_MAIN,5,2.0
20250106,3.0,SH_MAIN,2,1.0
20250107,2.0,SH_MAIN,5,2.0
20250107,2.0,SZ_MAIN,4,2.0
20250107,3.0,SH_MAIN,1,0.0
20250107,3.0,SZ_MAIN,2,2.0
20250108,2.0,SH_MAIN,4,3.0
20250108,2.0,SZ_MAIN,8,1.0
20250108,3.0,SH_MAIN,2,2.0
20250108,3.0,SZ_MAIN,2,1.0
20250109,2.0,SH_MAIN,6,1.0
20250109,2.0,SZ_MAIN,6,0.0
20250109,3.0,SH_MAIN,3,1.0
20250109,3.0,SZ_MAIN,1,0.0
20250110,2.0,SH_MAIN,5,2.0
20250110,2.0,SZ_MAIN,4,1.0
20250110,3.0,SH_MAIN,1,0.0
20250113,2.0,SH_MAIN,3,3.0
20250113,3.0,SH_MAIN,2,2.0
20250113,3.0,SZ_MAIN,1,1.0
20250114,2.0,SH_MAIN,3,1.0
20250114,2.0,SZ_MAIN,5,1.0
20250114,3.0,SH_MAIN,3,0.0
20250115,2.0,SH_MAIN,8,7.0
20250115,2.0,SZ_MAIN,10,4.0
20250115,3.0,SH_MAIN,1,0.0
20250115,3.0,SZ_MAIN,1,1.0
20250116,2.0,SH_MAIN,4,1.0
20250116,2.0,SZ_MAIN,3,0.0
20250116,3.0,SH_MAIN,7,4.0
20250116,3.0,SZ_MAIN,4,3.0
20250117,2.0,SH_MAIN,1,0.0
20250117,2.0,SZ_MAIN,4,3.0
20250117,3.0,SH_MAIN,1,0.0
20250120,2.0,SH_MAIN,4,2.0
20250120,2.0,SZ_MAIN,5,3.0
20250120,3.0,SZ_MAIN,3,2.0
20250121,2.0,SH_MAIN,2,2.0
20250121,2.0,SZ_MAIN,5,2.0
20250121,3.0,SH_MAIN,2,2.0
20250121,3.0,SZ_MAIN,3,1.0
20250122,2.0,SH_MAIN,3,1.0
20250122,2.0,SZ_MAIN,1,0.0
20250122,3.0,SH_MAIN,2,0.0
20250122,3.0,SZ_MAIN,2,2.0
20250123,2.0,SH_MAIN,2,2.0
20250123,2.0,SZ_MAIN,4,0.0
20250123,3.0,SH_MAIN,1,1.0
20250124,2.0,SH_MAIN,3,0.0
20250124,2.0,SZ_MAIN,4,1.0
20250124,3.0,SH_MAIN,2,1.0
20250127,2.0,SH_MAIN,2,1.0
20250127,2.0,SZ_MAIN,3,1.0
20250127,3.0,SZ_MAIN,1,0.0
20250205,2.0,SH_MAIN,4,1.0
20250205,2.0,SZ_MAIN,4,3.0
20250205,3.0,SH_MAIN,1,0.0
20250205,3.0,SZ_MAIN,1,1.0
20250206,2.0,SH_MAIN,6,4.0
20250206,2.0,SZ_MAIN,6,4.0
20250206,3.0,SH_MAIN,1,1.0
20250206,3.0,SZ_MAIN,3,2.0
20250207,2.0,SH_MAIN,5,2.0
20250207,2.0,SZ_MAIN,5,1.0
20250207,3.0,SH_MAIN,4,2.0
20250207,3.0,SZ_MAIN,4,2.0
20250210,2.0,SH_MAIN,7,2.0
20250210,2.0,SZ_MAIN,10,1.0
20250210,3.0,SH_MAIN,2,1.0
20250210,3.0,SZ_MAIN,1,1.0
20250211,2.0,SH_MAIN,3,0.0
20250211,2.0,SZ_MAIN,5,2.0
20250211,3.0,SH_MAIN,2,0.0
20250211,3.0,SZ_MAIN,1,0.0
20250212,2.0,SH_MAIN,3,1.0
20250212,2.0,SZ_MAIN,2,1.0
20250212,3.0,SZ_MAIN,2,1.0
20250213,2.0,SH_MAIN,7,3.0
20250213,2.0,SZ_MAIN,4,0.0
20250213,3.0,SH_MAIN,1,1.0
20250213,3.0,SZ_MAIN,1,0.0
20250214,2.0,SH_MAIN,4,2.0
20250214,2.0,SZ_MAIN,1,0.0
20250214,3.0,SH_MAIN,3,2.0
20250217,2.0,SH_MAIN,4,2.0
20250217,2.0,SZ_MAIN,7,0.0
20250217,3.0,SH_MAIN,2,1.0
20250218,2.0,SH_MAIN,4,1.0
20250218,2.0,SZ_MAIN,8,4.0
20250218,3.0,SH_MAIN,2,0.0
20250219,2.0,SH_MAIN,2,1.0
20250219,2.0,SZ_MAIN,3,1.0
20250219,3.0,SH_MAIN,1,1.0
20250219,3.0,SZ_MAIN,4,4.0
20250220,2.0,SH_MAIN,8,2.0
20250220,2.0,SZ_MAIN,8,6.0
20250220,3.0,SH_MAIN,1,0.0
20250220,3.0,SZ_MAIN,1,0.0
20250221,2.0,SH_MAIN,1,0.0
20250221,2.0,SZ_MAIN,5,0.0
20250221,3.0,SH_MAIN,2,1.0
20250221,3.0,SZ_MAIN,6,3.0
20250224,2.0,SH_MAIN,5,2.0
20250224,2.0,SZ_MAIN,8,5.0
20250225,2.0,SH_MAIN,4,1.0
20250225,2.0,SZ_MAIN,3,2.0
20250225,3.0,SH_MAIN,2,2.0
20250225,3.0,SZ_MAIN,4,4.0
20250226,2.0,SH_MAIN,6,3.0
20250226,3.0,SH_MAIN,1,0.0
20250226,3.0,SZ_MAIN,2,1.0
20250227,2.0,SH_MAIN,6,1.0
20250227,2.0,SZ_MAIN,3,1.0
20250227,3.0,SH_MAIN,3,0.0
20250228,2.0,SH_MAIN,5,2.0
20250228,2.0,SZ_MAIN,3,1.0
20250228,3.0,SH_MAIN,1,1.0
20250228,3.0,SZ_MAIN,1,0.0
20250303,2.0,SH_MAIN,2,0.0
20250303,2.0,SZ_MAIN,2,2.0
20250303,3.0,SH_MAIN,2,1.0
20250303,3.0,SZ_MAIN,1,0.0
20250304,2.0,SH_MAIN,3,1.0
20250304,2.0,SZ_MAIN,3,1.0
20250304,3.0,SZ_MAIN,2,0.0
20250305,2.0,SH_MAIN,5,3.0
20250305,2.0,SZ_MAIN,4,1.0
20250305,3.0,SH_MAIN,1,1.0
20250305,3.0,SZ_MAIN,1,1.0
20250306,2.0,SH_MAIN,6,1.0
20250306,2.0,SZ_MAIN,3,0.0
20250306,3.0,SH_MAIN,3,1.0
20250306,3.0,SZ_MAIN,1,1.0
20250307,2.0,SH_MAIN,5,0.0
20250307,2.0,SZ_MAIN,7,3.0
20250307,3.0,SH_MAIN,1,0.0
20250310,2.0,SH_MAIN,2,1.0
20250310,2.0,SZ_MAIN,3,1.0
20250310,3.0,SZ_MAIN,3,2.0
20250311,2.0,SH_MAIN,7,2.0
20250311,2.0,SZ_MAIN,2,2.0
20250311,3.0,SH_MAIN,1,1.0
20250311,3.0,SZ_MAIN,1,0.0
20250312,2.0,SH_MAIN,6,1.0
20250312,2.0,SZ_MAIN,3,2.0
20250312,3.0,SH_MAIN,2,2.0
20250312,3.0,SZ_MAIN,2,1.0
20250313,2.0,SH_MAIN,3,1.0
20250313,2.0,SZ_MAIN,1,1.0
20250313,3.0,SH_MAIN,1,0.0
20250313,3.0,SZ_MAIN,2,1.0
20250314,2.0,SH_MAIN,2,0.0
20250314,2.0,SZ_MAIN,5,4.0
20250314,3.0,SH_MAIN,1,1.0
20250314,3.0,SZ_MAIN,1,1.0
20250317,2.0,SH_MAIN,4,0.0
20250317,2.0,SZ_MAIN,8,2.0
20250317,3.0,SZ_MAIN,4,4.0
20250318,2.0,SH_MAIN,3,2.0
20250318,2.0,SZ_MAIN,4,3.0
20250318,3.0,SZ_MAIN,2,1.0
20250319,2.0,SH_MAIN,3,1.0
20250319,2.0,SZ_MAIN,5,2.0
20250319,3.0,SH_MAIN,2,2.0
20250319,3.0,SZ_MAIN,3,2.0
20250320,2.0,SH_MAIN,2,2.0
20250320,2.0,SZ_MAIN,9,4.0
20250320,3.0,SH_MAIN,1,1.0
20250320,3.0,SZ_MAIN,2,1.0
20250321,2.0,SH_MAIN,5,2.0
20250321,2.0,SZ_MAIN,1,0.0
20250321,3.0,SH_MAIN,2,1.0
20250321,3.0,SZ_MAIN,4,1.0
20250324,2.0,SH_MAIN,2,0.0
20250324,2.0,SZ_MAIN,4,3.0
20250324,3.0,SH_MAIN,2,0.0
20250325,2.0,SH_MAIN,5,3.0
20250325,2.0,SZ_MAIN,3,0.0
20250325,3.0,SZ_MAIN,3,2.0
20250326,2.0,SH_MAIN,2,0.0
20250326,2.0,SZ_MAIN,1,0.0
20250326,3.0,SH_MAIN,3,1.0
20250327,2.0,SH_MAIN,3,1.0
20250327,2.0,SZ_MAIN,2,0.0
20250328,2.0,SH_MAIN,2,0.0
20250328,2.0,SZ_MAIN,3,1.0
20250328,3.0,SH_MAIN,1,1.0
20250331,2.0,SH_MAIN,4,1.0
20250331,2.0,SZ_MAIN,2,2.0
20250331,3.0,SZ_MAIN,1,1.0
20250401,2.0,SH_MAIN,3,1.0
20250401,2.0,SZ_MAIN,1,0.0
20250401,3.0,SH_MAIN,1,0.0
20250401,3.0,SZ_MAIN,2,0.0
20250402,2.0,SH_MAIN,1,0.0
20250402,2.0,SZ_MAIN,4,2.0
20250402,3.0,SH_MAIN,1,0.0
20250403,2.0,SH_MAIN,3,0.0
20250403,2.0,SZ_MAIN,4,1.0
20250403,3.0,SZ_MAIN,2,1.0
20250407,2.0,SH_MAIN,5,4.0
20250407,2.0,SZ_MAIN,3,2.0
20250407,3.0,SZ_MAIN,1,1.0
20250408,2.0,SH_MAIN,5,2.0
20250408,2.0,SZ_MAIN,2,0.0
20250408,3.0,SH_MAIN,4,4.0
20250408,3.0,SZ_MAIN,2,1.0
20250409,2.0,SH_MAIN,6,2.0
20250409,2.0,SZ_MAIN,7,4.0
20250409,3.0,SH_MAIN,2,0.0
20250410,2.0,SH_MAIN,8,2.0
20250410,2.0,SZ_MAIN,4,2.0
20250410,3.0,SH_MAIN,2,1.0
20250410,3.0,SZ_MAIN,4,1.0
20250411,2.0,SH_MAIN,2,0.0
20250411,2.0,SZ_MAIN,8,3.0
20250411,3.0,SH_MAIN,2,0.0
20250411,3.0,SZ_MAIN,2,0.0
20250414,2.0,SH_MAIN,3,1.0
20250414,2.0,SZ_MAIN,5,1.0
20250414,3.0,SZ_MAIN,3,1.0
20250415,2.0,SH_MAIN,3,2.0
20250415,2.0,SZ_MAIN,3,1.0
20250415,3.0,SH_MAIN,1,1.0
20250415,3.0,SZ_MAIN,1,0.0
20250416,2.0,SH_MAIN,3,2.0
20250416,2.0,SZ_MAIN,7,5.0
20250416,3.0,SH_MAIN,2,2.0
20250416,3.0,SZ_MAIN,1,1.0
20250417,2.0,SH_MAIN,4,1.0
20250417,2.0,SZ_MAIN,5,2.0
20250417,3.0,SH_MAIN,2,1.0
20250417,3.0,SZ_MAIN,5,3.0
20250418,2.0,SH_MAIN,5,1.0
20250418,2.0,SZ_MAIN,4,2.0
20250418,3.0,SH_MAIN,1,1.0
20250418,3.0,SZ_MAIN,2,1.0
20250421,2.0,SH_MAIN,4,2.0
20250421,2.0,SZ_MAIN,5,1.0
20250421,3.0,SH_MAIN,1,1.0
20250421,3.0,SZ_MAIN,2,1.0
20250422,2.0,SH_MAIN,7,1.0
20250422,2.0,SZ_MAIN,8,3.0
20250422,3.0,SH_MAIN,2,0.0
20250422,3.0,SZ_MAIN,1,1.0
20250423,2.0,SH_MAIN,3,0.0
20250423,2.0,SZ_MAIN,2,2.0
20250423,3.0,SH_MAIN,1,1.0
20250423,3.0,SZ_MAIN,3,2.0
20250424,2.0,SH_MAIN,4,1.0
20250424,2.0,SZ_MAIN,5,0.0
20250424,3.0,SZ_MAIN,2,0.0
20250425,2.0,SH_MAIN,3,2.0
20250425,2.0,SZ_MAIN,1,0.0
20250425,3.0,SH_MAIN,1,1.0
20250428,2.0,SH_MAIN,4,0.0
20250428,2.0,SZ_MAIN,4,2.0
20250428,3.0,SH_MAIN,2,1.0
20250429,2.0,SH_MAIN,2,0.0
20250429,2.0,SZ_MAIN,1,0.0
20250429,3.0,SZ_MAIN,2,2.0
20250430,2.0,SH_MAIN,5,3.0
20250430,2.0,SZ_MAIN,2,0.0
20250506,2.0,SH_MAIN,6,1.0
20250506,2.0,SZ_MAIN,7,3.0
20250506,3.0,SH_MAIN,3,1.0
20250507,2.0,SH_MAIN,7,3.0
20250507,2.0,SZ_MAIN,6,1.0
20250507,3.0,SH_MAIN,1,0.0
20250507,3.0,SZ_MAIN,3,2.0
20250508,2.0,SH_MAIN,1,0.0
20250508,2.0,SZ_MAIN,5,4.0
20250508,3.0,SH_MAIN,3,3.0
20250508,3.0,SZ_MAIN,1,0.0
20250509,2.0,SH_MAIN,2,0.0
20250509,2.0,SZ_MAIN,3,1.0
20250509,3.0,SZ_MAIN,4,3.0
20250512,2.0,SH_MAIN,2,2.0
20250512,2.0,SZ_MAIN,1,1.0
20250512,3.0,SZ_MAIN,1,0.0
20250513,2.0,SZ_MAIN,4,1.0
20250513,3.0,SH_MAIN,2,2.0
20250513,3.0,SZ_MAIN,1,0.0
20250514,2.0,SH_MAIN,6,5.0
20250514,2.0,SZ_MAIN,5,3.0
20250514,3.0,SZ_MAIN,1,0.0
20250515,2.0,SH_MAIN,5,0.0
20250515,2.0,SZ_MAIN,4,1.0
20250515,3.0,SH_MAIN,5,3.0
20250515,3.0,SZ_MAIN,3,2.0
20250516,2.0,SH_MAIN,4,1.0
20250516,2.0,SZ_MAIN,3,1.0
20250516,3.0,SZ_MAIN,1,0.0
20250519,2.0,SH_MAIN,7,1.0
20250519,2.0,SZ_MAIN,9,5.0
20250519,3.0,SH_MAIN,1,1.0
20250519,3.0,SZ_MAIN,1,1.0
20250520,2.0,SH_MAIN,11,5.0
20250520,2.0,SZ_MAIN,5,3.0
20250520,3.0,SH_MAIN,1,0.0
20250520,3.0,SZ_MAIN,5,1.0
20250521,2.0,SH_MAIN,2,1.0
20250521,2.0,SZ_MAIN,2,0.0
20250521,3.0,SH_MAIN,5,2.0
20250521,3.0,SZ_MAIN,3,2.0
20250522,2.0,SH_MAIN,5,1.0
20250522,2.0,SZ_MAIN,1,1.0
20250522,3.0,SH_MAIN,1,0.0
20250523,2.0,SH_MAIN,2,2.0
20250523,2.0,SZ_MAIN,5,1.0
20250523,3.0,SH_MAIN,1,1.0
20250523,3.0,SZ_MAIN,1,0.0
20250526,2.0,SH_MAIN,2,2.0
20250526,2.0,SZ_MAIN,3,1.0
20250526,3.0,SH_MAIN,2,2.0
20250526,3.0,SZ_MAIN,1,1.0
20250527,2.0,SH_MAIN,8,5.0
20250527,2.0,SZ_MAIN,4,1.0
20250527,3.0,SH_MAIN,2,0.0
20250527,3.0,SZ_MAIN,1,1.0
20250528,2.0,SH_MAIN,5,3.0
20250528,2.0,SZ_MAIN,4,2.0
20250528,3.0,SH_MAIN,5,2.0
20250528,3.0,SZ_MAIN,1,1.0
20250529,2.0,SH_MAIN,6,0.0
20250529,2.0,SZ_MAIN,5,2.0
20250529,3.0,SH_MAIN,3,1.0
20250529,3.0,SZ_MAIN,2,1.0
20250530,2.0,SH_MAIN,6,1.0
20250530,2.0,SZ_MAIN,4,2.0
20250530,3.0,SZ_MAIN,2,2.0
20250603,2.0,SH_MAIN,4,3.0
20250603,2.0,SZ_MAIN,5,1.0
20250603,3.0,SH_MAIN,1,0.0
20250603,3.0,SZ_MAIN,2,0.0
20250604,2.0,SH_MAIN,8,1.0
20250604,2.0,SZ_MAIN,5,1.0
20250604,3.0,SH_MAIN,3,1.0
20250604,3.0,SZ_MAIN,1,0.0
20250605,2.0,SH_MAIN,2,2.0
20250605,2.0,SZ_MAIN,5,3.0
20250605,3.0,SH_MAIN,1,0.0
20250605,3.0,SZ_MAIN,1,1.0
20250606,2.0,SH_MAIN,1,0.0
20250606,2.0,SZ_MAIN,3,0.0
20250606,3.0,SH_MAIN,2,1.0
20250606,3.0,SZ_MAIN,3,2.0
20250609,2.0,SH_MAIN,4,3.0
20250609,2.0,SZ_MAIN,4,1.0
20250610,2.0,SH_MAIN,6,2.0
20250610,2.0,SZ_MAIN,3,1.0
20250610,3.0,SH_MAIN,3,1.0
20250610,3.0,SZ_MAIN,1,1.0
20250611,2.0,SH_MAIN,3,2.0
20250611,3.0,SH_MAIN,2,1.0
20250611,3.0,SZ_MAIN,1,1.0
20250612,2.0,SH_MAIN,7,2.0
20250612,2.0,SZ_MAIN,4,2.0
20250612,3.0,SH_MAIN,2,0.0
20250613,2.0,SZ_MAIN,3,0.0
20250613,3.0,SH_MAIN,2,0.0
20250613,3.0,SZ_MAIN,2,1.0
20250616,2.0,SH_MAIN,5,1.0
20250616,2.0,SZ_MAIN,8,4.0
20250617,2.0,SH_MAIN,1,0.0
20250617,2.0,SZ_MAIN,3,1.0
20250617,3.0,SH_MAIN,1,1.0
20250617,3.0,SZ_MAIN,4,4.0
20250618,2.0,SH_MAIN,4,1.0
20250618,2.0,SZ_MAIN,1,0.0
20250618,3.0,SZ_MAIN,1,0.0
20250619,2.0,SH_MAIN,2,1.0
20250619,2.0,SZ_MAIN,1,1.0
20250619,3.0,SH_MAIN,1,1.0
20250620,2.0,SH_MAIN,1,1.0
20250620,2.0,SZ_MAIN,2,2.0
20250620,3.0,SH_MAIN,1,1.0
20250620,3.0,SZ_MAIN,1,0.0
20250623,2.0,SH_MAIN,8,4.0
20250623,2.0,SZ_MAIN,3,1.0
20250623,3.0,SH_MAIN,1,1.0
20250623,3.0,SZ_MAIN,2,1.0
20250624,2.0,SZ_MAIN,5,2.0
20250624,3.0,SH_MAIN,4,1.0
20250624,3.0,SZ_MAIN,1,1.0
20250625,2.0,SH_MAIN,4,0.0
20250625,2.0,SZ_MAIN,8,5.0
20250625,3.0,SZ_MAIN,2,1.0
20250626,2.0,SH_MAIN,6,1.0
20250626,2.0,SZ_MAIN,6,1.0
20250626,3.0,SZ_MAIN,5,2.0
20250627,2.0,SH_MAIN,3,2.0
20250627,2.0,SZ_MAIN,1,1.0
20250627,3.0,SH_MAIN,1,0.0
20250627,3.0,SZ_MAIN,1,1.0
20250630,2.0,SH_MAIN,4,1.0
20250630,2.0,SZ_MAIN,1,0.0
20250630,3.0,SH_MAIN,2,1.0
20250630,3.0,SZ_MAIN,1,0.0
20250701,2.0,SH_MAIN,8,5.0
20250701,2.0,SZ_MAIN,4,2.0
20250701,3.0,SH_MAIN,1,0.0
20250702,2.0,SH_MAIN,2,2.0
20250702,2.0,SZ_MAIN,2,0.0
20250702,3.0,SH_MAIN,5,1.0
20250702,3.0,SZ_MAIN,2,1.0
20250703,2.0,SH_MAIN,4,0.0
20250703,2.0,SZ_MAIN,5,1.0
20250703,3.0,SH_MAIN,2,2.0
20250704,2.0,SH_MAIN,4,3.0
20250704,2.0,SZ_MAIN,2,2.0
20250704,3.0,SZ_MAIN,1,0.0
20250707,2.0,SH_MAIN,2,1.0
20250707,2.0,SZ_MAIN,5,1.0
20250707,3.0,SH_MAIN,3,3.0
20250707,3.0,SZ_MAIN,2,1.0
20250708,2.0,SH_MAIN,6,2.0
20250708,2.0,SZ_MAIN,4,2.0
20250708,3.0,SH_MAIN,1,1.0
20250708,3.0,SZ_MAIN,1,0.0
20250709,2.0,SH_MAIN,4,0.0
20250709,2.0,SZ_MAIN,5,3.0
20250709,3.0,SH_MAIN,2,2.0
20250709,3.0,SZ_MAIN,2,1.0
20250710,2.0,SH_MAIN,2,2.0
20250710,2.0,SZ_MAIN,5,2.0
20250710,3.0,SZ_MAIN,3,1.0
20250711,2.0,SH_MAIN,9,4.0
20250711,3.0,SH_MAIN,2,1.0
20250711,3.0,SZ_MAIN,2,0.0
20250714,2.0,SH_MAIN,6,4.0
20250714,2.0,SZ_MAIN,6,2.0
20250714,3.0,SH_MAIN,4,0.0
20250715,2.0,SH_MAIN,3,0.0
20250715,2.0,SZ_MAIN,3,1.0
20250715,3.0,SH_MAIN,4,2.0
20250715,3.0,SZ_MAIN,2,2.0
20250716,2.0,SH_MAIN,1,0.0
20250716,2.0,SZ_MAIN,6,2.0
20250716,3.0,SZ_MAIN,1,0.0
20250717,2.0,SH_MAIN,6,2.0
20250717,2.0,SZ_MAIN,5,0.0
20250717,3.0,SZ_MAIN,2,0.0
20250718,2.0,SH_MAIN,6,3.0
20250718,2.0,SZ_MAIN,3,2.0
20250718,3.0,SH_MAIN,2,0.0
20250721,2.0,SH_MAIN,3,1.0
20250721,2.0,SZ_MAIN,3,1.0
20250721,3.0,SH_MAIN,3,2.0
20250721,3.0,SZ_MAIN,2,1.0
20250722,2.0,SH_MAIN,21,12.0
20250722,2.0,SZ_MAIN,24,10.0
20250722,3.0,SH_MAIN,1,0.0
20250722,3.0,SZ_MAIN,1,1.0
20250723,3.0,SH_MAIN,12,8.0
20250723,3.0,SZ_MAIN,10,4.0
20250724,2.0,SH_MAIN,1,0.0
20250724,2.0,SZ_MAIN,2,2.0
20250725,2.0,SH_MAIN,2,0.0
20250725,2.0,SZ_MAIN,1,0.0
20250725,3.0,SZ_MAIN,2,1.0
20250728,2.0,SH_MAIN,1,0.0
20250728,2.0,SZ_MAIN,2,0.0
20250729,2.0,SH_MAIN,2,2.0
20250729,2.0,SZ_MAIN,4,2.0
20250730,2.0,SH_MAIN,5,2.0
20250730,2.0,SZ_MAIN,1,1.0
20250730,3.0,SH_MAIN,2,1.0
20250730,3.0,SZ_MAIN,2,0.0
20250731,2.0,SH_MAIN,1,0.0
20250731,2.0,SZ_MAIN,5,2.0
20250731,3.0,SH_MAIN,2,0.0
20250731,3.0,SZ_MAIN,1,0.0
20250801,2.0,SH_MAIN,4,1.0
20250801,2.0,SZ_MAIN,4,1.0
20250801,3.0,SZ_MAIN,2,1.0
20250804,2.0,SH_MAIN,3,1.0
20250804,2.0,SZ_MAIN,1,0.0
20250804,3.0,SH_MAIN,1,1.0
20250804,3.0,SZ_MAIN,1,1.0
20250805,2.0,SH_MAIN,3,2.0
20250805,2.0,SZ_MAIN,3,2.0
20250805,3.0,SH_MAIN,1,1.0
20250806,2.0,SH_MAIN,4,2.0
20250806,2.0,SZ_MAIN,3,2.0
20250806,3.0,SH_MAIN,2,2.0
20250806,3.0,SZ_MAIN,2,2.0
20250807,2.0,SH_MAIN,2,0.0
20250807,2.0,SZ_MAIN,2,0.0
20250807,3.0,SH_MAIN,2,2.0
20250807,3.0,SZ_MAIN,2,1.0
20250808,2.0,SH_MAIN,4,2.0
20250808,2.0,SZ_MAIN,1,0.0
20250811,2.0,SH_MAIN,6,3.0
20250811,2.0,SZ_MAIN,8,2.0
20250811,3.0,SH_MAIN,2,1.0
20250812,2.0,SH_MAIN,7,6.0
20250812,2.0,SZ_MAIN,6,3.0
20250812,3.0,SH_MAIN,3,1.0
20250812,3.0,SZ_MAIN,2,1.0
20250813,2.0,SH_MAIN,4,1.0
20250813,2.0,SZ_MAIN,7,3.0
20250813,3.0,SH_MAIN,6,1.0
20250813,3.0,SZ_MAIN,3,0.0
20250814,2.0,SH_MAIN,6,5.0
20250814,2.0,SZ_MAIN,4,2.0
20250814,3.0,SH_MAIN,1,0.0
20250814,3.0,SZ_MAIN,3,0.0
20250815,2.0,SH_MAIN,4,2.0
20250815,2.0,SZ_MAIN,2,0.0
20250815,3.0,SH_MAIN,5,2.0
20250815,3.0,SZ_MAIN,2,2.0
20250818,2.0,SH_MAIN,7,2.0
20250818,2.0,SZ_MAIN,7,6.0
20250818,3.0,SH_MAIN,2,1.0
20250819,2.0,SH_MAIN,8,1.0
20250819,2.0,SZ_MAIN,6,0.0
20250819,3.0,SH_MAIN,2,1.0
20250819,3.0,SZ_MAIN,6,1.0
20250820,2.0,SH_MAIN,8,1.0
20250820,2.0,SZ_MAIN,4,1.0
20250820,3.0,SH_MAIN,1,1.0
20250821,2.0,SH_MAIN,2,1.0
20250821,2.0,SZ_MAIN,3,1.0
20250821,3.0,SH_MAIN,1,1.0
20250821,3.0,SZ_MAIN,1,1.0
20250822,2.0,SH_MAIN,2,1.0
20250822,2.0,SZ_MAIN,3,0.0
20250822,3.0,SH_MAIN,1,0.0
20250822,3.0,SZ_MAIN,1,1.0
20250825,2.0,SH_MAIN,4,1.0
20250825,2.0,SZ_MAIN,4,1.0
20250825,3.0,SH_MAIN,1,0.0
20250826,2.0,SH_MAIN,7,1.0
20250826,2.0,SZ_MAIN,3,0.0
20250826,3.0,SH_MAIN,1,1.0
20250826,3.0,SZ_MAIN,1,0.0
20250827,2.0,SH_MAIN,5,2.0
20250827,2.0,SZ_MAIN,4,1.0
20250827,3.0,SH_MAIN,1,0.0
20250828,2.0,SH_MAIN,4,1.0
20250828,2.0,SZ_MAIN,3,1.0
20250828,3.0,SH_MAIN,2,1.0
20250828,3.0,SZ_MAIN,1,0.0
20250829,2.0,SH_MAIN,2,0.0
20250829,2.0,SZ_MAIN,3,2.0
20250829,3.0,SH_MAIN,1,1.0
20250829,3.0,SZ_MAIN,1,0.0
20250901,2.0,SH_MAIN,5,2.0
20250901,2.0,SZ_MAIN,3,0.0
20250901,3.0,SZ_MAIN,2,1.0
20250902,2.0,SH_MAIN,3,1.0
20250902,2.0,SZ_MAIN,4,1.0
20250902,3.0,SH_MAIN,2,0.0
20250903,2.0,SH_MAIN,2,1.0
20250903,2.0,SZ_MAIN,2,0.0
20250903,3.0,SH_MAIN,1,0.0
20250903,3.0,SZ_MAIN,1,0.0
20250904,2.0,SH_MAIN,2,1.0
20250904,2.0,SZ_MAIN,3,1.0
20250904,3.0,SH_MAIN,1,1.0
20250905,2.0,SH_MAIN,2,2.0
20250905,2.0,SZ_MAIN,1,1.0
20250905,3.0,SH_MAIN,1,1.0
